Format Version,1.22,Take Name,Walk straight lateral left LJL 2019-04-16 07.55.40 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.56.16.826 下午,Total Frames in Take,941,Total Exported Frames,941,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA180,CA180,CA180,CA560,CA560,CA560,CA570,CA570,CA570,CA6B0,CA6B0,CA6B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
49,0.408333,154.036209,311.542328,15.583555,24.321959,1201.742432,208.836609,-143.703308,331.630524,78.360176,0.331229,1197.382446,-42.604488,,,,,,,,,,,,,,,,,,,
50,0.416667,154.064026,311.523254,15.667439,24.705381,1201.77417,208.910355,-143.592041,331.654083,78.455681,0.555008,1197.344116,-42.54327,,,,,,,,,,,,,,,,,,,
51,0.425,154.091797,311.507843,15.758096,25.090965,1201.803589,208.979935,-143.473862,331.677521,78.571602,0.768966,1197.300537,-42.483009,,,,,,,,,,,,,,,,,,,
52,0.433333,154.119202,311.496124,15.852293,25.47821,1201.832031,209.045456,-143.349319,331.700317,78.708984,0.974409,1197.250977,-42.4231,,,,,,,,,,,,,,,,,,,
53,0.441667,154.146072,311.487823,15.947619,25.866251,1201.860962,209.10701,-143.219574,331.721954,78.868027,1.172803,1197.194092,-42.363255,,,,,,,,,,,,,,,,,,,
54,0.45,154.172287,311.482422,16.042728,26.25399,1201.891235,209.164673,-143.086227,331.741974,79.048103,1.365575,1197.129272,-42.303547,,,,,,,,,,,,,,,,,,,
55,0.458333,154.197891,311.479279,16.137398,26.640154,1201.923828,209.218506,-142.950958,331.760101,79.247879,1.554,1197.055786,-42.244392,,,,,,,,,,,,,,,,,,,
56,0.466667,154.2229,311.477661,16.232393,27.023378,1201.959717,209.268463,-142.815369,331.776062,79.465393,1.739195,1196.973389,-42.18647,,,,,,,,,,,,,,,,,,,
57,0.475,154.247452,311.476868,16.329165,27.402328,1201.998779,209.314423,-142.680817,331.789795,79.698257,1.922154,1196.881958,-42.130531,,,,,,,,,,,,,,,,,,,
58,0.483333,154.271637,311.476166,16.42948,27.775753,1202.041382,209.356094,-142.548492,331.801483,79.943825,2.10384,1196.781494,-42.077221,,,,,,,,,,,,,,,,,,,
