Format Version,1.22,Take Name,walk straight forward ZY 2019-04-17 09.31.11 AM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.33.28.147 上午,Total Frames in Take,1269,Total Exported Frames,1269,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C39A0,C39A0,C39A0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-8.947098,1182.462891,265.328949,-154.822708,399.689056,113.928314,155.923172,375.123505,82.978943,-61.505184,1215.001831,8.012772,,,,,,,,,,,,,,,,,,,
1,0.008333,-8.527567,1182.745728,265.466858,-154.886719,399.727234,114.089684,155.798706,375.124969,84.070152,-61.258614,1214.813965,8.123543,,,,,,,,,,,,,,,,,,,
2,0.016667,-8.125706,1183.027832,265.604126,-154.951141,399.765656,114.25351,155.675842,375.127228,85.139687,-61.002132,1214.628052,8.232995,,,,,,,,,,,,,,,,,,,
3,0.025,-7.75664,1183.309814,265.740143,-155.016312,399.804382,114.421951,155.555725,375.13092,86.167519,-60.72673,1214.446167,8.339968,,,,,,,,,,,,,,,,,,,
4,0.033333,-7.431783,1183.59314,265.874451,-155.082657,399.843475,114.596634,155.439041,375.136322,87.136452,-60.424725,1214.27002,8.443543,,,,,,,,,,,,,,,,,,,
5,0.041667,-7.158697,1183.881104,266.006592,-155.150497,399.882751,114.778397,155.326721,375.143951,88.032761,-60.08968,1214.100586,8.543064,,,,,,,,,,,,,,,,,,,
6,0.05,-6.941368,1184.177979,266.136414,-155.220062,399.922089,114.967148,155.220566,375.15448,88.846443,-59.716282,1213.938965,8.638085,,,,,,,,,,,,,,,,,,,
7,0.058333,-6.781015,1184.488892,266.26416,-155.291412,399.961426,115.161842,155.123199,375.168945,89.571182,-59.30019,1213.785522,8.728302,,,,,,,,,,,,,,,,,,,
8,0.066667,-6.677185,1184.818481,266.390442,-155.364487,400.000641,115.360664,155.037506,375.18811,90.204079,-58.83802,1213.640625,8.813449,,,,,,,,,,,,,,,,,,,
9,0.075,-6.628206,1185.170776,266.516479,-155.43898,400.039856,115.561203,154.966171,375.212555,90.745422,-58.327061,1213.503906,8.893301,,,,,,,,,,,,,,,,,,,
10,0.083333,-6.631372,1185.549316,266.64444,-155.514389,400.079193,115.760681,154.911484,375.242462,91.19809,-57.764931,1213.375244,8.967731,,,,,,,,,,,,,,,,,,,
11,0.091667,-6.683648,1185.955811,266.777252,-155.590012,400.118744,115.956032,154.875031,375.277985,91.566643,-57.149284,1213.252686,9.03671,,,,,,,,,,,,,,,,,,,
12,0.1,-6.782442,1186.391113,266.917847,-155.665024,400.158539,116.143723,154.857513,375.319153,91.856567,-56.477726,1213.134277,9.100163,,,,,,,,,,,,,,,,,,,
13,0.108333,-6.925889,1186.853882,267.068848,-155.738602,400.198334,116.319801,154.858856,375.366119,92.073578,-55.747742,1213.016968,9.157778,,,,,,,,,,,,,,,,,,,
14,0.116667,-7.112825,1187.341553,267.231659,-155.810272,400.237885,116.479683,154.878036,375.419037,92.223274,-54.956642,1212.896973,9.2088,,,,,,,,,,,,,,,,,,,
15,0.125,-7.342566,1187.849609,267.406525,-155.87999,400.276611,116.618355,154.913284,375.477936,92.310959,-54.101833,1212.769775,9.251904,,,,,,,,,,,,,,,,,,,
16,0.133333,-7.614184,1188.37207,267.592255,-155.948288,400.313904,116.730606,154.962311,375.542511,92.341782,-53.181396,1212.630371,9.285263,,,,,,,,,,,,,,,,,,,
17,0.141667,-7.925657,1188.9021,267.786652,-156.016037,400.349152,116.811455,155.022583,375.612152,92.321129,-52.194435,1212.473877,9.306858,,,,,,,,,,,,,,,,,,,
