Format Version,1.22,Take Name,Turn left 90 RHG 2019-04-15 07.37.09 PM_003,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.38.20.454 下午,Total Frames in Take,670,Total Exported Frames,670,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C83F0,C83F0,C83F0,C8440,C8440,C8440,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
83,0.691667,-1000.16394,355.405945,1283.817871,-1310.498169,336.50824,1320.166626,-1156.251221,1290.553223,1491.372681,-1162.259399,1295.593018,1253.894531,,,,,,,,,,,,,,,,,,,
84,0.7,-1000.154724,355.405579,1283.788574,-1310.46814,336.524475,1320.184082,-1156.152222,1290.574463,1491.321533,-1162.217651,1295.55127,1253.847412,,,,,,,,,,,,,,,,,,,
85,0.708333,-1000.145203,355.405304,1283.763184,-1310.438477,336.541321,1320.204346,-1156.053833,1290.596191,1491.27124,-1162.174316,1295.509155,1253.799072,,,,,,,,,,,,,,,,,,,
86,0.716667,-1000.135193,355.405029,1283.741089,-1310.408813,336.558563,1320.226563,-1155.955811,1290.618286,1491.221802,-1162.130005,1295.466431,1253.749512,,,,,,,,,,,,,,,,,,,
87,0.725,-1000.124695,355.404663,1283.722412,-1310.379028,336.575928,1320.250244,-1155.858276,1290.640625,1491.17334,-1162.084839,1295.42334,1253.69873,,,,,,,,,,,,,,,,,,,
88,0.733333,-1000.113464,355.404083,1283.706543,-1310.348877,336.59317,1320.275024,-1155.761108,1290.662598,1491.125977,-1162.039307,1295.380249,1253.646606,,,,,,,,,,,,,,,,,,,
89,0.741667,-1000.101685,355.403198,1283.693604,-1310.318481,336.610107,1320.300659,-1155.664795,1290.684448,1491.07959,-1161.993652,1295.337036,1253.593384,,,,,,,,,,,,,,,,,,,
90,0.75,-1000.088928,355.401947,1283.683228,-1310.287598,336.626465,1320.327148,-1155.569336,1290.705933,1491.034546,-1161.947998,1295.294189,1253.539185,,,,,,,,,,,,,,,,,,,
91,0.758333,-1000.075073,355.400299,1283.675537,-1310.256348,336.642181,1320.35498,-1155.475098,1290.727051,1490.990723,-1161.902222,1295.251099,1253.484741,,,,,,,,,,,,,,,,,,,
92,0.766667,-1000.059937,355.398224,1283.670532,-1310.224609,336.657288,1320.383911,-1155.382935,1290.747925,1490.948608,-1161.855957,1295.208008,1253.430664,,,,,,,,,,,,,,,,,,,
