Format Version,1.22,Take Name,walk straight lateral CMT 2019-04-17 09.31.11 AM_008,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.35.50.603 上午,Total Frames in Take,961,Total Exported Frames,961,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C39B0,C39B0,C39B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-142.184097,1206.884644,147.524811,-168.473816,393.610779,-24.435272,53.363392,372.969543,167.208298,20.758718,1194.042236,-52.63517,,,,,,,,,,,,,,,,,,,
1,0.008333,-141.46167,1206.972778,147.799316,-168.356293,393.747894,-24.112394,54.784592,372.592224,166.656387,21.617653,1193.71228,-52.086079,,,,,,,,,,,,,,,,,,,
2,0.016667,-140.742645,1207.064575,148.075089,-168.239426,393.885925,-23.795107,56.208817,372.227142,166.084366,22.4718,1193.386108,-51.537601,,,,,,,,,,,,,,,,,,,
3,0.025,-140.029938,1207.162964,148.353592,-168.124207,394.025177,-23.487818,57.637398,371.885559,165.475662,23.316582,1193.067749,-50.990314,,,,,,,,,,,,,,,,,,,
4,0.033333,-139.326019,1207.27002,148.636414,-168.012253,394.165283,-23.192945,59.068665,371.57666,164.819901,24.147684,1192.760986,-50.444889,,,,,,,,,,,,,,,,,,,
5,0.041667,-138.632904,1207.387695,148.925034,-167.90564,394.305176,-22.910645,60.497303,371.306671,164.114136,24.961031,1192.469116,-49.90229,,,,,,,,,,,,,,,,,,,
6,0.05,-137.952087,1207.517212,149.220581,-167.806961,394.443329,-22.638906,61.91452,371.078522,163.363144,25.752743,1192.194458,-49.363678,,,,,,,,,,,,,,,,,,,
7,0.058333,-137.28421,1207.659546,149.523758,-167.718964,394.578156,-22.373928,63.308777,370.891876,162.57872,26.519287,1191.939209,-48.830135,,,,,,,,,,,,,,,,,,,
8,0.066667,-136.628967,1207.814453,149.834717,-167.644348,394.708313,-22.11068,64.666748,370.743439,161.777725,27.25761,1191.70459,-48.302547,,,,,,,,,,,,,,,,,,,
9,0.075,-135.985306,1207.980835,150.153122,-167.585617,394.832977,-21.84359,65.974548,370.627594,160.979965,27.965151,1191.491089,-47.781624,,,,,,,,,,,,,,,,,,,
10,0.083333,-135.351379,1208.157349,150.478165,-167.544754,394.951752,-21.567175,67.219078,370.537415,160.205978,28.63974,1191.297852,-47.268177,,,,,,,,,,,,,,,,,,,
11,0.091667,-134.72467,1208.342041,150.809204,-167.523178,395.064484,-21.276548,68.389122,370.465393,159.475189,29.279457,1191.122314,-46.7635,,,,,,,,,,,,,,,,,,,
12,0.1,-134.10199,1208.533081,151.146042,-167.521606,395.170929,-20.967745,69.475945,370.404327,158.804642,29.882376,1190.958862,-46.269997,,,,,,,,,,,,,,,,,,,
13,0.108333,-133.479904,1208.727173,151.489197,-167.540085,395.270935,-20.637878,70.473427,370.347595,158.208054,30.446383,1190.799316,-45.791634,,,,,,,,,,,,,,,,,,,
14,0.116667,-132.855179,1208.921387,151.839783,-167.578094,395.364105,-20.285067,71.378014,370.289856,157.695282,30.969727,1190.634155,-45.332939,,,,,,,,,,,,,,,,,,,
15,0.125,-132.224976,1209.113159,152.199417,-167.634705,395.449951,-19.908136,72.188652,370.227539,157.272247,31.452131,1190.456177,-44.897076,,,,,,,,,,,,,,,,,,,
16,0.133333,-131.586838,1209.299561,152.570404,-167.708725,395.528107,-19.506302,72.906616,370.158661,156.941055,31.895239,1190.261719,-44.484982,,,,,,,,,,,,,,,,,,,
17,0.141667,-130.93837,1209.478516,152.955582,-167.798935,395.598206,-19.07893,73.535263,370.082672,156.700378,32.302044,1190.050415,-44.096054,,,,,,,,,,,,,,,,,,,
18,0.15,-130.277084,1209.647461,153.358322,-167.904083,395.660278,-18.625454,74.079826,369.999878,156.54599,32.67617,1189.82312,-43.728985,,,,,,,,,,,,,,,,,,,
19,0.158333,-129.600693,1209.804688,153.781906,-168.022736,395.714661,-18.145424,74.546989,369.911133,156.471436,33.021381,1189.582764,-43.382179,,,,,,,,,,,,,,,,,,,
20,0.166667,-128.907745,1209.94873,154.228943,-168.153137,395.761993,-17.638702,74.944481,369.817566,156.468567,33.341366,1189.332153,-43.053852,,,,,,,,,,,,,,,,,,,
21,0.175,-128.197647,1210.080322,154.701035,-168.293243,395.80307,-17.105558,75.28064,369.720428,156.52832,33.639557,1189.074951,-42.742073,,,,,,,,,,,,,,,,,,,
22,0.183333,-127.470329,1210.200195,155.199005,-168.440948,395.83902,-16.546581,75.563957,369.620972,156.641068,33.919003,1188.814697,-42.444832,,,,,,,,,,,,,,,,,,,
23,0.191667,-126.725716,1210.310059,155.723068,-168.594482,395.870972,-15.962515,75.80275,369.520294,156.797211,34.18224,1188.553467,-42.160057,,,,,,,,,,,,,,,,,,,
24,0.2,-125.96373,1210.410889,156.272888,-168.752457,395.900452,-15.354198,76.004639,369.419342,156.987534,34.43137,1188.293823,-41.885567,,,,,,,,,,,,,,,,,,,
25,0.208333,-125.184578,1210.503174,156.847549,-168.913971,395.928894,-14.722569,76.176308,369.31897,157.203308,34.668247,1188.036987,-41.618946,,,,,,,,,,,,,,,,,,,
26,0.216667,-124.389023,1210.588135,157.445572,-169.078369,395.957397,-14.068615,76.323479,369.220062,157.43634,34.894562,1187.78479,-41.357456,,,,,,,,,,,,,,,,,,,
27,0.225,-123.578247,1210.666626,158.065079,-169.24527,395.986877,-13.393205,76.451263,369.123474,157.679016,35.111755,1187.538086,-41.098133,,,,,,,,,,,,,,,,,,,
28,0.233333,-122.753975,1210.740112,158.704193,-169.414688,396.017822,-12.69689,76.564606,369.030182,157.92424,35.320938,1187.297607,-40.837997,,,,,,,,,,,,,,,,,,,
29,0.241667,-121.918442,1210.809814,159.360992,-169.587067,396.050537,-11.979873,76.668587,368.940796,158.16539,35.52301,1187.063477,-40.574249,,,,,,,,,,,,,,,,,,,
