Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.00.16.955 下午,Total Frames in Take,859,Total Exported Frames,859,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C3500,C3500,C3500,C3540,C3540,C3540,C36D0,C36D0,C36D0,C36F0,C36F0,C36F0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
38,0.316667,-971.716003,313.686096,1515.012573,-1288.476318,330.51712,1535.199341,-1126.443726,1201.169067,1426.907715,-1131.002319,1195.599854,1679.52478,,,,,,,,,,,,,,,,,,,
39,0.325,-971.736084,313.700562,1515.004272,-1288.493164,330.510559,1535.213135,-1126.616943,1201.180664,1426.952393,-1131.066528,1195.580688,1679.574829,,,,,,,,,,,,,,,,,,,
40,0.333333,-971.757263,313.715515,1514.998657,-1288.507202,330.504395,1535.226685,-1126.789185,1201.19458,1426.997192,-1131.129028,1195.560425,1679.624512,,,,,,,,,,,,,,,,,,,
41,0.341667,-971.779419,313.730927,1514.996216,-1288.518799,330.498657,1535.240479,-1126.960327,1201.210327,1427.041504,-1131.190552,1195.538818,1679.673706,,,,,,,,,,,,,,,,,,,
42,0.35,-971.802612,313.746765,1514.99707,-1288.528809,330.493408,1535.255005,-1127.130371,1201.228149,1427.085449,-1131.251587,1195.515503,1679.721191,,,,,,,,,,,,,,,,,,,
43,0.358333,-971.826782,313.76297,1515.001831,-1288.537476,330.488647,1535.269897,-1127.299683,1201.247681,1427.128174,-1131.312744,1195.490601,1679.766602,,,,,,,,,,,,,,,,,,,
44,0.366667,-971.852173,313.779572,1515.010254,-1288.545288,330.484283,1535.285278,-1127.468384,1201.268555,1427.169922,-1131.374756,1195.463867,1679.80957,,,,,,,,,,,,,,,,,,,
45,0.375,-971.878845,313.796417,1515.022217,-1288.552612,330.480225,1535.300781,-1127.636841,1201.290527,1427.209961,-1131.43811,1195.435425,1679.849487,,,,,,,,,,,,,,,,,,,
46,0.383333,-971.90686,313.813568,1515.038086,-1288.559692,330.47644,1535.315918,-1127.805054,1201.313354,1427.248535,-1131.503784,1195.405029,1679.88623,,,,,,,,,,,,,,,,,,,
47,0.391667,-971.936218,313.830902,1515.057617,-1288.566772,330.472961,1535.330566,-1127.973145,1201.336792,1427.285034,-1131.572388,1195.372803,1679.919312,,,,,,,,,,,,,,,,,,,
