Format Version,1.22,Take Name,Turn right  90   HJ 2019-04-12 04.00.40 PM_041,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.36.38.103 下午,Total Frames in Take,680,Total Exported Frames,680,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
23,0.191667,1081.040527,352.728973,1329.366821,1243.400879,1310.332397,1496.591553,1406.775146,360.192505,1336.5,1247.751343,1292.606689,1225.955933,,,,,,,,,,,,,,,,,,,
24,0.2,1081.060059,352.692322,1329.642578,1243.498657,1310.318359,1496.730713,1406.795044,360.198395,1336.490723,1247.61853,1292.661133,1226.095825,,,,,,,,,,,,,,,,,,,
25,0.208333,1081.063354,352.660461,1329.918213,1243.593262,1310.305786,1496.875122,1406.817261,360.206055,1336.495728,1247.490601,1292.720947,1226.240234,,,,,,,,,,,,,,,,,,,
26,0.216667,1081.05481,352.633118,1330.192871,1243.684326,1310.294678,1497.025024,1406.841553,360.214661,1336.516357,1247.36853,1292.785889,1226.388306,,,,,,,,,,,,,,,,,,,
27,0.225,1081.03833,352.609772,1330.4646,1243.770508,1310.283081,1497.179688,1406.866577,360.22348,1336.554565,1247.253052,1292.855713,1226.539551,,,,,,,,,,,,,,,,,,,
28,0.233333,1081.017822,352.589294,1330.731201,1243.850464,1310.269287,1497.337891,1406.891602,360.232483,1336.61145,1247.144653,1292.92981,1226.693604,,,,,,,,,,,,,,,,,,,
29,0.241667,1080.995239,352.570801,1330.990479,1243.924194,1310.252563,1497.499878,1406.915527,360.241486,1336.687256,1247.044189,1293.007324,1226.85144,,,,,,,,,,,,,,,,,,,
30,0.25,1080.969116,352.554779,1331.240356,1243.991333,1310.232788,1497.666138,1406.937256,360.25061,1336.781372,1246.952271,1293.087646,1227.013428,,,,,,,,,,,,,,,,,,,
31,0.258333,1080.949585,352.53833,1331.483032,1244.051514,1310.209106,1497.836548,1406.955322,360.26004,1336.893677,1246.869019,1293.169067,1227.180664,,,,,,,,,,,,,,,,,,,
32,0.266667,1080.948364,352.518066,1331.720825,1244.10437,1310.182007,1498.012085,1406.96814,360.269135,1337.022949,1246.793579,1293.250488,1227.354736,,,,,,,,,,,,,,,,,,,
33,0.275,1080.952515,352.498291,1331.945801,1244.151611,1310.151855,1498.192871,1406.974365,360.277527,1337.167847,1246.726074,1293.332031,1227.536377,,,,,,,,,,,,,,,,,,,
34,0.283333,1080.949951,352.482971,1332.151978,1244.193237,1310.118774,1498.378784,1406.974854,360.285065,1337.327026,1246.665527,1293.413696,1227.724609,,,,,,,,,,,,,,,,,,,
35,0.291667,1080.942993,352.471954,1332.339355,1244.228882,1310.083008,1498.569214,1406.970947,360.292419,1337.497803,1246.611206,1293.495483,1227.919189,,,,,,,,,,,,,,,,,,,
36,0.3,1080.935181,352.4646,1332.508667,1244.258911,1310.045776,1498.764771,1406.963867,360.299591,1337.676758,1246.562134,1293.577271,1228.119873,,,,,,,,,,,,,,,,,,,
37,0.308333,1080.929077,352.459595,1332.660889,1244.284302,1310.006592,1498.965332,1406.953247,360.304962,1337.859619,1246.517212,1293.658447,1228.325195,,,,,,,,,,,,,,,,,,,
38,0.316667,1080.926025,352.456512,1332.796875,1244.306274,1309.964966,1499.171387,1406.939575,360.307373,1338.041016,1246.474976,1293.737915,1228.53479,,,,,,,,,,,,,,,,,,,
39,0.325,1080.926758,352.455811,1332.916016,1244.326416,1309.921509,1499.384277,1406.923584,360.306824,1338.21582,1246.433838,1293.814697,1228.749512,,,,,,,,,,,,,,,,,,,
40,0.333333,1080.930298,352.458038,1333.016357,1244.346069,1309.877197,1499.605225,1406.906128,360.304047,1338.379761,1246.393433,1293.88855,1228.971558,,,,,,,,,,,,,,,,,,,
41,0.341667,1080.936646,352.462341,1333.096924,1244.365723,1309.831787,1499.834595,1406.888794,360.300232,1338.529907,1246.353516,1293.958618,1229.203003,,,,,,,,,,,,,,,,,,,
42,0.35,1080.946777,352.467773,1333.15686,1244.385986,1309.78418,1500.072266,1406.872925,360.295563,1338.663818,1246.313354,1294.024902,1229.444946,,,,,,,,,,,,,,,,,,,
43,0.358333,1080.96106,352.47464,1333.196533,1244.407593,1309.734741,1500.319092,1406.858643,360.290253,1338.778809,1246.272339,1294.08728,1229.698242,,,,,,,,,,,,,,,,,,,
44,0.366667,1080.978394,352.483032,1333.217896,1244.431396,1309.68396,1500.576538,1406.84668,360.285217,1338.873169,1246.231079,1294.14624,1229.962402,,,,,,,,,,,,,,,,,,,
45,0.375,1080.998657,352.491333,1333.223267,1244.457397,1309.631226,1500.844727,1406.836914,360.280975,1338.945679,1246.190796,1294.202271,1230.23584,,,,,,,,,,,,,,,,,,,
46,0.383333,1081.021362,352.498871,1333.215576,1244.484741,1309.57666,1501.123657,1406.828735,360.277191,1338.996094,1246.152832,1294.25647,1230.516724,,,,,,,,,,,,,,,,,,,
47,0.391667,1081.044434,352.507202,1333.196777,1244.513916,1309.520996,1501.413574,1406.821533,360.273254,1339.024048,1246.118042,1294.308472,1230.803223,,,,,,,,,,,,,,,,,,,
48,0.4,1081.06665,352.516815,1333.1698,1244.544556,1309.463745,1501.713623,1406.815186,360.269135,1339.030029,1246.08728,1294.357544,1231.094849,,,,,,,,,,,,,,,,,,,
49,0.408333,1081.087769,352.526947,1333.137451,1244.575928,1309.40332,1502.021729,1406.809937,360.265411,1339.015625,1246.061401,1294.403442,1231.391846,,,,,,,,,,,,,,,,,,,
50,0.416667,1081.108398,352.537933,1333.10144,1244.6073,1309.338989,1502.336182,1406.805176,360.262451,1338.983154,1246.040283,1294.446289,1231.696045,,,,,,,,,,,,,,,,,,,
51,0.425,1081.128662,352.550903,1333.063843,1244.636841,1309.271851,1502.655029,1406.800903,360.260773,1338.934814,1246.023315,1294.487183,1232.009155,,,,,,,,,,,,,,,,,,,
52,0.433333,1081.14978,352.564789,1333.027954,1244.662476,1309.201904,1502.977417,1406.797485,360.260498,1338.872925,1246.009766,1294.5271,1232.332275,,,,,,,,,,,,,,,,,,,
53,0.441667,1081.172485,352.578247,1332.995361,1244.68396,1309.129883,1503.303833,1406.79541,360.260864,1338.799927,1245.999512,1294.567017,1232.666382,,,,,,,,,,,,,,,,,,,
54,0.45,1081.196533,352.591766,1332.967651,1244.702637,1309.056885,1503.635498,1406.794556,360.261383,1338.717896,1245.99292,1294.608154,1233.011963,,,,,,,,,,,,,,,,,,,
55,0.458333,1081.220703,352.606598,1332.945923,1244.720093,1308.984009,1503.973511,1406.795898,360.261871,1338.628662,1245.989624,1294.650269,1233.36731,,,,,,,,,,,,,,,,,,,
56,0.466667,1081.243774,352.623077,1332.932007,1244.738159,1308.911377,1504.320313,1406.800049,360.26236,1338.533081,1245.988892,1294.693359,1233.730469,,,,,,,,,,,,,,,,,,,
57,0.475,1081.265991,352.641388,1332.92688,1244.75708,1308.838501,1504.679321,1406.807861,360.262756,1338.431274,1245.989746,1294.737915,1234.10022,,,,,,,,,,,,,,,,,,,
58,0.483333,1081.286987,352.662354,1332.930054,1244.776611,1308.766235,1505.052246,1406.819336,360.262848,1338.322144,1245.994141,1294.785034,1234.477173,,,,,,,,,,,,,,,,,,,
59,0.491667,1081.305542,352.686554,1332.941406,1244.796631,1308.695557,1505.438721,1406.83313,360.261963,1338.205078,1246.004028,1294.835571,1234.862061,,,,,,,,,,,,,,,,,,,
60,0.5,1081.320679,352.713562,1332.960327,1244.817383,1308.626465,1505.838501,1406.848511,360.259735,1338.079468,1246.021729,1294.890381,1235.255127,,,,,,,,,,,,,,,,,,,
61,0.508333,1081.332642,352.743103,1332.985229,1244.837036,1308.558716,1506.251221,1406.864258,360.255951,1337.94519,1246.048096,1294.949829,1235.655273,,,,,,,,,,,,,,,,,,,
62,0.516667,1081.352539,352.772339,1333.018677,1244.852905,1308.492188,1506.675049,1406.878662,360.250549,1337.80249,1246.082275,1295.01355,1236.062622,,,,,,,,,,,,,,,,,,,
63,0.525,1081.389038,352.798676,1333.06311,1244.863647,1308.425293,1507.108765,1406.891357,360.244415,1337.651978,1246.123169,1295.079468,1236.478638,,,,,,,,,,,,,,,,,,,
64,0.533333,1081.42627,352.826294,1333.112183,1244.868896,1308.355835,1507.551514,1406.901733,360.238708,1337.494629,1246.169189,1295.145508,1236.904053,,,,,,,,,,,,,,,,,,,
65,0.541667,1081.449219,352.860138,1333.157715,1244.867676,1308.282349,1508.002075,1406.909302,360.234772,1337.330933,1246.218872,1295.211304,1237.337402,,,,,,,,,,,,,,,,,,,
66,0.55,1081.467651,352.898193,1333.200317,1244.858276,1308.204712,1508.458496,1406.914185,360.234497,1337.161377,1246.269531,1295.276611,1237.777832,,,,,,,,,,,,,,,,,,,
67,0.558333,1081.503784,352.934265,1333.24646,1244.840454,1308.123779,1508.92041,1406.91626,360.238983,1336.986206,1246.318481,1295.340576,1238.226685,,,,,,,,,,,,,,,,,,,
68,0.566667,1081.566162,352.966888,1333.297241,1244.815186,1308.040283,1509.38855,1406.914795,360.248688,1336.805176,1246.364014,1295.401978,1238.685547,,,,,,,,,,,,,,,,,,,
69,0.575,1081.651733,352.998657,1333.348633,1244.783081,1307.954834,1509.864258,1406.90918,360.264496,1336.619141,1246.405884,1295.460083,1239.155151,,,,,,,,,,,,,,,,,,,
70,0.583333,1081.757446,353.031799,1333.397583,1244.744873,1307.868774,1510.348633,1406.898926,360.286957,1336.429199,1246.444824,1295.515869,1239.636475,,,,,,,,,,,,,,,,,,,
71,0.591667,1081.881958,353.067566,1333.443237,1244.702271,1307.783569,1510.843628,1406.883545,360.315643,1336.236572,1246.4823,1295.570313,1240.128296,,,,,,,,,,,,,,,,,,,
72,0.6,1082.02124,353.105835,1333.485474,1244.656982,1307.700928,1511.350586,1406.86145,360.350128,1336.042847,1246.516968,1295.624146,1240.626587,,,,,,,,,,,,,,,,,,,
73,0.608333,1082.169189,353.14624,1333.525269,1244.611084,1307.619995,1511.869751,1406.831421,360.390076,1335.85083,1246.544312,1295.678589,1241.126953,,,,,,,,,,,,,,,,,,,
74,0.616667,1082.322876,353.187683,1333.56665,1244.564575,1307.539795,1512.397827,1406.793335,360.434296,1335.664307,1246.560791,1295.734741,1241.630005,,,,,,,,,,,,,,,,,,,
75,0.625,1082.481201,353.227264,1333.615479,1244.515381,1307.458862,1512.931885,1406.747192,360.481018,1335.487549,1246.564697,1295.794189,1242.138794,,,,,,,,,,,,,,,,,,,
76,0.633333,1082.640747,353.261963,1333.678101,1244.461304,1307.377441,1513.470337,1406.694092,360.528687,1335.325195,1246.55542,1295.858765,1242.654541,,,,,,,,,,,,,,,,,,,
77,0.641667,1082.798096,353.289154,1333.761719,1244.39978,1307.296631,1514.01123,1406.636108,360.576904,1335.180298,1246.533691,1295.928345,1243.177124,,,,,,,,,,,,,,,,,,,
78,0.65,1082.950684,353.305695,1333.873535,1244.330322,1307.216675,1514.553345,1406.576782,360.625519,1335.054565,1246.500366,1296.002319,1243.705322,,,,,,,,,,,,,,,,,,,
79,0.658333,1083.099365,353.308563,1334.019043,1244.252563,1307.136963,1515.097046,1406.518311,360.674316,1334.948486,1246.45752,1296.080322,1244.237305,,,,,,,,,,,,,,,,,,,
80,0.666667,1083.237427,353.299713,1334.19751,1244.168091,1307.05896,1515.643433,1406.461914,360.722839,1334.861938,1246.407471,1296.162598,1244.770996,,,,,,,,,,,,,,,,,,,
81,0.675,1083.345459,353.286316,1334.400513,1244.078125,1306.983887,1516.191772,1406.407715,360.769745,1334.794556,1246.352173,1296.24939,1245.304932,,,,,,,,,,,,,,,,,,,
82,0.683333,1083.414429,353.27298,1334.621826,1243.984009,1306.91272,1516.742554,1406.356079,360.814026,1334.74585,1246.290894,1296.3396,1245.837158,,,,,,,,,,,,,,,,,,,
83,0.691667,1083.448364,353.261414,1334.858276,1243.885498,1306.844971,1517.298706,1406.306763,360.85553,1334.717285,1246.220459,1296.431641,1246.366211,,,,,,,,,,,,,,,,,,,
84,0.7,1083.453491,353.253662,1335.106812,1243.782593,1306.779907,1517.859497,1406.258179,360.894684,1334.709595,1246.137939,1296.524292,1246.8927,,,,,,,,,,,,,,,,,,,
85,0.708333,1083.435913,353.25119,1335.363159,1243.674438,1306.715454,1518.422729,1406.20874,360.931702,1334.722778,1246.041504,1296.617554,1247.418701,,,,,,,,,,,,,,,,,,,
86,0.716667,1083.401245,353.25351,1335.62146,1243.560669,1306.648804,1518.986328,1406.156616,360.96637,1334.755005,1245.929443,1296.711792,1247.945313,,,,,,,,,,,,,,,,,,,
87,0.725,1083.353516,353.259094,1335.876099,1243.441528,1306.578857,1519.547729,1406.100342,360.998444,1334.804077,1245.801392,1296.80603,1248.473267,,,,,,,,,,,,,,,,,,,
88,0.733333,1083.297119,353.266907,1336.123779,1243.31543,1306.506714,1520.104248,1406.038574,361.028046,1334.866455,1245.661011,1296.898071,1249.002319,,,,,,,,,,,,,,,,,,,
89,0.741667,1083.23645,353.275146,1336.362549,1243.180176,1306.432495,1520.654541,1405.970459,361.055878,1334.940186,1245.51355,1296.986572,1249.530396,,,,,,,,,,,,,,,,,,,
90,0.75,1083.173828,353.281158,1336.591187,1243.035889,1306.356445,1521.198364,1405.896362,361.082489,1335.02417,1245.362427,1297.070801,1250.055664,,,,,,,,,,,,,,,,,,,
91,0.758333,1083.108765,353.283447,1336.809692,1242.884399,1306.28064,1521.737793,1405.816284,361.108276,1335.117188,1245.207642,1297.152222,1250.579102,,,,,,,,,,,,,,,,,,,
92,0.766667,1083.039185,353.282898,1337.018188,1242.727539,1306.207397,1522.275269,1405.731812,361.133362,1335.217773,1245.047974,1297.232056,1251.103882,,,,,,,,,,,,,,,,,,,
93,0.775,1082.961426,353.28183,1337.216309,1242.567505,1306.137085,1522.812866,1405.644531,361.157959,1335.323486,1244.881104,1297.30957,1251.632324,,,,,,,,,,,,,,,,,,,
94,0.783333,1082.871582,353.281525,1337.403687,1242.405518,1306.068848,1523.352417,1405.556519,361.182465,1335.432251,1244.706909,1297.381348,1252.16394,,,,,,,,,,,,,,,,,,,
95,0.791667,1082.764648,353.283661,1337.579224,1242.240967,1306.003174,1523.89563,1405.469971,361.207458,1335.542603,1244.526367,1297.446533,1252.696045,,,,,,,,,,,,,,,,,,,
96,0.8,1082.64624,353.287537,1337.745361,1242.074097,1305.939697,1524.442627,1405.38623,361.233368,1335.653076,1244.342651,1297.505737,1253.227905,,,,,,,,,,,,,,,,,,,
97,0.808333,1082.534058,353.288239,1337.909302,1241.904297,1305.877808,1524.993286,1405.304688,361.260223,1335.76355,1244.15686,1297.559326,1253.760132,,,,,,,,,,,,,,,,,,,
98,0.816667,1082.43457,353.283661,1338.074463,1241.729492,1305.817749,1525.545898,1405.225098,361.288696,1335.874146,1243.965332,1297.605957,1254.294189,,,,,,,,,,,,,,,,,,,
99,0.825,1082.343506,353.275543,1338.238403,1241.549316,1305.758423,1526.100098,1405.146729,361.31897,1335.985229,1243.765625,1297.644531,1254.830444,,,,,,,,,,,,,,,,,,,
100,0.833333,1082.257813,353.265015,1338.398926,1241.361206,1305.697754,1526.65625,1405.068359,361.35083,1336.096802,1243.557495,1297.674561,1255.370117,,,,,,,,,,,,,,,,,,,
101,0.841667,1082.176514,353.25177,1338.555908,1241.162842,1305.632446,1527.214355,1404.989502,361.384155,1336.209106,1243.342529,1297.697266,1255.914429,,,,,,,,,,,,,,,,,,,
102,0.85,1082.098633,353.235718,1338.710815,1240.955688,1305.56189,1527.773071,1404.909546,361.419403,1336.321899,1243.122925,1297.71582,1256.462158,,,,,,,,,,,,,,,,,,,
103,0.858333,1082.023438,353.217743,1338.865967,1240.740356,1305.486694,1528.329834,1404.828247,361.456696,1336.434937,1242.900146,1297.734741,1257.01123,,,,,,,,,,,,,,,,,,,
104,0.866667,1081.952393,353.197479,1339.023804,1240.515991,1305.407104,1528.883911,1404.745117,361.495422,1336.547729,1242.674561,1297.755493,1257.562012,,,,,,,,,,,,,,,,,,,
105,0.875,1081.886475,353.173706,1339.186157,1240.281738,1305.324219,1529.438232,1404.659424,361.534882,1336.660645,1242.446167,1297.776245,1258.116699,,,,,,,,,,,,,,,,,,,
106,0.883333,1081.825195,353.147003,1339.353516,1240.03772,1305.241333,1529.99585,1404.570313,361.57431,1336.77417,1242.213135,1297.794922,1258.677734,,,,,,,,,,,,,,,,,,,
107,0.891667,1081.767334,353.118256,1339.525879,1239.7854,1305.160278,1530.556152,1404.476929,361.613373,1336.88855,1241.974976,1297.811279,1259.245972,,,,,,,,,,,,,,,,,,,
108,0.9,1081.712036,353.087402,1339.703857,1239.526855,1305.080322,1531.120728,1404.378784,361.652344,1337.003784,1241.734375,1297.826416,1259.821167,,,,,,,,,,,,,,,,,,,
109,0.908333,1081.657837,353.054718,1339.888306,1239.263672,1305.000488,1531.691284,1404.275879,361.691864,1337.120117,1241.495605,1297.842407,1260.400879,,,,,,,,,,,,,,,,,,,
110,0.916667,1081.603271,353.021606,1340.079834,1238.995972,1304.920776,1532.269165,1404.167969,361.732361,1337.238647,1241.261108,1297.861572,1260.98291,,,,,,,,,,,,,,,,,,,
111,0.925,1081.546631,352.989563,1340.27832,1238.723877,1304.841431,1532.854736,1404.055298,361.773987,1337.360596,1241.029785,1297.885132,1261.567871,,,,,,,,,,,,,,,,,,,
112,0.933333,1081.488281,352.95932,1340.483765,1238.447144,1304.763306,1533.446899,1403.938477,361.816711,1337.486816,1240.798096,1297.911865,1262.15979,,,,,,,,,,,,,,,,,,,
113,0.941667,1081.429443,352.931213,1340.696777,1238.165894,1304.687622,1534.045044,1403.819092,361.859985,1337.618408,1240.563599,1297.938354,1262.760864,,,,,,,,,,,,,,,,,,,
114,0.95,1081.371094,352.90567,1340.917358,1237.879272,1304.61438,1534.64917,1403.69751,361.902771,1337.756104,1240.325806,1297.962646,1263.368164,,,,,,,,,,,,,,,,,,,
115,0.958333,1081.313232,352.882477,1341.145386,1237.586304,1304.54248,1535.258545,1403.574829,361.944794,1337.901245,1240.086182,1297.985962,1263.977905,,,,,,,,,,,,,,,,,,,
116,0.966667,1081.258301,352.860474,1341.381348,1237.286255,1304.470337,1535.872803,1403.450928,361.985931,1338.054443,1239.845947,1298.01062,1264.589233,,,,,,,,,,,,,,,,,,,
117,0.975,1081.208496,352.83844,1341.624512,1236.978516,1304.397583,1536.490845,1403.32666,362.026642,1338.216797,1239.603149,1298.03772,1265.203491,,,,,,,,,,,,,,,,,,,
118,0.983333,1081.166626,352.814972,1341.874146,1236.662354,1304.324463,1537.111694,1403.202515,362.067902,1338.389648,1239.354248,1298.065918,1265.822388,,,,,,,,,,,,,,,,,,,
119,0.991667,1081.135376,352.788818,1342.128784,1236.336182,1304.250366,1537.733887,1403.079346,362.110535,1338.573853,1239.097778,1298.092896,1266.446411,,,,,,,,,,,,,,,,,,,
120,1,1081.117432,352.758942,1342.387695,1236.000122,1304.176147,1538.355713,1402.957764,362.155182,1338.770508,1238.834106,1298.11853,1267.073364,,,,,,,,,,,,,,,,,,,
121,1.008333,1081.115479,352.724335,1342.651855,1235.655884,1304.103394,1538.97644,1402.837524,362.201843,1338.981201,1238.564209,1298.144043,1267.700317,,,,,,,,,,,,,,,,,,,
122,1.016667,1081.133789,352.683868,1342.923706,1235.303101,1304.032959,1539.596802,1402.717651,362.249969,1339.205811,1238.288086,1298.169922,1268.327393,,,,,,,,,,,,,,,,,,,
123,1.025,1081.165405,352.64032,1343.201416,1234.941406,1303.964966,1540.217773,1402.596924,362.298859,1339.444336,1238.004517,1298.196045,1268.95752,,,,,,,,,,,,,,,,,,,
124,1.033333,1081.189453,352.600098,1343.476318,1234.574097,1303.89978,1540.839722,1402.473877,362.347839,1339.696655,1237.714478,1298.221313,1269.592041,,,,,,,,,,,,,,,,,,,
125,1.041667,1081.19458,352.566498,1343.744385,1234.20459,1303.838135,1541.463867,1402.348267,362.39682,1339.962646,1237.418213,1298.244873,1270.22876,,,,,,,,,,,,,,,,,,,
126,1.05,1081.178833,352.54068,1344.006104,1233.831909,1303.780273,1542.091797,1402.22168,362.446289,1340.23999,1237.116455,1298.2677,1270.864502,,,,,,,,,,,,,,,,,,,
127,1.058333,1081.138916,352.525208,1344.261475,1233.4552,1303.725952,1542.724365,1402.095459,362.496216,1340.525635,1236.80957,1298.292114,1271.49939,,,,,,,,,,,,,,,,,,,
128,1.066667,1081.072021,352.521576,1344.510986,1233.07605,1303.675293,1543.359741,1401.970093,362.545563,1340.816895,1236.495728,1298.318115,1272.134766,,,,,,,,,,,,,,,,,,,
129,1.075,1080.97583,352.528259,1344.755615,1232.695313,1303.628662,1543.997803,1401.846924,362.594666,1341.111206,1236.172974,1298.344727,1272.77124,,,,,,,,,,,,,,,,,,,
130,1.083333,1080.848877,352.542938,1344.996094,1232.311035,1303.585571,1544.639648,1401.726929,362.645477,1341.407715,1235.842651,1298.372437,1273.40979,,,,,,,,,,,,,,,,,,,
131,1.091667,1080.700928,352.559784,1345.236084,1231.922974,1303.544312,1545.286133,1401.611206,362.6987,1341.707642,1235.50769,1298.401733,1274.050415,,,,,,,,,,,,,,,,,,,
132,1.1,1080.554443,352.570099,1345.482056,1231.532593,1303.503052,1545.936768,1401.499878,362.753235,1342.013184,1235.171021,1298.432617,1274.688721,,,,,,,,,,,,,,,,,,,
133,1.108333,1080.420288,352.570343,1345.73584,1231.139648,1303.459839,1546.591553,1401.392212,362.806396,1342.327637,1234.83374,1298.462524,1275.32373,,,,,,,,,,,,,,,,,,,
134,1.116667,1080.297974,352.560852,1345.995239,1230.741821,1303.413696,1547.250366,1401.286377,362.85495,1342.653931,1234.493164,1298.488892,1275.959961,,,,,,,,,,,,,,,,,,,
135,1.125,1080.187378,352.542084,1346.259277,1230.339111,1303.364136,1547.91272,1401.180542,362.89624,1342.994751,1234.146362,1298.510986,1276.601807,,,,,,,,,,,,,,,,,,,
136,1.133333,1080.087158,352.514679,1346.5271,1229.932251,1303.311401,1548.577271,1401.074097,362.929749,1343.350708,1233.793457,1298.530029,1277.247192,,,,,,,,,,,,,,,,,,,
137,1.141667,1079.996216,352.479126,1346.797852,1229.520508,1303.255737,1549.243286,1400.968628,362.958069,1343.721069,1233.436523,1298.547485,1277.891602,,,,,,,,,,,,,,,,,,,
138,1.15,1079.912842,352.436279,1347.070679,1229.101196,1303.197632,1549.909424,1400.866821,362.983978,1344.107544,1233.077515,1298.565063,1278.533569,,,,,,,,,,,,,,,,,,,
