Format Version,1.22,Take Name,walk straight forward ZY 2019-04-17 09.31.11 AM_003,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.33.48.090 上午,Total Frames in Take,1041,Total Exported Frames,1041,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C39A0,C39A0,C39A0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,5.272169,1214.412109,250.027542,-146.799438,399.267426,129.297852,167.850372,372.123444,105.209526,1.168204,1180.717285,-1.957953,,,,,,,,,,,,,,,,,,,
1,0.008333,5.462912,1214.477295,249.91774,-146.658936,399.268524,129.437683,167.910797,372.337982,105.109329,1.264659,1180.713013,-2.096321,,,,,,,,,,,,,,,,,,,
2,0.016667,5.652955,1214.539429,249.807724,-146.518082,399.27002,129.574615,167.974228,372.538635,105.003204,1.361307,1180.710327,-2.23386,,,,,,,,,,,,,,,,,,,
3,0.025,5.842292,1214.596069,249.697418,-146.376556,399.272278,129.705917,168.043228,372.713318,104.886299,1.458403,1180.710205,-2.369894,,,,,,,,,,,,,,,,,,,
4,0.033333,6.031572,1214.645874,249.586838,-146.234192,399.275848,129.8293,168.119003,372.856262,104.756172,1.556345,1180.713623,-2.504003,,,,,,,,,,,,,,,,,,,
5,0.041667,6.221663,1214.688354,249.47583,-146.090851,399.281036,129.9431,168.201248,372.96875,104.61306,1.655694,1180.721436,-2.63605,,,,,,,,,,,,,,,,,,,
6,0.05,6.413334,1214.723267,249.364075,-145.946472,399.2883,130.046478,168.288864,373.055054,104.458572,1.757125,1180.734009,-2.766121,,,,,,,,,,,,,,,,,,,
7,0.058333,6.607135,1214.75061,249.251022,-145.80101,399.297882,130.139542,168.380692,373.118835,104.294487,1.86137,1180.751831,-2.894459,,,,,,,,,,,,,,,,,,,
8,0.066667,6.803386,1214.770874,249.136078,-145.654434,399.309875,130.223373,168.475769,373.165222,104.123032,1.969242,1180.774536,-3.021389,,,,,,,,,,,,,,,,,,,
9,0.075,7.00221,1214.78418,249.018753,-145.506851,399.324249,130.299805,168.573502,373.199158,103.946426,2.081635,1180.80249,-3.147208,,,,,,,,,,,,,,,,,,,
10,0.083333,7.203632,1214.791016,248.898804,-145.358368,399.340942,130.371094,168.674576,373.219574,103.765327,2.199453,1180.834961,-3.272079,,,,,,,,,,,,,,,,,,,
11,0.091667,7.407775,1214.791992,248.776352,-145.209259,399.359833,130.439575,168.780838,373.218567,103.578583,2.323517,1180.871704,-3.395977,,,,,,,,,,,,,,,,,,,
12,0.1,7.615148,1214.788208,248.651978,-145.05983,399.380524,130.50737,168.894119,373.1875,103.384674,2.454557,1180.912231,-3.518688,,,,,,,,,,,,,,,,,,,
13,0.108333,7.826945,1214.781006,248.526901,-144.910507,399.40271,130.575958,169.015518,373.122162,103.182861,2.593238,1180.955688,-3.639848,,,,,,,,,,,,,,,,,,,
14,0.116667,8.045119,1214.772461,248.402802,-144.761887,399.425995,130.646133,169.145172,373.023438,102.973579,2.74016,1181.001343,-3.758971,,,,,,,,,,,,,,,,,,,
15,0.125,8.271886,1214.764771,248.281769,-144.614594,399.450012,130.717926,169.282227,372.897888,102.758659,2.895841,1181.048096,-3.875479,,,,,,,,,,,,,,,,,,,
16,0.133333,8.508894,1214.759766,248.165649,-144.469315,399.474457,130.790619,169.424866,372.757629,102.541412,3.060713,1181.095703,-3.988776,,,,,,,,,,,,,,,,,,,
17,0.141667,8.756839,1214.758911,248.055908,-144.326691,399.499237,130.862961,169.570847,372.617279,102.325882,3.23508,1181.142944,-4.09833,,,,,,,,,,,,,,,,,,,
18,0.15,9.015635,1214.763062,247.953506,-144.187149,399.524139,130.933472,169.718338,372.488708,102.115532,3.419042,1181.189575,-4.203765,,,,,,,,,,,,,,,,,,,
