Format Version,1.22,Take Name,Turn left 180 ZY 2019-04-17 10.19.24 AM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.20.10.221 上午,Total Frames in Take,1216,Total Exported Frames,1216,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1030.073975,362.723694,1592.548584,-1143.190552,1141.977417,1750.913208,-1300.223145,354.721954,1606.65564,-1157.119385,1108.246948,1510.286621,,,,,,,,,,,,,,,,,,,
1,0.008333,-1030.091309,362.706329,1592.487427,-1143.108643,1141.917969,1751.106079,-1300.234497,354.7146,1606.513916,-1157.079346,1108.380005,1510.444824,,,,,,,,,,,,,,,,,,,
2,0.016667,-1030.108276,362.689423,1592.428101,-1143.0271,1141.860352,1751.298096,-1300.24585,354.70752,1606.372925,-1157.040283,1108.514404,1510.601563,,,,,,,,,,,,,,,,,,,
3,0.025,-1030.125244,362.67337,1592.372192,-1142.946533,1141.806763,1751.488892,-1300.256958,354.700958,1606.233521,-1157.003052,1108.651123,1510.755005,,,,,,,,,,,,,,,,,,,
4,0.033333,-1030.14209,362.658356,1592.321045,-1142.867188,1141.758545,1751.678101,-1300.267944,354.695068,1606.096069,-1156.96875,1108.791016,1510.904053,,,,,,,,,,,,,,,,,,,
5,0.041667,-1030.158813,362.644501,1592.275513,-1142.789795,1141.716919,1751.864868,-1300.278809,354.689941,1605.961304,-1156.938354,1108.934082,1511.047485,,,,,,,,,,,,,,,,,,,
6,0.05,-1030.175659,362.631744,1592.236084,-1142.715088,1141.682983,1752.049194,-1300.289673,354.685547,1605.830322,-1156.912598,1109.079834,1511.184326,,,,,,,,,,,,,,,,,,,
7,0.058333,-1030.193115,362.620087,1592.202759,-1142.643433,1141.656982,1752.230225,-1300.300659,354.681671,1605.703613,-1156.89209,1109.227417,1511.314087,,,,,,,,,,,,,,,,,,,
8,0.066667,-1030.210693,362.609467,1592.175659,-1142.575562,1141.638794,1752.407471,-1300.31189,354.678223,1605.582153,-1156.877319,1109.375366,1511.435913,,,,,,,,,,,,,,,,,,,
9,0.075,-1030.228516,362.599884,1592.154297,-1142.512085,1141.62793,1752.5802,-1300.323486,354.67514,1605.466431,-1156.868042,1109.522095,1511.549194,,,,,,,,,,,,,,,,,,,
10,0.083333,-1030.246338,362.591309,1592.137939,-1142.453491,1141.623535,1752.747559,-1300.335083,354.672394,1605.3573,-1156.864624,1109.666138,1511.653809,,,,,,,,,,,,,,,,,,,
11,0.091667,-1030.26416,362.58371,1592.125732,-1142.400024,1141.624512,1752.908813,-1300.34668,354.670258,1605.254761,-1156.866577,1109.805542,1511.748779,,,,,,,,,,,,,,,,,,,
12,0.1,-1030.281738,362.577087,1592.116699,-1142.352173,1141.630005,1753.062866,-1300.358276,354.66925,1605.159668,-1156.873901,1109.939331,1511.83374,,,,,,,,,,,,,,,,,,,
13,0.108333,-1030.299561,362.571533,1592.109619,-1142.310303,1141.638672,1753.208496,-1300.369629,354.670258,1605.07251,-1156.886353,1110.066162,1511.908325,,,,,,,,,,,,,,,,,,,
14,0.116667,-1030.317749,362.566986,1592.102905,-1142.27417,1141.649414,1753.344604,-1300.380493,354.674042,1604.994141,-1156.903564,1110.185547,1511.971924,,,,,,,,,,,,,,,,,,,
15,0.125,-1030.337036,362.563263,1592.095581,-1142.244019,1141.661011,1753.470093,-1300.391235,354.680603,1604.925659,-1156.925415,1110.296387,1512.024292,,,,,,,,,,,,,,,,,,,
