Format Version,1.22,Take Name,walk straight lateral CMT 2019-04-17 09.31.11 AM_005,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.34.54.748 上午,Total Frames in Take,1008,Total Exported Frames,1008,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C39B0,C39B0,C39B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-8.832941,1217.982788,171.513016,-146.008942,395.536926,24.804348,149.524033,378.720093,95.68795,-34.669266,1190.688477,-83.300682,,,,,,,,,,,,,,,,,,,
1,0.008333,-8.910476,1217.973633,171.417618,-146.035217,395.419037,24.609125,149.498657,378.709503,95.757607,-34.416832,1190.672852,-83.427483,,,,,,,,,,,,,,,,,,,
2,0.016667,-8.987824,1217.963867,171.32254,-146.060501,395.305664,24.418184,149.473007,378.698425,95.82637,-34.165325,1190.657471,-83.553627,,,,,,,,,,,,,,,,,,,
3,0.025,-9.064742,1217.953125,171.228088,-146.083878,395.200897,24.235413,149.446808,378.686401,95.893517,-33.9156,1190.642334,-83.678558,,,,,,,,,,,,,,,,,,,
4,0.033333,-9.140932,1217.94104,171.134537,-146.105026,395.107544,24.063465,149.419662,378.672913,95.958519,-33.668324,1190.627319,-83.801826,,,,,,,,,,,,,,,,,,,
5,0.041667,-9.21608,1217.927124,171.04216,-146.124222,395.026367,23.90346,149.391266,378.657471,96.021156,-33.423908,1190.612427,-83.923203,,,,,,,,,,,,,,,,,,,
6,0.05,-9.289845,1217.911011,170.951126,-146.142166,394.956848,23.755486,149.361298,378.639709,96.081512,-33.182442,1190.597412,-84.042641,,,,,,,,,,,,,,,,,,,
7,0.058333,-9.361873,1217.892578,170.861572,-146.159668,394.897766,23.6192,149.329514,378.619354,96.139938,-32.943779,1190.582275,-84.160255,,,,,,,,,,,,,,,,,,,
8,0.066667,-9.431809,1217.87146,170.773514,-146.177444,394.847473,23.494204,149.295776,378.596283,96.196907,-32.707664,1190.566772,-84.276268,,,,,,,,,,,,,,,,,,,
9,0.075,-9.499339,1217.847534,170.687027,-146.195969,394.80423,23.380224,149.260117,378.570313,96.252831,-32.473919,1190.550781,-84.390923,,,,,,,,,,,,,,,,,,,
10,0.083333,-9.564185,1217.821045,170.601974,-146.215408,394.766388,23.277132,149.222778,378.541504,96.307953,-32.242546,1190.534058,-84.504463,,,,,,,,,,,,,,,,,,,
11,0.091667,-9.626145,1217.791626,170.518295,-146.235641,394.732544,23.184881,149.184113,378.509918,96.362328,-32.01376,1190.515991,-84.617119,,,,,,,,,,,,,,,,,,,
12,0.1,-9.685149,1217.76001,170.435745,-146.256531,394.701691,23.10343,149.144485,378.475861,96.415771,-31.787928,1190.495972,-84.729103,,,,,,,,,,,,,,,,,,,
13,0.108333,-9.741277,1217.726074,170.353958,-146.277863,394.673035,23.032667,149.104218,378.439911,96.467865,-31.565506,1190.473145,-84.840645,,,,,,,,,,,,,,,,,,,
14,0.116667,-9.79475,1217.690552,170.272552,-146.299438,394.64621,22.972401,149.063629,378.402466,96.518005,-31.346931,1190.447266,-84.95192,,,,,,,,,,,,,,,,,,,
15,0.125,-9.845916,1217.653931,170.19101,-146.321152,394.620758,22.92239,149.022995,378.364166,96.565414,-31.13254,1190.417358,-85.063118,,,,,,,,,,,,,,,,,,,
16,0.133333,-9.895231,1217.616821,170.10881,-146.34288,394.596527,22.882359,148.982666,378.325623,96.609375,-30.922564,1190.383667,-85.174477,,,,,,,,,,,,,,,,,,,
17,0.141667,-9.943227,1217.579834,170.025513,-146.364517,394.573547,22.851948,148.942902,378.287231,96.649284,-30.717188,1190.345825,-85.286362,,,,,,,,,,,,,,,,,,,
18,0.15,-9.990499,1217.543823,169.940704,-146.385971,394.551941,22.830641,148.904022,378.249451,96.684898,-30.516544,1190.304565,-85.399193,,,,,,,,,,,,,,,,,,,
19,0.158333,-10.037729,1217.509277,169.854019,-146.407227,394.532166,22.817791,148.866364,378.212494,96.716393,-30.320692,1190.259888,-85.513412,,,,,,,,,,,,,,,,,,,
20,0.166667,-10.085656,1217.476563,169.765106,-146.428406,394.514984,22.81266,148.830383,378.176666,96.744316,-30.129608,1190.213135,-85.629395,,,,,,,,,,,,,,,,,,,
21,0.175,-10.13505,1217.446533,169.673721,-146.449631,394.50119,22.814472,148.796707,378.142181,96.769394,-29.943237,1190.164185,-85.74749,,,,,,,,,,,,,,,,,,,
22,0.183333,-10.186684,1217.419556,169.579697,-146.471024,394.491608,22.82242,148.766113,378.109161,96.792343,-29.761602,1190.114136,-85.867897,,,,,,,,,,,,,,,,,,,
23,0.191667,-10.241317,1217.39563,169.483002,-146.492615,394.486969,22.835716,148.739471,378.077576,96.813705,-29.584875,1190.062744,-85.9907,,,,,,,,,,,,,,,,,,,
24,0.2,-10.299669,1217.375366,169.383682,-146.51442,394.487915,22.853636,148.717712,378.047363,96.833878,-29.413372,1190.010376,-86.115814,,,,,,,,,,,,,,,,,,,
25,0.208333,-10.362393,1217.358887,169.281845,-146.536469,394.495087,22.875523,148.70166,378.018402,96.853065,-29.247469,1189.956665,-86.243042,,,,,,,,,,,,,,,,,,,
26,0.216667,-10.430046,1217.345825,169.177612,-146.558899,394.509033,22.900774,148.691956,377.990509,96.871315,-29.087488,1189.901245,-86.372154,,,,,,,,,,,,,,,,,,,
27,0.225,-10.503097,1217.335938,169.071136,-146.581863,394.53009,22.928757,148.689072,377.96344,96.888489,-28.933657,1189.843384,-86.503021,,,,,,,,,,,,,,,,,,,
28,0.233333,-10.581967,1217.328979,168.96257,-146.605621,394.558105,22.958763,148.693192,377.936798,96.904221,-28.786081,1189.782837,-86.635681,,,,,,,,,,,,,,,,,,,
29,0.241667,-10.667097,1217.324097,168.852081,-146.630692,394.592316,22.989925,148.704086,377.910217,96.917969,-28.644741,1189.718994,-86.770317,,,,,,,,,,,,,,,,,,,
