Format Version,1.22,Take Name,Turn left 180 ZY 2019-04-17 10.19.24 AM_003,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.20.31.820 上午,Total Frames in Take,1145,Total Exported Frames,1145,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1030.685425,366.211487,1587.126221,-1149.992065,1147.328491,1729.389038,-1296.587646,357.60965,1589.893677,-1169.693359,1102.289429,1490.564087,,,,,,,,,,,,,,,,,,,
1,0.008333,-1030.666992,366.194244,1587.102661,-1149.971436,1147.329956,1729.314209,-1296.567017,357.612366,1589.866455,-1169.591797,1102.287476,1490.481812,,,,,,,,,,,,,,,,,,,
2,0.016667,-1030.648438,366.176941,1587.0802,-1149.950928,1147.331299,1729.239258,-1296.546387,357.615021,1589.839478,-1169.489868,1102.2854,1490.399414,,,,,,,,,,,,,,,,,,,
3,0.025,-1030.629883,366.159454,1587.059937,-1149.930298,1147.332642,1729.164063,-1296.526123,357.617523,1589.812744,-1169.387207,1102.282959,1490.316528,,,,,,,,,,,,,,,,,,,
4,0.033333,-1030.611084,366.141785,1587.042725,-1149.909912,1147.333984,1729.088867,-1296.506226,357.619812,1589.786743,-1169.283569,1102.280396,1490.233032,,,,,,,,,,,,,,,,,,,
5,0.041667,-1030.592041,366.12384,1587.028809,-1149.889648,1147.335327,1729.013428,-1296.486938,357.621796,1589.761475,-1169.178955,1102.277222,1490.148804,,,,,,,,,,,,,,,,,,,
6,0.05,-1030.572754,366.10553,1587.018921,-1149.869507,1147.336304,1728.937622,-1296.468384,357.623413,1589.736938,-1169.073364,1102.274048,1490.063477,,,,,,,,,,,,,,,,,,,
7,0.058333,-1030.553345,366.086823,1587.013184,-1149.849731,1147.337036,1728.86145,-1296.450439,357.624512,1589.713501,-1168.966675,1102.270508,1489.977173,,,,,,,,,,,,,,,,,,,
8,0.066667,-1030.533569,366.067566,1587.011353,-1149.830322,1147.337524,1728.78479,-1296.433472,357.625122,1589.69104,-1168.859009,1102.266968,1489.889526,,,,,,,,,,,,,,,,,,,
9,0.075,-1030.51355,366.047791,1587.013428,-1149.811523,1147.337769,1728.707275,-1296.416992,357.625183,1589.669434,-1168.750366,1102.26355,1489.800781,,,,,,,,,,,,,,,,,,,
10,0.083333,-1030.493286,366.027618,1587.018921,-1149.793335,1147.337891,1728.629272,-1296.401123,357.624695,1589.648926,-1168.640869,1102.260498,1489.711182,,,,,,,,,,,,,,,,,,,
11,0.091667,-1030.473022,366.007141,1587.027588,-1149.776123,1147.338013,1728.550415,-1296.385742,357.623566,1589.629395,-1168.530518,1102.257568,1489.62085,,,,,,,,,,,,,,,,,,,
12,0.1,-1030.452637,365.986603,1587.038452,-1149.759644,1147.338501,1728.470947,-1296.370605,357.621826,1589.610962,-1168.419189,1102.255249,1489.529907,,,,,,,,,,,,,,,,,,,
13,0.108333,-1030.432251,365.966187,1587.051025,-1149.744141,1147.339478,1728.390991,-1296.355835,357.619324,1589.593384,-1168.307251,1102.253296,1489.438721,,,,,,,,,,,,,,,,,,,
14,0.116667,-1030.411865,365.946075,1587.064819,-1149.729858,1147.341431,1728.310913,-1296.341309,357.615997,1589.577148,-1168.194946,1102.251709,1489.3479,,,,,,,,,,,,,,,,,,,
15,0.125,-1030.391479,365.9263,1587.079346,-1149.716675,1147.344727,1728.231201,-1296.327148,357.611877,1589.562378,-1168.082031,1102.25061,1489.257568,,,,,,,,,,,,,,,,,,,
