Format Version,1.22,Take Name,Turn left 90 ZY 2019-04-17 10.07.12 AM_001,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.18.03.458 上午,Total Frames in Take,960,Total Exported Frames,960,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1012.821533,368.306854,1592.809692,-1127.02356,1150.13562,1740.94812,-1273.684204,356.133331,1596.833862,-1140.494385,1113.630371,1500.574829,,,,,,,,,,,,,,,,,,,
1,0.008333,-1012.948975,368.331268,1593.15332,-1127.419678,1150.207886,1740.877686,-1273.764771,356.151367,1596.727661,-1140.744385,1113.493286,1500.515381,,,,,,,,,,,,,,,,,,,
2,0.016667,-1013.076904,368.355957,1593.498291,-1127.815918,1150.280273,1740.806519,-1273.845215,356.169128,1596.625732,-1140.995239,1113.356567,1500.4552,,,,,,,,,,,,,,,,,,,
3,0.025,-1013.205872,368.38089,1593.845459,-1128.212402,1150.352905,1740.734009,-1273.925537,356.186432,1596.531738,-1141.247803,1113.220947,1500.394165,,,,,,,,,,,,,,,,,,,
4,0.033333,-1013.336182,368.406036,1594.195557,-1128.609009,1150.42627,1740.659668,-1274.005615,356.202911,1596.448853,-1141.502686,1113.086792,1500.331909,,,,,,,,,,,,,,,,,,,
5,0.041667,-1013.46814,368.431061,1594.54895,-1129.005737,1150.500488,1740.582886,-1274.085571,356.218323,1596.379272,-1141.760742,1112.955078,1500.267578,,,,,,,,,,,,,,,,,,,
6,0.05,-1013.602356,368.455414,1594.905273,-1129.4021,1150.575806,1740.50354,-1274.164917,356.232513,1596.323975,-1142.022339,1112.826538,1500.201294,,,,,,,,,,,,,,,,,,,
7,0.058333,-1013.739807,368.478271,1595.264282,-1129.797119,1150.652344,1740.421143,-1274.243896,356.245331,1596.282837,-1142.288574,1112.701782,1500.132446,,,,,,,,,,,,,,,,,,,
8,0.066667,-1013.881775,368.498627,1595.62561,-1130.190308,1150.730225,1740.335571,-1274.32251,356.256775,1596.255127,-1142.559937,1112.581299,1500.060791,,,,,,,,,,,,,,,,,,,
9,0.075,-1014.030212,368.515167,1595.989258,-1130.580566,1150.809937,1740.246582,-1274.400879,356.266846,1596.239746,-1142.836792,1112.465332,1499.986328,,,,,,,,,,,,,,,,,,,
10,0.083333,-1014.187561,368.526245,1596.355225,-1130.967407,1150.891357,1740.154175,-1274.479004,356.275604,1596.234619,-1143.119873,1112.354248,1499.908936,,,,,,,,,,,,,,,,,,,
11,0.091667,-1014.356628,368.53006,1596.723755,-1131.349976,1150.973999,1740.05835,-1274.557617,356.283112,1596.237915,-1143.409058,1112.247681,1499.828857,,,,,,,,,,,,,,,,,,,
12,0.1,-1014.538879,368.525299,1597.094238,-1131.727417,1151.057983,1739.959351,-1274.636597,356.289307,1596.248169,-1143.704712,1112.145508,1499.746216,,,,,,,,,,,,,,,,,,,
13,0.108333,-1014.734497,368.511932,1597.464478,-1132.099365,1151.142456,1739.8573,-1274.716919,356.294128,1596.263306,-1144.00647,1112.046875,1499.661621,,,,,,,,,,,,,,,,,,,
14,0.116667,-1014.940247,368.491852,1597.830688,-1132.465088,1151.226685,1739.752319,-1274.799194,356.297485,1596.281494,-1144.314453,1111.950928,1499.575317,,,,,,,,,,,,,,,,,,,
15,0.125,-1015.150757,368.468353,1598.189209,-1132.824097,1151.309692,1739.644409,-1274.884277,356.299377,1596.301392,-1144.62793,1111.856934,1499.488281,,,,,,,,,,,,,,,,,,,
