Format Version,1.22,Take Name,Turn left 90   HJ 2019-04-12 04.00.40 PM_038,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.35.47.091 下午,Total Frames in Take,858,Total Exported Frames,858,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3BD0,C3BD0,C3BD0,C3BF0,C3BF0,C3BF0,C3C00,C3C00,C3C00,C4320,C4320,C4320,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
23,0.191667,-1332.380981,358.489502,1310.437744,-1159.000122,1314.797485,1458.912598,-1002.77832,365.62616,1304.762207,-1184.290283,1293.123901,1190.204834,,,,,,,,,,,,,,,,,,,
24,0.2,-1332.452271,358.477142,1310.2948,-1159.200806,1314.824829,1458.61731,-1002.809387,365.634094,1304.796875,-1184.241943,1293.104614,1189.893311,,,,,,,,,,,,,,,,,,,
25,0.208333,-1332.526001,358.464264,1310.141235,-1159.403198,1314.85144,1458.310547,-1002.836365,365.640076,1304.826416,-1184.20166,1293.079224,1189.572388,,,,,,,,,,,,,,,,,,,
26,0.216667,-1332.602417,358.450592,1309.977295,-1159.607422,1314.877686,1457.992676,-1002.859131,365.644257,1304.850708,-1184.169189,1293.047974,1189.242188,,,,,,,,,,,,,,,,,,,
27,0.225,-1332.682007,358.435883,1309.803223,-1159.813232,1314.903687,1457.664307,-1002.877808,365.646667,1304.870117,-1184.144165,1293.011963,1188.902832,,,,,,,,,,,,,,,,,,,
28,0.233333,-1332.765503,358.419922,1309.619263,-1160.021118,1314.929932,1457.32605,-1002.892639,365.647491,1304.884521,-1184.126587,1292.972046,1188.554688,,,,,,,,,,,,,,,,,,,
29,0.241667,-1332.852905,358.402679,1309.425293,-1160.230835,1314.956665,1456.978638,-1002.903931,365.646759,1304.894409,-1184.116577,1292.929321,1188.197754,,,,,,,,,,,,,,,,,,,
30,0.25,-1332.944946,358.384125,1309.22168,-1160.442627,1314.984253,1456.622803,-1002.911804,365.64447,1304.900024,-1184.114258,1292.884521,1187.83252,,,,,,,,,,,,,,,,,,,
31,0.258333,-1333.04126,358.364441,1309.008179,-1160.656372,1315.012817,1456.259277,-1002.916687,365.640686,1304.901855,-1184.119629,1292.838135,1187.459839,,,,,,,,,,,,,,,,,,,
32,0.266667,-1333.14209,358.343842,1308.784424,-1160.871704,1315.042236,1455.88855,-1002.918701,365.635437,1304.900146,-1184.132324,1292.790405,1187.080566,,,,,,,,,,,,,,,,,,,
33,0.275,-1333.246582,358.322571,1308.550537,-1161.089111,1315.072876,1455.511719,-1002.918152,365.628601,1304.895752,-1184.152222,1292.741333,1186.696167,,,,,,,,,,,,,,,,,,,
34,0.283333,-1333.354492,358.300781,1308.305908,-1161.30835,1315.104492,1455.129517,-1002.915161,365.6203,1304.888794,-1184.178101,1292.691162,1186.307617,,,,,,,,,,,,,,,,,,,
35,0.291667,-1333.465454,358.278442,1308.050049,-1161.529663,1315.136841,1454.74292,-1002.909912,365.610474,1304.880005,-1184.209106,1292.640015,1185.916748,,,,,,,,,,,,,,,,,,,
36,0.3,-1333.579224,358.255402,1307.782959,-1161.753052,1315.169434,1454.353271,-1002.902527,365.599304,1304.869629,-1184.243896,1292.588257,1185.524902,,,,,,,,,,,,,,,,,,,
37,0.308333,-1333.695679,358.231445,1307.504517,-1161.978516,1315.202148,1453.961304,-1002.893188,365.586853,1304.858154,-1184.281738,1292.536377,1185.133301,,,,,,,,,,,,,,,,,,,
38,0.316667,-1333.814697,358.206177,1307.214966,-1162.206177,1315.234375,1453.567993,-1002.882263,365.573242,1304.845947,-1184.321411,1292.485107,1184.742554,,,,,,,,,,,,,,,,,,,
39,0.325,-1333.936646,358.179199,1306.914917,-1162.436279,1315.265625,1453.174438,-1002.869873,365.558685,1304.83313,-1184.362671,1292.435303,1184.352417,,,,,,,,,,,,,,,,,,,
40,0.333333,-1334.061646,358.150055,1306.605225,-1162.668945,1315.295654,1452.781616,-1002.856262,365.543396,1304.820068,-1184.405029,1292.388062,1183.962646,,,,,,,,,,,,,,,,,,,
41,0.341667,-1334.189941,358.118408,1306.286621,-1162.904419,1315.324341,1452.390137,-1002.841858,365.527649,1304.806763,-1184.44873,1292.344727,1183.573242,,,,,,,,,,,,,,,,,,,
42,0.35,-1334.321411,358.084045,1305.959473,-1163.142578,1315.351196,1452.001221,-1002.827026,365.51178,1304.793335,-1184.493164,1292.306274,1183.184082,,,,,,,,,,,,,,,,,,,
43,0.358333,-1334.455933,358.046967,1305.624268,-1163.383545,1315.376343,1451.615479,-1002.812256,365.496124,1304.780029,-1184.53772,1292.273926,1182.795654,,,,,,,,,,,,,,,,,,,
44,0.366667,-1334.59314,358.007385,1305.28125,-1163.626953,1315.39978,1451.233643,-1002.797852,365.481049,1304.766602,-1184.581543,1292.248413,1182.408936,,,,,,,,,,,,,,,,,,,
45,0.375,-1334.732544,357.965607,1304.93103,-1163.872559,1315.421509,1450.856201,-1002.783997,365.466827,1304.753296,-1184.623291,1292.22998,1182.02478,,,,,,,,,,,,,,,,,,,
46,0.383333,-1334.873291,357.922363,1304.573486,-1164.120361,1315.441528,1450.483887,-1002.770996,365.453735,1304.73999,-1184.661621,1292.21936,1181.644531,,,,,,,,,,,,,,,,,,,
47,0.391667,-1335.014526,357.878204,1304.209351,-1164.369751,1315.459961,1450.117065,-1002.758972,365.441772,1304.72644,-1184.696045,1292.216553,1181.268799,,,,,,,,,,,,,,,,,,,
48,0.4,-1335.155518,357.833801,1303.838501,-1164.620605,1315.477051,1449.756226,-1002.748108,365.430969,1304.713013,-1184.72644,1292.221558,1180.898071,,,,,,,,,,,,,,,,,,,
49,0.408333,-1335.29541,357.789795,1303.461304,-1164.873291,1315.492798,1449.401855,-1002.738464,365.421326,1304.699463,-1184.752808,1292.234253,1180.532715,,,,,,,,,,,,,,,,,,,
50,0.416667,-1335.433838,357.746735,1303.078247,-1165.127319,1315.507202,1449.054199,-1002.730042,365.41275,1304.685913,-1184.775391,1292.254761,1180.172729,,,,,,,,,,,,,,,,,,,
51,0.425,-1335.570068,357.704895,1302.689941,-1165.382813,1315.520508,1448.713745,-1002.722473,365.40509,1304.672974,-1184.794434,1292.283081,1179.817993,,,,,,,,,,,,,,,,,,,
52,0.433333,-1335.704102,357.664459,1302.297119,-1165.639648,1315.532837,1448.380859,-1002.71582,365.398254,1304.660767,-1184.810181,1292.319214,1179.468628,,,,,,,,,,,,,,,,,,,
53,0.441667,-1335.835449,357.625305,1301.901123,-1165.897339,1315.543945,1448.055176,-1002.709656,365.392151,1304.649902,-1184.822632,1292.363281,1179.12439,,,,,,,,,,,,,,,,,,,
54,0.45,-1335.963989,357.58728,1301.503662,-1166.15564,1315.553711,1447.737061,-1002.703308,365.386597,1304.641357,-1184.831787,1292.415283,1178.785156,,,,,,,,,,,,,,,,,,,
55,0.458333,-1336.089478,357.550262,1301.107056,-1166.41394,1315.562134,1447.42627,-1002.696777,365.381348,1304.63562,-1184.83728,1292.474976,1178.451172,,,,,,,,,,,,,,,,,,,
56,0.466667,-1336.211548,357.514435,1300.713745,-1166.671631,1315.569214,1447.122803,-1002.689453,365.375946,1304.634155,-1184.838379,1292.54187,1178.122437,,,,,,,,,,,,,,,,,,,
57,0.475,-1336.329834,357.480103,1300.326172,-1166.928589,1315.574707,1446.826416,-1002.681396,365.369781,1304.638306,-1184.834473,1292.615234,1177.799194,,,,,,,,,,,,,,,,,,,
58,0.483333,-1336.443848,357.447723,1299.946533,-1167.183838,1315.578735,1446.536743,-1002.672302,365.362305,1304.649658,-1184.824707,1292.694458,1177.481323,,,,,,,,,,,,,,,,,,,
59,0.491667,-1336.553833,357.417603,1299.576782,-1167.437256,1315.580933,1446.253662,-1002.66217,365.353088,1304.670532,-1184.808838,1292.778809,1177.168457,,,,,,,,,,,,,,,,,,,
60,0.5,-1336.659058,357.389893,1299.218018,-1167.68811,1315.581299,1445.976318,-1002.651306,365.341644,1304.703247,-1184.786499,1292.867554,1176.860596,,,,,,,,,,,,,,,,,,,
61,0.508333,-1336.759644,357.36438,1298.871582,-1167.935913,1315.579468,1445.70459,-1002.639648,365.327667,1304.750244,-1184.757813,1292.960083,1176.557129,,,,,,,,,,,,,,,,,,,
62,0.516667,-1336.855713,357.340607,1298.538208,-1168.17981,1315.575073,1445.437622,-1002.627625,365.310883,1304.813965,-1184.723022,1293.055786,1176.257568,,,,,,,,,,,,,,,,,,,
63,0.525,-1336.947144,357.318085,1298.218628,-1168.419556,1315.568237,1445.175049,-1002.615479,365.291046,1304.897827,-1184.682495,1293.154419,1175.961426,,,,,,,,,,,,,,,,,,,
64,0.533333,-1337.034302,357.296173,1297.91333,-1168.654419,1315.55835,1444.916138,-1002.603638,365.268036,1305.004639,-1184.636719,1293.255371,1175.667969,,,,,,,,,,,,,,,,,,,
65,0.541667,-1337.117554,357.274445,1297.622559,-1168.883911,1315.54541,1444.6604,-1002.592712,365.241608,1305.137939,-1184.586304,1293.358643,1175.376953,,,,,,,,,,,,,,,,,,,
66,0.55,-1337.197266,357.252563,1297.346436,-1169.1073,1315.529297,1444.407593,-1002.583374,365.211639,1305.301392,-1184.531982,1293.463989,1175.088013,,,,,,,,,,,,,,,,,,,
67,0.558333,-1337.273682,357.230408,1297.084717,-1169.324219,1315.509644,1444.156982,-1002.576477,365.177917,1305.498413,-1184.473877,1293.570923,1174.801025,,,,,,,,,,,,,,,,,,,
68,0.566667,-1337.347412,357.207977,1296.836548,-1169.533813,1315.486572,1443.908691,-1002.572998,365.140259,1305.731689,-1184.412476,1293.679077,1174.515991,,,,,,,,,,,,,,,,,,,
69,0.575,-1337.418579,357.185547,1296.601318,-1169.736206,1315.459839,1443.662109,-1002.573975,365.098358,1306.00354,-1184.34729,1293.787964,1174.232788,,,,,,,,,,,,,,,,,,,
70,0.583333,-1337.487305,357.163239,1296.378052,-1169.930786,1315.429565,1443.417358,-1002.580505,365.052002,1306.315186,-1184.27771,1293.896851,1173.951904,,,,,,,,,,,,,,,,,,,
71,0.591667,-1337.554199,357.141418,1296.165771,-1170.117798,1315.395874,1443.174194,-1002.593628,365.001129,1306.666138,-1184.202515,1294.004395,1173.67334,,,,,,,,,,,,,,,,,,,
72,0.6,-1337.618896,357.120178,1295.963867,-1170.297363,1315.358643,1442.932739,-1002.614014,364.945618,1307.054565,-1184.120728,1294.109985,1173.397827,,,,,,,,,,,,,,,,,,,
73,0.608333,-1337.681763,357.099701,1295.77124,-1170.469604,1315.318115,1442.692871,-1002.642029,364.885406,1307.476685,-1184.031128,1294.212036,1173.12561,,,,,,,,,,,,,,,,,,,
74,0.616667,-1337.742554,357.080109,1295.587524,-1170.635132,1315.274292,1442.454712,-1002.677307,364.820679,1307.926514,-1183.932251,1294.309448,1172.857178,,,,,,,,,,,,,,,,,,,
75,0.625,-1337.801514,357.06134,1295.412476,-1170.794067,1315.227417,1442.218262,-1002.719421,364.751709,1308.396973,-1183.822998,1294.401123,1172.592896,,,,,,,,,,,,,,,,,,,
76,0.633333,-1337.858276,357.043274,1295.245361,-1170.947021,1315.177734,1441.984131,-1002.766846,364.678741,1308.878906,-1183.702637,1294.486206,1172.333496,,,,,,,,,,,,,,,,,,,
77,0.641667,-1337.913452,357.025909,1295.086548,-1171.094849,1315.125854,1441.752441,-1002.818604,364.60199,1309.363159,-1183.570313,1294.563721,1172.079224,,,,,,,,,,,,,,,,,,,
78,0.65,-1337.966309,357.009216,1294.935669,-1171.238037,1315.07251,1441.523804,-1002.872925,364.521729,1309.840576,-1183.426392,1294.633423,1171.830688,,,,,,,,,,,,,,,,,,,
79,0.658333,-1338.016846,356.993103,1294.792969,-1171.377319,1315.018555,1441.298828,-1002.927551,364.438507,1310.302368,-1183.270996,1294.695068,1171.588135,,,,,,,,,,,,,,,,,,,
80,0.666667,-1338.064575,356.977753,1294.658569,-1171.513062,1314.965088,1441.078125,-1002.979065,364.353271,1310.740356,-1183.10498,1294.748535,1171.352051,,,,,,,,,,,,,,,,,,,
81,0.675,-1338.108521,356.963409,1294.532349,-1171.64624,1314.913452,1440.862061,-1003.023743,364.267578,1311.147461,-1182.928711,1294.794189,1171.122437,,,,,,,,,,,,,,,,,,,
82,0.683333,-1338.147949,356.950317,1294.414307,-1171.777222,1314.864624,1440.651489,-1003.058105,364.183136,1311.518188,-1182.74231,1294.832275,1170.899658,,,,,,,,,,,,,,,,,,,
83,0.691667,-1338.182129,356.938812,1294.304688,-1171.906982,1314.82019,1440.447266,-1003.079651,364.101563,1311.849609,-1182.546387,1294.863159,1170.683472,,,,,,,,,,,,,,,,,,,
84,0.7,-1338.210205,356.929108,1294.203369,-1172.035522,1314.780884,1440.24939,-1003.087769,364.024139,1312.140381,-1182.340942,1294.887207,1170.474243,,,,,,,,,,,,,,,,,,,
85,0.708333,-1338.2323,356.921295,1294.110596,-1172.16394,1314.747314,1440.058716,-1003.082764,363.951691,1312.390747,-1182.126465,1294.905029,1170.272339,,,,,,,,,,,,,,,,,,,
86,0.716667,-1338.248047,356.915405,1294.026123,-1172.292114,1314.719727,1439.875732,-1003.065369,363.884521,1312.602173,-1181.903687,1294.917358,1170.077881,,,,,,,,,,,,,,,,,,,
87,0.725,-1338.257813,356.911499,1293.950562,-1172.420532,1314.697876,1439.700928,-1003.037231,363.82251,1312.776611,-1181.673828,1294.924561,1169.891724,,,,,,,,,,,,,,,,,,,
88,0.733333,-1338.261963,356.909485,1293.883911,-1172.54895,1314.681396,1439.535156,-1002.999878,363.765381,1312.91687,-1181.437988,1294.92749,1169.714355,,,,,,,,,,,,,,,,,,,
89,0.741667,-1338.261597,356.909393,1293.82666,-1172.67688,1314.669556,1439.378906,-1002.954834,363.712555,1313.026611,-1181.197144,1294.926636,1169.546631,,,,,,,,,,,,,,,,,,,
90,0.75,-1338.257324,356.911133,1293.779419,-1172.804199,1314.661499,1439.232666,-1002.903564,363.66333,1313.109741,-1180.952515,1294.922729,1169.38916,,,,,,,,,,,,,,,,,,,
91,0.758333,-1338.249878,356.914612,1293.742188,-1172.930176,1314.656128,1439.097046,-1002.84729,363.616974,1313.170776,-1180.704468,1294.916138,1169.24292,,,,,,,,,,,,,,,,,,,
92,0.766667,-1338.240112,356.919647,1293.715088,-1173.053955,1314.65271,1438.97229,-1002.786865,363.572784,1313.214722,-1180.453491,1294.907715,1169.108276,,,,,,,,,,,,,,,,,,,
93,0.775,-1338.228882,356.926056,1293.698486,-1173.175171,1314.649902,1438.858643,-1002.723083,363.530029,1313.246948,-1180.199951,1294.897705,1168.985596,,,,,,,,,,,,,,,,,,,
94,0.783333,-1338.216553,356.933624,1293.691895,-1173.292969,1314.647339,1438.756348,-1002.656433,363.48819,1313.272461,-1179.94458,1294.886963,1168.875244,,,,,,,,,,,,,,,,,,,
95,0.791667,-1338.203491,356.942078,1293.694946,-1173.406982,1314.644043,1438.665894,-1002.587646,363.446655,1313.296265,-1179.688477,1294.876099,1168.7771,,,,,,,,,,,,,,,,,,,
96,0.8,-1338.190308,356.951141,1293.70752,-1173.516479,1314.639771,1438.587646,-1002.51709,363.404999,1313.32312,-1179.432861,1294.865723,1168.69165,,,,,,,,,,,,,,,,,,,
97,0.808333,-1338.177002,356.960693,1293.72876,-1173.621582,1314.634277,1438.521606,-1002.445557,363.362946,1313.356934,-1179.179077,1294.856689,1168.618774,,,,,,,,,,,,,,,,,,,
98,0.816667,-1338.163452,356.97052,1293.757935,-1173.721802,1314.627197,1438.468018,-1002.373474,363.320343,1313.400513,-1178.927856,1294.849365,1168.558716,,,,,,,,,,,,,,,,,,,
99,0.825,-1338.14978,356.980621,1293.794312,-1173.817383,1314.618408,1438.426636,-1002.301208,363.277313,1313.456421,-1178.67981,1294.844482,1168.51123,,,,,,,,,,,,,,,,,,,
100,0.833333,-1338.135864,356.990936,1293.836792,-1173.908569,1314.607666,1438.397339,-1002.229309,363.234039,1313.526123,-1178.434326,1294.842651,1168.476563,,,,,,,,,,,,,,,,,,,
101,0.841667,-1338.121338,357.001495,1293.884277,-1173.99585,1314.595215,1438.379883,-1002.15802,363.190887,1313.610474,-1178.191284,1294.844116,1168.454346,,,,,,,,,,,,,,,,,,,
102,0.85,-1338.106079,357.012299,1293.935547,-1174.079956,1314.581177,1438.374023,-1002.088074,363.148346,1313.709473,-1177.949829,1294.849487,1168.44458,,,,,,,,,,,,,,,,,,,
103,0.858333,-1338.089966,357.023315,1293.989014,-1174.161743,1314.565796,1438.379639,-1002.019897,363.106812,1313.822632,-1177.709106,1294.859131,1168.447632,,,,,,,,,,,,,,,,,,,
104,0.866667,-1338.072754,357.034607,1294.043701,-1174.24231,1314.549194,1438.396606,-1001.954407,363.066956,1313.948608,-1177.468872,1294.873413,1168.463623,,,,,,,,,,,,,,,,,,,
105,0.875,-1338.054688,357.046112,1294.098267,-1174.322388,1314.53186,1438.424561,-1001.8927,363.029175,1314.085205,-1177.228638,1294.891968,1168.492676,,,,,,,,,,,,,,,,,,,
106,0.883333,-1338.035645,357.0578,1294.151733,-1174.402954,1314.513672,1438.463867,-1001.835938,362.99411,1314.229492,-1176.989014,1294.915039,1168.5354,,,,,,,,,,,,,,,,,,,
107,0.891667,-1338.015381,357.069702,1294.203247,-1174.484741,1314.494995,1438.514526,-1001.78479,362.962158,1314.377563,-1176.750244,1294.942505,1168.591675,,,,,,,,,,,,,,,,,,,
108,0.9,-1337.994629,357.081726,1294.251831,-1174.568359,1314.476196,1438.576904,-1001.740112,362.933838,1314.525513,-1176.513062,1294.974121,1168.661255,,,,,,,,,,,,,,,,,,,
109,0.908333,-1337.972778,357.093781,1294.296143,-1174.654297,1314.457397,1438.651245,-1001.702209,362.909485,1314.669189,-1176.278809,1295.009766,1168.743652,,,,,,,,,,,,,,,,,,,
110,0.916667,-1337.950073,357.105804,1294.335205,-1174.74292,1314.438599,1438.737549,-1001.670715,362.889404,1314.804443,-1176.048096,1295.049438,1168.838013,,,,,,,,,,,,,,,,,,,
111,0.925,-1337.926636,357.117615,1294.368042,-1174.834351,1314.420044,1438.835571,-1001.645569,362.873718,1314.928467,-1175.821777,1295.093018,1168.943481,,,,,,,,,,,,,,,,,,,
112,0.933333,-1337.9021,357.129242,1294.393311,-1174.929077,1314.401611,1438.945557,-1001.625793,362.862518,1315.038208,-1175.600708,1295.140503,1169.059692,,,,,,,,,,,,,,,,,,,
113,0.941667,-1337.876709,357.140533,1294.410645,-1175.026733,1314.383911,1439.067261,-1001.610779,362.855835,1315.132202,-1175.385376,1295.191528,1169.185791,,,,,,,,,,,,,,,,,,,
114,0.95,-1337.850464,357.151428,1294.4198,-1175.127563,1314.366699,1439.200439,-1001.599548,362.853516,1315.209106,-1175.176758,1295.245728,1169.321411,,,,,,,,,,,,,,,,,,,
115,0.958333,-1337.823486,357.161835,1294.420898,-1175.231079,1314.35022,1439.344604,-1001.591675,362.855469,1315.268433,-1174.975464,1295.302612,1169.465942,,,,,,,,,,,,,,,,,,,
116,0.966667,-1337.796143,357.171753,1294.414307,-1175.33728,1314.334473,1439.499756,-1001.586548,362.861389,1315.309448,-1174.782349,1295.361694,1169.619141,,,,,,,,,,,,,,,,,,,
117,0.975,-1337.768433,357.181,1294.400879,-1175.445679,1314.319702,1439.665039,-1001.584045,362.870972,1315.331787,-1174.598267,1295.421753,1169.780273,,,,,,,,,,,,,,,,,,,
118,0.983333,-1337.740723,357.189667,1294.38147,-1175.55603,1314.305786,1439.84021,-1001.58429,362.883911,1315.335693,-1174.423706,1295.4823,1169.949341,,,,,,,,,,,,,,,,,,,
119,0.991667,-1337.713379,357.19754,1294.356567,-1175.667725,1314.292725,1440.024658,-1001.587524,362.900024,1315.320801,-1174.259277,1295.542358,1170.125977,,,,,,,,,,,,,,,,,,,
120,1,-1337.686401,357.20459,1294.326904,-1175.780518,1314.280029,1440.217896,-1001.593933,362.919037,1315.287476,-1174.105347,1295.60144,1170.310303,,,,,,,,,,,,,,,,,,,
121,1.008333,-1337.659912,357.210632,1294.293213,-1175.893921,1314.2677,1440.419312,-1001.604309,362.940796,1315.235718,-1173.962402,1295.659058,1170.501709,,,,,,,,,,,,,,,,,,,
122,1.016667,-1337.634033,357.215637,1294.255981,-1176.007324,1314.255737,1440.628174,-1001.618835,362.96521,1315.166138,-1173.830566,1295.714844,1170.700439,,,,,,,,,,,,,,,,,,,
123,1.025,-1337.608887,357.219604,1294.216309,-1176.120361,1314.243896,1440.843872,-1001.638306,362.992249,1315.079346,-1173.710083,1295.768799,1170.905396,,,,,,,,,,,,,,,,,,,
124,1.033333,-1337.584351,357.222504,1294.174927,-1176.232666,1314.232178,1441.065308,-1001.662964,363.021973,1314.976807,-1173.601685,1295.821289,1171.115845,,,,,,,,,,,,,,,,,,,
125,1.041667,-1337.560425,357.224365,1294.133057,-1176.34375,1314.220459,1441.291992,-1001.692993,363.054291,1314.860107,-1173.505371,1295.87207,1171.330933,,,,,,,,,,,,,,,,,,,
126,1.05,-1337.537354,357.225311,1294.091675,-1176.453003,1314.208496,1441.523315,-1001.728394,363.089111,1314.731934,-1173.421875,1295.921387,1171.549805,,,,,,,,,,,,,,,,,,,
127,1.058333,-1337.515259,357.225403,1294.052124,-1176.559814,1314.196289,1441.758911,-1001.769043,363.12616,1314.594849,-1173.35083,1295.968872,1171.771973,,,,,,,,,,,,,,,,,,,
128,1.066667,-1337.494385,357.224854,1294.015625,-1176.664063,1314.183594,1441.998413,-1001.814575,363.165039,1314.452515,-1173.291992,1296.014404,1171.997803,,,,,,,,,,,,,,,,,,,
129,1.075,-1337.474854,357.223846,1293.983398,-1176.765747,1314.170654,1442.242188,-1001.864563,363.205383,1314.30835,-1173.245361,1296.057495,1172.226929,,,,,,,,,,,,,,,,,,,
