Format Version,1.22,Take Name,Walk straight forward LJL 2019-04-16 07.49.43 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.50.41.134 下午,Total Frames in Take,801,Total Exported Frames,801,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA050,CA050,CA050,CA180,CA180,CA180,CA3B0,CA3B0,CA3B0,CA400,CA400,CA400,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
30,0.25,-153.786835,332.722626,81.836868,156.125214,318.577881,28.811489,11.741941,1196.0896,243.949661,-8.68628,1199.87207,-5.781439,,,,,,,,,,,,,,,,,,,
31,0.258333,-153.716202,332.752472,81.927994,156.2733,318.528046,28.798906,11.756575,1196.036621,244.020264,-8.825925,1199.956909,-5.719314,,,,,,,,,,,,,,,,,,,
32,0.266667,-153.632172,332.78894,82.036888,156.445038,318.474762,28.7871,11.756784,1195.980957,244.102661,-8.963102,1200.043701,-5.648356,,,,,,,,,,,,,,,,,,,
33,0.275,-153.536682,332.829193,82.165558,156.638107,318.418732,28.773548,11.741717,1195.922363,244.196777,-9.098627,1200.13147,-5.568443,,,,,,,,,,,,,,,,,,,
34,0.283333,-153.433899,332.867859,82.31604,156.848221,318.360626,28.755289,11.710517,1195.860962,244.302383,-9.233554,1200.219604,-5.479311,,,,,,,,,,,,,,,,,,,
35,0.291667,-153.329208,332.898285,82.490196,157.06958,318.300812,28.729416,11.662236,1195.796753,244.41922,-9.369074,1200.307373,-5.380525,,,,,,,,,,,,,,,,,,,
36,0.3,-153.226929,332.915741,82.688942,157.295486,318.239349,28.693596,11.595822,1195.729492,244.547195,-9.506374,1200.394043,-5.271484,,,,,,,,,,,,,,,,,,,
37,0.308333,-153.129578,332.919098,82.912003,157.519394,318.176208,28.646406,11.510122,1195.65918,244.686386,-9.646555,1200.479126,-5.15147,,,,,,,,,,,,,,,,,,,
38,0.316667,-153.038147,332.909546,83.158745,157.735794,318.110992,28.587515,11.403918,1195.585938,244.837204,-9.79056,1200.562378,-5.019692,,,,,,,,,,,,,,,,,,,
39,0.325,-152.952789,332.889099,83.429062,157.940735,318.043427,28.517803,11.275964,1195.509888,245.000351,-9.939116,1200.643311,-4.875313,,,,,,,,,,,,,,,,,,,
40,0.333333,-152.873245,332.85965,83.723526,158.132004,317.97345,28.439468,11.125053,1195.43103,245.176727,-10.092693,1200.722046,-4.717449,,,,,,,,,,,,,,,,,,,
41,0.341667,-152.799042,332.82254,84.043152,158.308914,317.901581,28.355984,10.950051,1195.349487,245.367599,-10.251567,1200.798706,-4.545151,,,,,,,,,,,,,,,,,,,
42,0.35,-152.729645,332.778748,84.388992,158.471619,317.828857,28.271879,10.749889,1195.265259,245.574448,-10.416012,1200.873657,-4.357389,,,,,,,,,,,,,,,,,,,
43,0.358333,-152.664581,332.728546,84.761658,158.620346,317.756836,28.192436,10.523519,1195.178345,245.798981,-10.586536,1200.947266,-4.153016,,,,,,,,,,,,,,,,,,,
44,0.366667,-152.603424,332.671753,85.160812,158.754807,317.687256,28.123432,10.269871,1195.089111,246.043045,-10.764049,1201.020142,-3.930744,,,,,,,,,,,,,,,,,,,
45,0.375,-152.545792,332.608032,85.584801,158.873993,317.622162,28.070963,9.98786,1194.997681,246.308517,-10.949909,1201.093018,-3.689172,,,,,,,,,,,,,,,,,,,
46,0.383333,-152.491516,332.537079,86.03035,158.976151,317.563629,28.041241,9.676374,1194.904663,246.597137,-11.145841,1201.16626,-3.426838,,,,,,,,,,,,,,,,,,,
47,0.391667,-152.440765,332.458679,86.492729,159.059006,317.513763,28.040352,9.334236,1194.810547,246.910461,-11.353756,1201.240356,-3.142256,,,,,,,,,,,,,,,,,,,
48,0.4,-152.394287,332.372742,86.966064,159.120087,317.474304,28.073965,8.960217,1194.715576,247.249847,-11.57555,1201.315308,-2.833969,,,,,,,,,,,,,,,,,,,
49,0.408333,-152.353439,332.279175,87.443855,159.156845,317.446655,28.147142,8.553166,1194.619873,247.616302,-11.812979,1201.391235,-2.500648,,,,,,,,,,,,,,,,,,,
50,0.416667,-152.320541,332.177826,87.919258,159.16713,317.431763,28.264339,8.112135,1194.52356,248.010483,-12.067657,1201.468262,-2.141197,,,,,,,,,,,,,,,,,,,
51,0.425,-152.298599,332.068604,88.385292,159.149323,317.430389,28.429583,7.636401,1194.426392,248.432617,-12.341176,1201.546143,-1.754732,,,,,,,,,,,,,,,,,,,
52,0.433333,-152.291046,331.951477,88.835068,159.102478,317.443024,28.646639,7.125381,1194.328247,248.882751,-12.635209,1201.625732,-1.340474,,,,,,,,,,,,,,,,,,,
53,0.441667,-152.301193,331.826447,89.261993,159.026291,317.470032,28.919125,6.578562,1194.228882,249.360977,-12.951489,1201.706909,-0.897706,,,,,,,,,,,,,,,,,,,
54,0.45,-152.331848,331.693878,89.660202,158.921036,317.511566,29.250666,5.995537,1194.128418,249.867371,-13.291628,1201.790283,-0.425867,,,,,,,,,,,,,,,,,,,
55,0.458333,-152.385269,331.554413,90.025085,158.787537,317.567627,29.644985,5.376095,1194.026733,250.402039,-13.656916,1201.876343,0.075375,,,,,,,,,,,,,,,,,,,
56,0.466667,-152.463135,331.409241,90.353584,158.626862,317.638062,30.105785,4.720179,1193.924316,250.965149,-14.048279,1201.96521,0.60624,,,,,,,,,,,,,,,,,,,
57,0.475,-152.566757,331.260162,90.644119,158.440033,317.722504,30.636477,4.027736,1193.821533,251.556992,-14.466313,1202.056641,1.167092,,,,,,,,,,,,,,,,,,,
58,0.483333,-152.697189,331.109985,90.896179,158.227829,317.820313,31.240013,3.298712,1193.718506,252.178101,-14.911228,1202.150146,1.758554,,,,,,,,,,,,,,,,,,,
59,0.491667,-152.855225,330.961731,91.11026,157.991013,317.930908,31.919065,2.533223,1193.615723,252.829071,-15.382751,1202.245239,2.381425,,,,,,,,,,,,,,,,,,,
60,0.5,-153.040955,330.817871,91.288017,157.730759,318.054138,32.676468,1.731757,1193.513062,253.510651,-15.88018,1202.341675,3.036618,,,,,,,,,,,,,,,,,,,
61,0.508333,-153.253723,330.679535,91.432281,157.448761,318.190186,33.515427,0.895136,1193.410767,254.22374,-16.402515,1202.439087,3.725138,,,,,,,,,,,,,,,,,,,
62,0.516667,-153.492126,330.54657,91.546677,157.1465,318.339264,34.439384,0.024288,1193.308838,254.969177,-16.9485,1202.536377,4.447925,,,,,,,,,,,,,,,,,,,
63,0.525,-153.754425,330.417664,91.635368,156.824799,318.501282,35.452061,-0.879904,1193.207153,255.747711,-17.516657,1202.632813,5.205695,,,,,,,,,,,,,,,,,,,
64,0.533333,-154.038803,330.29068,91.702797,156.483978,318.676361,36.557873,-1.816535,1193.105347,256.559601,-18.105381,1202.727661,5.998896,,,,,,,,,,,,,,,,,,,
