Format Version,1.22,Take Name,Turn right 90 2019-04-15 07.41.59 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.42.26.780 下午,Total Frames in Take,959,Total Exported Frames,959,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,,,,,,,,,,,,,,,,,,,
,,C85D0,C85D0,C85D0,C85F0,C85F0,C85F0,C8620,C8620,C8620,C8630,C8630,C8630,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
47,0.391667,1063.37085,333.888306,1350.454346,1265.520752,1293.912231,1213.67981,1240.449707,1289.528442,1448.210327,1386.715942,344.610321,1285.136475,,,,,,,,,,,,,,,,,,,
48,0.4,1063.477295,333.831482,1349.865112,1264.641357,1293.994995,1213.885742,1239.903564,1289.605713,1448.465088,1386.408447,344.782043,1285.182007,,,,,,,,,,,,,,,,,,,
49,0.408333,1063.546265,333.812195,1349.165405,1263.724487,1294.102295,1214.092041,1239.331787,1289.703369,1448.72229,1386.081177,344.969788,1285.265869,,,,,,,,,,,,,,,,,,,
50,0.416667,1063.584106,333.825531,1348.370117,1262.777222,1294.233398,1214.29895,1238.738647,1289.821045,1448.981812,1385.738647,345.166748,1285.38501,,,,,,,,,,,,,,,,,,,
51,0.425,1063.599243,333.86676,1347.494263,1261.806763,1294.386353,1214.507202,1238.129272,1289.957764,1449.244385,1385.386108,345.368256,1285.537109,,,,,,,,,,,,,,,,,,,
52,0.433333,1063.601074,333.932068,1346.552368,1260.819946,1294.558228,1214.717896,1237.508911,1290.111938,1449.51062,1385.029053,345.571655,1285.72168,,,,,,,,,,,,,,,,,,,
53,0.441667,1063.598267,334.017822,1345.557739,1259.823486,1294.744385,1214.931641,1236.881714,1290.280151,1449.780884,1384.672974,345.776184,1285.938354,,,,,,,,,,,,,,,,,,,
54,0.45,1063.597534,334.119537,1344.523193,1258.823486,1294.940308,1215.149048,1236.251221,1290.45752,1450.05542,1384.322876,345.981232,1286.186279,,,,,,,,,,,,,,,,,,,
55,0.458333,1063.602905,334.23175,1343.461914,1257.825806,1295.141357,1215.370483,1235.619751,1290.63855,1450.333374,1383.983398,346.184204,1286.461548,,,,,,,,,,,,,,,,,,,
56,0.466667,1063.615601,334.348389,1342.386963,1256.835693,1295.342529,1215.596436,1234.989502,1290.818848,1450.614868,1383.658203,346.380585,1286.758179,,,,,,,,,,,,,,,,,,,
