Format Version,1.22,Take Name,Walk straight lateral right LJL 2019-04-16 07.49.43 PM_005,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.53.56.328 下午,Total Frames in Take,912,Total Exported Frames,912,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA180,CA180,CA180,CA560,CA560,CA560,CA570,CA570,CA570,CA580,CA580,CA580,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
126,1.05,158.771057,313.865417,3.593678,1.51669,1200.48877,180.176605,-166.384201,332.175354,42.903259,9.493726,1199.115723,-69.08728,,,,,,,,,,,,,,,,,,,
127,1.058333,158.781647,313.863159,3.546381,1.474479,1200.481812,180.172241,-166.508453,332.228516,42.902069,9.489044,1199.137329,-69.093185,,,,,,,,,,,,,,,,,,,
128,1.066667,158.792648,313.861206,3.498507,1.431209,1200.474854,180.167465,-166.638092,332.2836,42.901505,9.48462,1199.160522,-69.1007,,,,,,,,,,,,,,,,,,,
129,1.075,158.804062,313.859467,3.450498,1.387126,1200.467896,180.16217,-166.771927,332.339874,42.900867,9.480458,1199.185669,-69.109787,,,,,,,,,,,,,,,,,,,
130,1.083333,158.815979,313.857849,3.402883,1.342547,1200.461182,180.156326,-166.908798,332.396698,42.899666,9.476567,1199.212036,-69.120369,,,,,,,,,,,,,,,,,,,
131,1.091667,158.828568,313.856354,3.35618,1.297833,1200.45459,180.149872,-167.047409,332.453369,42.897568,9.472943,1199.240234,-69.132339,,,,,,,,,,,,,,,,,,,
132,1.1,158.84198,313.855072,3.310814,1.253333,1200.448242,180.142853,-167.184845,332.508575,42.893753,9.469563,1199.269531,-69.145615,,,,,,,,,,,,,,,,,,,
133,1.108333,158.85643,313.854095,3.26708,1.209338,1200.442261,180.135223,-167.316208,332.560028,42.886688,9.466391,1199.300049,-69.160057,,,,,,,,,,,,,,,,,,,
134,1.116667,158.87204,313.853546,3.225106,1.166059,1200.436768,180.126923,-167.4366,332.605469,42.874924,9.463403,1199.331665,-69.175591,,,,,,,,,,,,,,,,,,,
135,1.125,158.888824,313.853455,3.184873,1.123649,1200.431763,180.117813,-167.543228,332.64389,42.857971,9.460592,1199.363892,-69.192162,,,,,,,,,,,,,,,,,,,
136,1.133333,158.906754,313.853851,3.146305,1.082256,1200.427002,180.107727,-167.635452,332.675293,42.836258,9.457981,1199.396851,-69.209839,,,,,,,,,,,,,,,,,,,
137,1.141667,158.925812,313.854889,3.109332,1.042031,1200.422852,180.096527,-167.71373,332.700348,42.810673,9.455598,1199.43042,-69.228745,,,,,,,,,,,,,,,,,,,
138,1.15,158.945862,313.856598,3.073869,1.00311,1200.419189,180.084091,-167.779068,332.720001,42.782288,9.453477,1199.464478,-69.249069,,,,,,,,,,,,,,,,,,,
139,1.158333,158.966629,313.859039,3.039753,0.965592,1200.416016,180.070404,-167.832642,332.735199,42.752132,9.451649,1199.498901,-69.271027,,,,,,,,,,,,,,,,,,,
140,1.166667,158.987808,313.862152,3.006739,0.929531,1200.412964,180.055374,-167.875549,332.746796,42.721004,9.450146,1199.533569,-69.294785,,,,,,,,,,,,,,,,,,,
141,1.175,159.008987,313.865814,2.974542,0.894964,1200.410278,180.039032,-167.908859,332.755554,42.689468,9.448975,1199.568481,-69.320488,,,,,,,,,,,,,,,,,,,
142,1.183333,159.029877,313.869995,2.942897,0.861922,1200.407471,180.021301,-167.933533,332.762146,42.657932,9.448111,1199.603516,-69.348175,,,,,,,,,,,,,,,,,,,
143,1.191667,159.050186,313.874634,2.911596,0.830437,1200.404663,180.002228,-167.9505,332.76709,42.626701,9.447531,1199.63855,-69.377831,,,,,,,,,,,,,,,,,,,
144,1.2,159.069702,313.879791,2.880483,0.800549,1200.401611,179.981857,-167.960648,332.770721,42.596027,9.44724,1199.673462,-69.409401,,,,,,,,,,,,,,,,,,,
145,1.208333,159.088394,313.88559,2.849428,0.772315,1200.398682,179.960312,-167.965118,332.773407,42.566166,9.447249,1199.70813,-69.442802,,,,,,,,,,,,,,,,,,,
146,1.216667,159.106308,313.89212,2.818313,0.745798,1200.395508,179.937729,-167.965561,332.77536,42.537449,9.447556,1199.742554,-69.477959,,,,,,,,,,,,,,,,,,,
147,1.225,159.123627,313.899353,2.787018,0.721068,1200.392334,179.914261,-167.964615,332.776855,42.510338,9.44813,1199.776611,-69.514793,,,,,,,,,,,,,,,,,,,
148,1.233333,159.140396,313.906982,2.755414,0.698223,1200.389282,179.890015,-167.966446,332.77829,42.485466,9.44891,1199.810303,-69.553223,,,,,,,,,,,,,,,,,,,
149,1.241667,159.156631,313.914917,2.723408,0.677403,1200.386353,179.865112,-167.976212,332.780029,42.463493,9.44982,1199.843384,-69.593155,,,,,,,,,,,,,,,,,,,
150,1.25,159.172256,313.922791,2.690943,0.658786,1200.383789,179.8396,-167.996628,332.782288,42.444775,9.450748,1199.875854,-69.634499,,,,,,,,,,,,,,,,,,,
151,1.258333,159.187119,313.930298,2.657996,0.642545,1200.381226,179.813522,-168.025436,332.784912,42.42905,9.451554,1199.907471,-69.677155,,,,,,,,,,,,,,,,,,,
152,1.266667,159.201187,313.937286,2.624599,0.628802,1200.37915,179.786987,-168.057892,332.787415,42.41573,9.4521,1199.937988,-69.720993,,,,,,,,,,,,,,,,,,,
153,1.275,159.214447,313.943542,2.590858,0.617619,1200.377075,179.76001,-168.090317,332.789459,42.404255,9.45229,1199.967285,-69.765839,,,,,,,,,,,,,,,,,,,
154,1.283333,159.226929,313.948853,2.556978,0.609035,1200.375366,179.732758,-168.120667,332.790649,42.394188,9.452045,1199.995117,-69.811531,,,,,,,,,,,,,,,,,,,
155,1.291667,159.238693,313.953156,2.523274,0.603085,1200.373901,179.705276,-168.14801,332.790955,42.38522,9.451263,1200.021484,-69.858009,,,,,,,,,,,,,,,,,,,
156,1.3,159.249893,313.956421,2.490158,0.59979,1200.372803,179.677643,-168.172012,332.790283,42.37714,9.449818,1200.046143,-69.905235,,,,,,,,,,,,,,,,,,,
157,1.308333,159.260605,313.958588,2.4581,0.599138,1200.372314,179.649902,-168.192703,332.788757,42.369774,9.4476,1200.069458,-69.953178,,,,,,,,,,,,,,,,,,,
158,1.316667,159.27092,313.959595,2.427592,0.601092,1200.372192,179.622086,-168.210175,332.78653,42.362976,9.444582,1200.091064,-70.001778,,,,,,,,,,,,,,,,,,,
159,1.325,159.280945,313.959412,2.399141,0.605581,1200.372925,179.594254,-168.224625,332.783783,42.356567,9.440801,1200.111328,-70.050896,,,,,,,,,,,,,,,,,,,
160,1.333333,159.290741,313.95813,2.373241,0.612495,1200.374268,179.566483,-168.23613,332.780731,42.350342,9.436317,1200.129883,-70.100349,,,,,,,,,,,,,,,,,,,
161,1.341667,159.300491,313.955872,2.35031,0.621676,1200.376465,179.53894,-168.244736,332.777496,42.344082,9.431205,1200.146973,-70.150009,,,,,,,,,,,,,,,,,,,
162,1.35,159.310272,313.95285,2.330613,0.63295,1200.379639,179.511795,-168.250427,332.774292,42.337635,9.425562,1200.162842,-70.19973,,,,,,,,,,,,,,,,,,,
163,1.358333,159.320114,313.949249,2.314261,0.646152,1200.383789,179.48526,-168.253265,332.771271,42.330929,9.419527,1200.17749,-70.249397,,,,,,,,,,,,,,,,,,,
164,1.366667,159.330048,313.945221,2.301267,0.661107,1200.388916,179.459534,-168.253372,332.768707,42.323971,9.413284,1200.191162,-70.298927,,,,,,,,,,,,,,,,,,,
165,1.375,159.340103,313.940826,2.291575,0.677644,1200.394897,179.434784,-168.250824,332.766846,42.316772,9.407062,1200.203857,-70.348221,,,,,,,,,,,,,,,,,,,
166,1.383333,159.350403,313.936188,2.285081,0.695635,1200.401855,179.411179,-168.245682,332.765747,42.309334,9.401126,1200.21582,-70.397217,,,,,,,,,,,,,,,,,,,
167,1.391667,159.361115,313.931396,2.281635,0.714993,1200.409668,179.388855,-168.237854,332.765411,42.301605,9.395756,1200.227173,-70.445915,,,,,,,,,,,,,,,,,,,
168,1.4,159.372421,313.926605,2.28104,0.735636,1200.418335,179.36792,-168.227158,332.765625,42.293568,9.391224,1200.237915,-70.49427,,,,,,,,,,,,,,,,,,,
169,1.408333,159.384445,313.921875,2.283038,0.757477,1200.427734,179.348434,-168.213379,332.766357,42.285259,9.387792,1200.248047,-70.542244,,,,,,,,,,,,,,,,,,,
170,1.416667,159.397186,313.917175,2.287335,0.780418,1200.437866,179.330383,-168.196274,332.767487,42.276779,9.385695,1200.257813,-70.58976,,,,,,,,,,,,,,,,,,,
171,1.425,159.410599,313.912567,2.293635,0.804343,1200.448486,179.31369,-168.175522,332.769073,42.268208,9.385128,1200.267212,-70.636749,,,,,,,,,,,,,,,,,,,
172,1.433333,159.424576,313.908051,2.301664,0.829107,1200.459717,179.298248,-168.150803,332.771149,42.259655,9.386233,1200.276123,-70.683136,,,,,,,,,,,,,,,,,,,
173,1.441667,159.43895,313.903656,2.311183,0.854559,1200.471313,179.283997,-168.121658,332.773895,42.251167,9.389093,1200.28479,-70.728767,,,,,,,,,,,,,,,,,,,
174,1.45,159.453522,313.899353,2.321983,0.88056,1200.483398,179.270828,-168.087494,332.777344,42.242695,9.393756,1200.293091,-70.773445,,,,,,,,,,,,,,,,,,,
175,1.458333,159.468063,313.895203,2.333852,0.907003,1200.49585,179.258728,-168.047318,332.781586,42.234066,9.400285,1200.300903,-70.81694,,,,,,,,,,,,,,,,,,,
176,1.466667,159.482346,313.891052,2.346576,0.933824,1200.508545,179.24765,-167.999939,332.786469,42.22506,9.40876,1200.308228,-70.859077,,,,,,,,,,,,,,,,,,,
177,1.475,159.496124,313.886993,2.359972,0.961,1200.521606,179.237595,-167.943954,332.792084,42.21545,9.419235,1200.314819,-70.899712,,,,,,,,,,,,,,,,,,,
178,1.483333,159.509262,313.882996,2.373899,0.988527,1200.53479,179.228668,-167.878067,332.798492,42.205078,9.431679,1200.320679,-70.938828,,,,,,,,,,,,,,,,,,,
179,1.491667,159.521591,313.879089,2.388238,1.016402,1200.54834,179.221008,-167.80098,332.805847,42.193768,9.445988,1200.325806,-70.976418,,,,,,,,,,,,,,,,,,,
180,1.5,159.533051,313.875244,2.402879,1.044587,1200.562012,179.214798,-167.71167,332.81424,42.181381,9.462023,1200.3302,-71.012497,,,,,,,,,,,,,,,,,,,
181,1.508333,159.54361,313.87149,2.41772,1.072993,1200.575806,179.210114,-167.609741,332.823761,42.167858,9.479663,1200.333984,-71.04705,,,,,,,,,,,,,,,,,,,
182,1.516667,159.553253,313.867798,2.432689,1.101516,1200.589844,179.207001,-167.496063,332.834229,42.153278,9.498876,1200.337158,-71.080025,,,,,,,,,,,,,,,,,,,
183,1.525,159.562103,313.864227,2.44776,1.130076,1200.604248,179.20546,-167.373978,332.845398,42.138039,9.519775,1200.339966,-71.11132,,,,,,,,,,,,,,,,,,,
184,1.533333,159.570129,313.86084,2.462954,1.158605,1200.61853,179.205429,-167.249527,332.856232,42.12289,9.542597,1200.342407,-71.140793,,,,,,,,,,,,,,,,,,,
185,1.541667,159.577347,313.857605,2.478327,1.187035,1200.633057,179.206848,-167.129303,332.86499,42.108902,9.567595,1200.344971,-71.168266,,,,,,,,,,,,,,,,,,,
186,1.55,159.583725,313.854675,2.493952,1.215329,1200.647827,179.209686,-167.019226,332.86908,42.097256,9.594974,1200.347412,-71.193573,,,,,,,,,,,,,,,,,,,
187,1.558333,159.589325,313.85199,2.509908,1.243486,1200.662842,179.213913,-166.925842,332.867493,42.088745,9.624855,1200.35022,-71.216545,,,,,,,,,,,,,,,,,,,
188,1.566667,159.594177,313.84967,2.526268,1.271526,1200.677979,179.219543,-166.855606,332.862274,42.083202,9.657288,1200.353271,-71.237022,,,,,,,,,,,,,,,,,,,
189,1.575,159.598434,313.847626,2.543047,1.299465,1200.693481,179.226501,-166.811188,332.856812,42.079659,9.692263,1200.356934,-71.25489,,,,,,,,,,,,,,,,,,,
190,1.583333,159.602203,313.845947,2.560202,1.327282,1200.709229,179.234634,-166.790787,332.853546,42.076939,9.72975,1200.361328,-71.270119,,,,,,,,,,,,,,,,,,,
191,1.591667,159.605652,313.844482,2.577674,1.354892,1200.725098,179.24382,-166.791824,332.854004,42.074169,9.769751,1200.366455,-71.282669,,,,,,,,,,,,,,,,,,,
192,1.6,159.608948,313.843201,2.595427,1.382138,1200.741211,179.253937,-166.813644,332.859192,42.070892,9.812314,1200.372559,-71.292603,,,,,,,,,,,,,,,,,,,
193,1.608333,159.612213,313.84201,2.613464,1.4088,1200.757324,179.265045,-166.854218,332.869751,42.066631,9.857501,1200.379639,-71.299995,,,,,,,,,,,,,,,,,,,
194,1.616667,159.615585,313.840912,2.631832,1.434643,1200.773315,179.277328,-166.906601,332.885834,42.060486,9.905303,1200.387573,-71.305,,,,,,,,,,,,,,,,,,,
195,1.625,159.619171,313.839966,2.650602,1.459464,1200.789673,179.291122,-166.961319,332.907623,42.051342,9.955587,1200.396362,-71.307823,,,,,,,,,,,,,,,,,,,
196,1.633333,159.623001,313.839172,2.669806,1.483089,1200.806396,179.306747,-167.011551,332.935303,42.038319,10.008137,1200.405884,-71.308632,,,,,,,,,,,,,,,,,,,
197,1.641667,159.627075,313.838318,2.689414,1.505351,1200.823364,179.324448,-167.052383,332.96936,42.020744,10.062714,1200.415527,-71.307526,,,,,,,,,,,,,,,,,,,
198,1.65,159.631332,313.83725,2.709364,1.526085,1200.840698,179.34433,-167.077835,333.010193,41.997898,10.119073,1200.425049,-71.304474,,,,,,,,,,,,,,,,,,,
199,1.658333,159.635773,313.835846,2.729618,1.545144,1200.858643,179.366287,-167.081985,333.058105,41.969162,10.176936,1200.433838,-71.299339,,,,,,,,,,,,,,,,,,,
200,1.666667,159.640472,313.833984,2.750164,1.562418,1200.876587,179.390167,-167.061859,333.11319,41.934364,10.236005,1200.44165,-71.292015,,,,,,,,,,,,,,,,,,,
201,1.675,159.645599,313.831665,2.770999,1.577837,1200.894653,179.415665,-167.018311,333.175171,41.893932,10.296032,1200.447998,-71.282448,,,,,,,,,,,,,,,,,,,
202,1.683333,159.651245,313.828827,2.792125,1.591384,1200.912476,179.442505,-166.955948,333.242737,41.849087,10.356847,1200.453003,-71.270782,,,,,,,,,,,,,,,,,,,
203,1.691667,159.657486,313.825592,2.813573,1.603081,1200.929932,179.470413,-166.882965,333.312531,41.802097,10.418335,1200.456543,-71.257355,,,,,,,,,,,,,,,,,,,
204,1.7,159.664429,313.821991,2.835413,1.612994,1200.946533,179.499115,-166.807907,333.37854,41.756153,10.480423,1200.458862,-71.24263,,,,,,,,,,,,,,,,,,,
205,1.708333,159.672104,313.818268,2.857728,1.621233,1200.962769,179.528351,-166.735901,333.43338,41.714554,10.543065,1200.459961,-71.227119,,,,,,,,,,,,,,,,,,,
206,1.716667,159.68045,313.814514,2.880586,1.627944,1200.978149,179.557968,-166.668381,333.471802,41.679554,10.606245,1200.460205,-71.211258,,,,,,,,,,,,,,,,,,,
207,1.725,159.689377,313.810913,2.904049,1.633308,1200.99292,179.587814,-166.605194,333.49292,41.651875,10.669971,1200.459595,-71.195313,,,,,,,,,,,,,,,,,,,
208,1.733333,159.69873,313.807495,2.928166,1.637569,1201.00708,179.617844,-166.545532,333.500183,41.630665,10.734247,1200.458374,-71.179413,,,,,,,,,,,,,,,,,,,
209,1.741667,159.708298,313.804291,2.952971,1.641026,1201.021118,179.648102,-166.489212,333.50116,41.613804,10.799025,1200.456787,-71.163536,,,,,,,,,,,,,,,,,,,
210,1.75,159.717987,313.801422,2.978493,1.643987,1201.035034,179.678741,-166.43898,333.504944,41.598927,10.864141,1200.454712,-71.147598,,,,,,,,,,,,,,,,,,,
211,1.758333,159.727844,313.798889,3.004782,1.646731,1201.049072,179.709915,-166.400787,333.518646,41.584743,10.929339,1200.452515,-71.131546,,,,,,,,,,,,,,,,,,,
212,1.766667,159.7379,313.796875,3.031885,1.649517,1201.063477,179.741745,-166.379852,333.544891,41.571289,10.994328,1200.450073,-71.115341,,,,,,,,,,,,,,,,,,,
213,1.775,159.748138,313.79538,3.059808,1.652584,1201.078369,179.774307,-166.377518,333.581696,41.559479,11.058787,1200.447388,-71.099022,,,,,,,,,,,,,,,,,,,
214,1.783333,159.758484,313.794373,3.088487,1.65614,1201.09375,179.807693,-166.391998,333.624847,41.550449,11.12237,1200.444702,-71.082558,,,,,,,,,,,,,,,,,,,
215,1.791667,159.768784,313.793732,3.117804,1.660352,1201.109741,179.841965,-166.419876,333.669586,41.5452,11.18471,1200.44165,-71.065895,,,,,,,,,,,,,,,,,,,
216,1.8,159.778976,313.793243,3.147598,1.665329,1201.126099,179.877106,-166.456543,333.711212,41.544426,11.245426,1200.43811,-71.048988,,,,,,,,,,,,,,,,,,,
217,1.808333,159.789001,313.792786,3.177676,1.671107,1201.142944,179.913071,-166.496567,333.746704,41.54808,11.304137,1200.434204,-71.031761,,,,,,,,,,,,,,,,,,,
218,1.816667,159.798889,313.792389,3.207815,1.677662,1201.159668,179.949753,-166.535034,333.775726,41.555233,11.360481,1200.429565,-71.014168,,,,,,,,,,,,,,,,,,,
219,1.825,159.808746,313.791992,3.237777,1.684925,1201.176514,179.986969,-166.569275,333.798828,41.564983,11.414149,1200.424194,-70.99614,,,,,,,,,,,,,,,,,,,
220,1.833333,159.818542,313.791565,3.267328,1.692797,1201.193115,180.024673,-166.599472,333.815369,41.577225,11.464911,1200.417969,-70.977608,,,,,,,,,,,,,,,,,,,
221,1.841667,159.828186,313.791046,3.296226,1.70118,1201.209106,180.062851,-166.626343,333.825226,41.591885,11.512629,1200.410889,-70.95845,,,,,,,,,,,,,,,,,,,
222,1.85,159.837555,313.790253,3.324211,1.709984,1201.224609,180.101578,-166.649109,333.830444,41.608112,11.557216,1200.40271,-70.938538,,,,,,,,,,,,,,,,,,,
223,1.858333,159.846512,313.789215,3.351024,1.719099,1201.23938,180.140915,-166.666382,333.833679,41.624809,11.598614,1200.393799,-70.917702,,,,,,,,,,,,,,,,,,,
224,1.866667,159.854996,313.787842,3.376478,1.728358,1201.253296,180.180984,-166.678131,333.83609,41.641514,11.636827,1200.384033,-70.895798,,,,,,,,,,,,,,,,,,,
225,1.875,159.862946,313.786194,3.400532,1.737549,1201.266479,180.221817,-166.686172,333.836792,41.658642,11.67195,1200.373657,-70.87265,,,,,,,,,,,,,,,,,,,
226,1.883333,159.870453,313.784241,3.423288,1.746464,1201.278931,180.263489,-166.693481,333.833679,41.677166,11.704165,1200.362915,-70.848076,,,,,,,,,,,,,,,,,,,
227,1.891667,159.877533,313.782074,3.444935,1.754942,1201.290405,180.306091,-166.70195,333.825806,41.697628,11.733725,1200.351807,-70.821945,,,,,,,,,,,,,,,,,,,
228,1.9,159.884277,313.779694,3.465682,1.762848,1201.300903,180.349701,-166.710968,333.814819,41.719452,11.760929,1200.34082,-70.794128,,,,,,,,,,,,,,,,,,,
229,1.908333,159.890717,313.777191,3.485719,1.77004,1201.310547,180.394485,-166.719284,333.802948,41.741817,11.786087,1200.330078,-70.764511,,,,,,,,,,,,,,,,,,,
230,1.916667,159.896835,313.774689,3.505184,1.776352,1201.319214,180.440491,-166.728821,333.788696,41.765347,11.809499,1200.319946,-70.733002,,,,,,,,,,,,,,,,,,,
231,1.925,159.902649,313.772217,3.524153,1.781588,1201.327026,180.487686,-166.744675,333.766724,41.792179,11.831406,1200.310059,-70.699501,,,,,,,,,,,,,,,,,,,
232,1.933333,159.908066,313.769989,3.542646,1.785569,1201.333862,180.536041,-166.771805,333.731659,41.82444,11.851965,1200.300903,-70.663887,,,,,,,,,,,,,,,,,,,
233,1.941667,159.913055,313.768097,3.560633,1.788201,1201.339722,180.585464,-166.812393,333.680969,41.863022,11.871271,1200.292236,-70.626076,,,,,,,,,,,,,,,,,,,
234,1.95,159.91748,313.766541,3.578053,1.789485,1201.344482,180.635818,-166.865234,333.615967,41.9072,11.889399,1200.28418,-70.585953,,,,,,,,,,,,,,,,,,,
235,1.958333,159.921219,313.76535,3.594846,1.789457,1201.348267,180.687012,-166.92569,333.541931,41.954678,11.906406,1200.276367,-70.543465,,,,,,,,,,,,,,,,,,,
236,1.966667,159.924133,313.764526,3.611001,1.788141,1201.351196,180.738861,-166.98735,333.466156,42.002384,11.922342,1200.269043,-70.498611,,,,,,,,,,,,,,,,,,,
237,1.975,159.926208,313.763977,3.626577,1.785556,1201.353027,180.791199,-167.044846,333.394653,42.047798,11.937217,1200.262085,-70.451439,,,,,,,,,,,,,,,,,,,
238,1.983333,159.927414,313.763672,3.641707,1.781728,1201.354248,180.843857,-167.095413,333.330811,42.089558,11.951008,1200.255249,-70.402039,,,,,,,,,,,,,,,,,,,
239,1.991667,159.92775,313.76358,3.656556,1.776679,1201.354492,180.896667,-167.138275,333.275818,42.127178,11.963679,1200.248657,-70.350571,,,,,,,,,,,,,,,,,,,
240,2,159.927155,313.763641,3.67127,1.770413,1201.354004,180.949524,-167.173874,333.229706,42.160614,11.975193,1200.241943,-70.297218,,,,,,,,,,,,,,,,,,,
241,2.008333,159.925598,313.763794,3.685956,1.762911,1201.352539,181.002335,-167.20311,333.19165,42.190086,11.985501,1200.235229,-70.242249,,,,,,,,,,,,,,,,,,,
242,2.016667,159.92308,313.764069,3.700696,1.754129,1201.350464,181.055054,-167.227036,333.160675,42.215977,11.994541,1200.228516,-70.185936,,,,,,,,,,,,,,,,,,,
243,2.025,159.919678,313.764496,3.715525,1.743991,1201.347412,181.107697,-167.246597,333.13559,42.238796,12.002255,1200.22168,-70.128571,,,,,,,,,,,,,,,,,,,
244,2.033333,159.915436,313.765076,3.730424,1.732383,1201.343628,181.160294,-167.262741,333.115234,42.259121,12.008626,1200.214478,-70.070427,,,,,,,,,,,,,,,,,,,
245,2.041667,159.910278,313.765808,3.745334,1.719178,1201.339111,181.212875,-167.276276,333.098633,42.277458,12.013659,1200.207153,-70.011772,,,,,,,,,,,,,,,,,,,
246,2.05,159.904099,313.766541,3.760226,1.704275,1201.33374,181.265381,-167.287903,333.084991,42.29427,12.017375,1200.199463,-69.952805,,,,,,,,,,,,,,,,,,,
247,2.058333,159.89679,313.767242,3.775144,1.687629,1201.327515,181.317825,-167.298187,333.073669,42.309959,12.019787,1200.191772,-69.893654,,,,,,,,,,,,,,,,,,,
248,2.066667,159.888306,313.767883,3.790188,1.66923,1201.320801,181.370102,-167.307602,333.064178,42.324799,12.02094,1200.183838,-69.834358,,,,,,,,,,,,,,,,,,,
249,2.075,159.878662,313.768372,3.805481,1.649079,1201.313232,181.422165,-167.316544,333.05603,42.338947,12.020895,1200.175781,-69.774925,,,,,,,,,,,,,,,,,,,
250,2.083333,159.867966,313.768707,3.82117,1.627178,1201.305298,181.473938,-167.325302,333.049133,42.352505,12.019699,1200.167358,-69.715355,,,,,,,,,,,,,,,,,,,
251,2.091667,159.856476,313.768982,3.837412,1.603511,1201.296631,181.525406,-167.334106,333.043274,42.365593,12.017344,1200.158936,-69.65567,,,,,,,,,,,,,,,,,,,
252,2.1,159.844391,313.769348,3.854335,1.578048,1201.28772,181.576538,-167.343033,333.038422,42.378296,12.01375,1200.150391,-69.595863,,,,,,,,,,,,,,,,,,,
253,2.108333,159.831863,313.769806,3.871985,1.550759,1201.27832,181.627243,-167.352066,333.034363,42.390625,12.008762,1200.141846,-69.535912,,,,,,,,,,,,,,,,,,,
254,2.116667,159.819,313.770477,3.890336,1.52163,1201.268921,181.677505,-167.361176,333.030792,42.402546,12.002179,1200.132935,-69.475815,,,,,,,,,,,,,,,,,,,
255,2.125,159.805832,313.771301,3.909333,1.490667,1201.259277,181.727203,-167.370316,333.027618,42.41399,11.99377,1200.123901,-69.415573,,,,,,,,,,,,,,,,,,,
256,2.133333,159.792389,313.772247,3.928883,1.457904,1201.249634,181.77623,-167.379517,333.02478,42.424892,11.983275,1200.114624,-69.355209,,,,,,,,,,,,,,,,,,,
257,2.141667,159.778641,313.773285,3.94881,1.423414,1201.239868,181.824463,-167.388702,333.022278,42.435173,11.970429,1200.105103,-69.294769,,,,,,,,,,,,,,,,,,,
258,2.15,159.764526,313.774323,3.968873,1.387303,1201.22998,181.871811,-167.397812,333.019897,42.444782,11.95499,1200.095093,-69.234253,,,,,,,,,,,,,,,,,,,
259,2.158333,159.750046,313.775391,3.988852,1.349677,1201.219849,181.918259,-167.406601,333.017426,42.453686,11.936751,1200.084717,-69.173676,,,,,,,,,,,,,,,,,,,
260,2.166667,159.735306,313.77655,4.008626,1.310624,1201.209473,181.963882,-167.414825,333.014526,42.461849,11.915506,1200.073975,-69.113037,,,,,,,,,,,,,,,,,,,
261,2.175,159.720505,313.778015,4.028185,1.270227,1201.198608,182.008774,-167.422165,333.010651,42.469196,11.891042,1200.062744,-69.052307,,,,,,,,,,,,,,,,,,,
262,2.183333,159.705887,313.779938,4.047572,1.228578,1201.187256,182.05307,-167.428116,333.00531,42.475555,11.863173,1200.051147,-68.991463,,,,,,,,,,,,,,,,,,,
263,2.191667,159.69162,313.782471,4.066789,1.185772,1201.175537,182.096909,-167.43222,332.998016,42.480709,11.831797,1200.039307,-68.930466,,,,,,,,,,,,,,,,,,,
264,2.2,159.677658,313.785614,4.085722,1.141904,1201.163452,182.140427,-167.433807,332.988251,42.484386,11.796906,1200.027222,-68.869293,,,,,,,,,,,,,,,,,,,
265,2.208333,159.663864,313.789185,4.104179,1.09708,1201.150757,182.183701,-167.432159,332.975677,42.486233,11.758562,1200.015137,-68.807945,,,,,,,,,,,,,,,,,,,
266,2.216667,159.650055,313.793121,4.121981,1.051411,1201.137939,182.226791,-167.426331,332.959869,42.485844,11.71685,1200.003418,-68.746399,,,,,,,,,,,,,,,,,,,
267,2.225,159.636047,313.797241,4.139015,1.005006,1201.124512,182.269745,-167.415207,332.940369,42.4828,11.671854,1199.992065,-68.684647,,,,,,,,,,,,,,,,,,,
268,2.233333,159.62175,313.801483,4.155245,0.957986,1201.110718,182.312592,-167.397476,332.916656,42.476681,11.62365,1199.981689,-68.622681,,,,,,,,,,,,,,,,,,,
269,2.241667,159.607101,313.805878,4.17068,0.910491,1201.096558,182.355347,-167.371643,332.888184,42.466999,11.572324,1199.972534,-68.56044,,,,,,,,,,,,,,,,,,,
270,2.25,159.592087,313.810516,4.185351,0.862661,1201.081909,182.398041,-167.336166,332.85434,42.453194,11.518008,1199.964722,-68.497841,,,,,,,,,,,,,,,,,,,
271,2.258333,159.576736,313.815491,4.199295,0.814625,1201.066895,182.440613,-167.289459,332.814453,42.434608,11.460874,1199.95874,-68.434784,,,,,,,,,,,,,,,,,,,
272,2.266667,159.560974,313.820801,4.212525,0.766518,1201.051636,182.482956,-167.230469,332.768188,42.410679,11.401139,1199.954834,-68.371147,,,,,,,,,,,,,,,,,,,
273,2.275,159.544846,313.826385,4.225029,0.718503,1201.036011,182.524857,-167.158997,332.715546,42.381218,11.339098,1199.953247,-68.306877,,,,,,,,,,,,,,,,,,,
274,2.283333,159.528366,313.832214,4.236813,0.670768,1201.020264,182.566132,-167.076584,332.657349,42.346779,11.27512,1199.953857,-68.242027,,,,,,,,,,,,,,,,,,,
275,2.291667,159.511673,313.838409,4.247891,0.623503,1201.00415,182.606689,-166.986465,332.595154,42.308575,11.209618,1199.957275,-68.176788,,,,,,,,,,,,,,,,,,,
