Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM_003,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.01.14.397 下午,Total Frames in Take,860,Total Exported Frames,860,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
61,0.508333,-987.67511,314.193298,1531.946045,-1297.690674,331.691864,1562.858765,-1139.151367,1195.572998,1736.848633,-1139.848877,1214.515869,1480.081909,,,,,,,,,,,,,,,,,,,
62,0.516667,-987.718201,314.194122,1532.178223,-1297.71228,331.683197,1562.885498,-1139.380005,1195.4646,1736.495972,-1139.614746,1214.178711,1479.832886,,,,,,,,,,,,,,,,,,,
63,0.525,-987.765015,314.195953,1532.404297,-1297.739502,331.673187,1562.914795,-1139.599487,1195.353394,1736.130371,-1139.380859,1213.845215,1479.580078,,,,,,,,,,,,,,,,,,,
64,0.533333,-987.814758,314.198853,1532.625,-1297.772583,331.661591,1562.947021,-1139.809814,1195.242065,1735.753662,-1139.158447,1213.531372,1479.315186,,,,,,,,,,,,,,,,,,,
65,0.541667,-987.866882,314.202637,1532.841064,-1297.810913,331.648376,1562.982422,-1140.011597,1195.133423,1735.368408,-1138.955811,1213.248169,1479.033569,,,,,,,,,,,,,,,,,,,
66,0.55,-987.920715,314.207123,1533.052979,-1297.854126,331.633514,1563.020752,-1140.204956,1195.030151,1734.977783,-1138.774658,1212.997437,1478.737915,,,,,,,,,,,,,,,,,,,
67,0.558333,-987.976013,314.212158,1533.260864,-1297.901611,331.617126,1563.061523,-1140.390137,1194.934204,1734.585327,-1138.612915,1212.774536,1478.435669,,,,,,,,,,,,,,,,,,,
68,0.566667,-988.032776,314.217621,1533.464844,-1297.952148,331.599487,1563.104126,-1140.566772,1194.8479,1734.194824,-1138.469482,1212.575928,1478.132202,,,,,,,,,,,,,,,,,,,
69,0.575,-988.090881,314.223511,1533.664795,-1298.004883,331.580872,1563.147705,-1140.734375,1194.772827,1733.809937,-1138.348633,1212.404297,1477.827759,,,,,,,,,,,,,,,,,,,
70,0.583333,-988.150452,314.229858,1533.860474,-1298.058716,331.561707,1563.190796,-1140.892334,1194.709839,1733.433838,-1138.256958,1212.265503,1477.518311,,,,,,,,,,,,,,,,,,,
71,0.591667,-988.211487,314.236755,1534.051392,-1298.112915,331.542236,1563.2323,-1141.040039,1194.659058,1733.068848,-1138.199097,1212.163696,1477.200806,,,,,,,,,,,,,,,,,,,
72,0.6,-988.273987,314.244202,1534.236938,-1298.166626,331.522614,1563.270752,-1141.177246,1194.619751,1732.716675,-1138.177368,1212.099731,1476.873779,,,,,,,,,,,,,,,,,,,
73,0.608333,-988.337463,314.252106,1534.416504,-1298.219604,331.50293,1563.30481,-1141.303955,1194.590698,1732.37854,-1138.19165,1212.072266,1476.536987,,,,,,,,,,,,,,,,,,,
74,0.616667,-988.401611,314.260223,1534.589355,-1298.271484,331.483215,1563.332764,-1141.420044,1194.569824,1732.054565,-1138.239746,1212.077393,1476.192017,,,,,,,,,,,,,,,,,,,
75,0.625,-988.465759,314.268127,1534.754272,-1298.32251,331.463287,1563.353516,-1141.525269,1194.555298,1731.744629,-1138.315552,1212.107544,1475.842529,,,,,,,,,,,,,,,,,,,
76,0.633333,-988.529541,314.275391,1534.90979,-1298.372925,331.442963,1563.365967,-1141.619629,1194.5448,1731.44812,-1138.408936,1212.149902,1475.496826,,,,,,,,,,,,,,,,,,,
77,0.641667,-988.592529,314.281403,1535.054565,-1298.422852,331.422089,1563.369385,-1141.702759,1194.536255,1731.16394,-1138.503418,1212.184326,1475.168945,,,,,,,,,,,,,,,,,,,
78,0.65,-988.654358,314.285645,1535.186646,-1298.472656,331.400513,1563.36377,-1141.774536,1194.527466,1730.890747,-1138.581055,1212.188477,1474.874512,,,,,,,,,,,,,,,,,,,
79,0.658333,-988.714844,314.28772,1535.30481,-1298.522949,331.37796,1563.349854,-1141.834717,1194.51709,1730.627319,-1138.627808,1212.14563,1474.624756,,,,,,,,,,,,,,,,,,,
80,0.666667,-988.773743,314.287384,1535.407349,-1298.574219,331.354095,1563.328491,-1141.883789,1194.503662,1730.372437,-1138.637939,1212.050293,1474.422852,,,,,,,,,,,,,,,,,,,
81,0.675,-988.830872,314.284515,1535.493164,-1298.626953,331.328613,1563.301147,-1141.922119,1194.48645,1730.125122,-1138.614136,1211.907837,1474.263306,,,,,,,,,,,,,,,,,,,
82,0.683333,-988.886047,314.279144,1535.561279,-1298.681763,331.301178,1563.27002,-1141.950439,1194.465332,1729.884399,-1138.567261,1211.734497,1474.133179,,,,,,,,,,,,,,,,,,,
83,0.691667,-988.939148,314.271515,1535.611572,-1298.738892,331.271637,1563.236572,-1141.970215,1194.440186,1729.649536,-1138.511719,1211.551758,1474.015137,,,,,,,,,,,,,,,,,,,
84,0.7,-988.990173,314.261932,1535.644043,-1298.798706,331.239899,1563.203003,-1141.982056,1194.411987,1729.420044,-1138.460327,1211.378174,1473.894653,,,,,,,,,,,,,,,,,,,
85,0.708333,-989.039124,314.250824,1535.659302,-1298.861206,331.206024,1563.170898,-1141.987793,1194.38147,1729.195313,-1138.420654,1211.225464,1473.762451,,,,,,,,,,,,,,,,,,,
86,0.716667,-989.08606,314.238617,1535.658813,-1298.926636,331.170166,1563.141846,-1141.988159,1194.349609,1728.974976,-1138.39624,1211.099365,1473.613892,,,,,,,,,,,,,,,,,,,
87,0.725,-989.131104,314.225677,1535.644287,-1298.994141,331.132538,1563.117065,-1141.984375,1194.317749,1728.758179,-1138.387817,1211.001587,1473.44751,,,,,,,,,,,,,,,,,,,
88,0.733333,-989.174561,314.212341,1535.617798,-1299.063721,331.093445,1563.09729,-1141.977417,1194.286743,1728.5448,-1138.394287,1210.931641,1473.264038,,,,,,,,,,,,,,,,,,,
89,0.741667,-989.216675,314.199005,1535.581299,-1299.134277,331.053314,1563.083008,-1141.96814,1194.25769,1728.334106,-1138.412598,1210.886108,1473.065918,,,,,,,,,,,,,,,,,,,
90,0.75,-989.257751,314.185974,1535.537109,-1299.204956,331.012756,1563.074585,-1141.957397,1194.231567,1728.125244,-1138.43811,1210.859009,1472.85791,,,,,,,,,,,,,,,,,,,
91,0.758333,-989.298218,314.173523,1535.487183,-1299.274536,330.972626,1563.071899,-1141.945679,1194.208496,1727.917603,-1138.462769,1210.84021,1472.647705,,,,,,,,,,,,,,,,,,,
92,0.766667,-989.338318,314.161804,1535.43335,-1299.342163,330.934082,1563.074341,-1141.93396,1194.189087,1727.710449,-1138.476074,1210.815674,1472.445679,,,,,,,,,,,,,,,,,,,
93,0.775,-989.37854,314.150909,1535.377319,-1299.406494,330.898438,1563.081665,-1141.921997,1194.17334,1727.50354,-1138.469482,1210.773071,1472.260864,,,,,,,,,,,,,,,,,,,
94,0.783333,-989.419189,314.140808,1535.320313,-1299.466675,330.866364,1563.092651,-1141.9104,1194.161255,1727.296143,-1138.442871,1210.711304,1472.093506,,,,,,,,,,,,,,,,,,,
95,0.791667,-989.46051,314.131317,1535.263428,-1299.522583,330.837555,1563.106689,-1141.89917,1194.15271,1727.087891,-1138.404785,1210.639893,1471.935425,,,,,,,,,,,,,,,,,,,
96,0.8,-989.503113,314.122253,1535.207764,-1299.574097,330.811157,1563.122437,-1141.888184,1194.147583,1726.87854,-1138.365723,1210.570313,1471.776733,,,,,,,,,,,,,,,,,,,
97,0.808333,-989.546936,314.113434,1535.153442,-1299.62146,330.786255,1563.139038,-1141.877808,1194.145386,1726.667725,-1138.33374,1210.51123,1471.610352,,,,,,,,,,,,,,,,,,,
98,0.816667,-989.592224,314.104614,1535.100952,-1299.664917,330.76236,1563.15625,-1141.868286,1194.146118,1726.455566,-1138.314941,1210.467407,1471.431152,,,,,,,,,,,,,,,,,,,
99,0.825,-989.638733,314.095673,1535.050293,-1299.705444,330.739014,1563.17334,-1141.859497,1194.149414,1726.241333,-1138.313354,1210.442139,1471.235718,,,,,,,,,,,,,,,,,,,
100,0.833333,-989.68634,314.086395,1535.001221,-1299.743286,330.715912,1563.189819,-1141.852295,1194.154541,1726.025024,-1138.333374,1210.43811,1471.020752,,,,,,,,,,,,,,,,,,,
101,0.841667,-989.734619,314.07666,1534.954102,-1299.779297,330.692871,1563.205811,-1141.84668,1194.161255,1725.80603,-1138.378174,1210.45813,1470.782837,,,,,,,,,,,,,,,,,,,
102,0.85,-989.782959,314.066223,1534.908325,-1299.814087,330.669678,1563.220947,-1141.843262,1194.169312,1725.584473,-1138.451782,1210.505005,1470.518555,,,,,,,,,,,,,,,,,,,
103,0.858333,-989.83075,314.054962,1534.864014,-1299.848267,330.646179,1563.235229,-1141.842773,1194.178101,1725.360107,-1138.557983,1210.581909,1470.224365,,,,,,,,,,,,,,,,,,,
104,0.866667,-989.877075,314.042816,1534.821289,-1299.88208,330.622253,1563.248657,-1141.845703,1194.187622,1725.133057,-1138.699829,1210.692261,1469.896973,,,,,,,,,,,,,,,,,,,
105,0.875,-989.921021,314.029724,1534.780273,-1299.915649,330.597809,1563.261108,-1141.852905,1194.19751,1724.903198,-1138.879639,1210.838501,1469.534302,,,,,,,,,,,,,,,,,,,
106,0.883333,-989.961975,314.015778,1534.740967,-1299.949219,330.572845,1563.272705,-1141.865234,1194.207642,1724.670898,-1139.098633,1211.021606,1469.135864,,,,,,,,,,,,,,,,,,,
107,0.891667,-989.999146,314.001068,1534.703613,-1299.982544,330.547424,1563.282959,-1141.883545,1194.21814,1724.436279,-1139.35437,1211.23938,1468.704834,,,,,,,,,,,,,,,,,,,
108,0.9,-990.031799,313.985687,1534.668579,-1300.015869,330.521545,1563.291504,-1141.908325,1194.229004,1724.199707,-1139.639893,1211.483276,1468.249756,,,,,,,,,,,,,,,,,,,
109,0.908333,-990.059509,313.96991,1534.635864,-1300.049316,330.495209,1563.297729,-1141.940186,1194.240479,1723.961426,-1139.94104,1211.737305,1467.786133,,,,,,,,,,,,,,,,,,,
110,0.916667,-990.081787,313.95401,1534.605713,-1300.08252,330.468262,1563.300903,-1141.979736,1194.252686,1723.721802,-1140.241089,1211.981079,1467.331909,,,,,,,,,,,,,,,,,,,
111,0.925,-990.098572,313.938232,1534.578247,-1300.115845,330.440491,1563.299683,-1142.026733,1194.266113,1723.481079,-1140.525757,1212.198608,1466.9021,,,,,,,,,,,,,,,,,,,
112,0.933333,-990.109802,313.922852,1534.553101,-1300.148804,330.411652,1563.293335,-1142.081665,1194.281006,1723.239624,-1140.787231,1212.38208,1466.504395,,,,,,,,,,,,,,,,,,,
113,0.941667,-990.115662,313.908051,1534.530273,-1300.181641,330.381531,1563.280762,-1142.144043,1194.297607,1722.998169,-1141.022949,1212.529419,1466.141235,,,,,,,,,,,,,,,,,,,
114,0.95,-990.116333,313.893951,1534.509766,-1300.214111,330.349945,1563.260742,-1142.214355,1194.316162,1722.757568,-1141.232788,1212.6427,1465.811646,,,,,,,,,,,,,,,,,,,
115,0.958333,-990.112488,313.880615,1534.491333,-1300.24646,330.316742,1563.232788,-1142.291992,1194.337158,1722.519043,-1141.418213,1212.725464,1465.513184,,,,,,,,,,,,,,,,,,,
116,0.966667,-990.104309,313.868225,1534.474976,-1300.278687,330.281982,1563.195923,-1142.377808,1194.36084,1722.283325,-1141.581787,1212.782471,1465.242676,,,,,,,,,,,,,,,,,,,
117,0.975,-990.092224,313.856689,1534.460815,-1300.310547,330.246094,1563.150269,-1142.472168,1194.387451,1722.051636,-1141.72583,1212.818481,1464.995972,,,,,,,,,,,,,,,,,,,
118,0.983333,-990.076538,313.845978,1534.448608,-1300.342041,330.210052,1563.096069,-1142.575806,1194.417114,1721.824219,-1141.852783,1212.837769,1464.769531,,,,,,,,,,,,,,,,,,,
119,0.991667,-990.057678,313.835938,1534.438721,-1300.372925,330.17572,1563.034546,-1142.689819,1194.449585,1721.601318,-1141.964844,1212.844482,1464.55957,,,,,,,,,,,,,,,,,,,
120,1,-990.03595,313.826477,1534.431396,-1300.402466,330.145325,1562.966919,-1142.814819,1194.484741,1721.383667,-1142.063477,1212.842041,1464.363281,,,,,,,,,,,,,,,,,,,
121,1.008333,-990.011414,313.817352,1534.427002,-1300.430298,330.120728,1562.894775,-1142.952026,1194.521606,1721.171631,-1142.150391,1212.83313,1464.177979,,,,,,,,,,,,,,,,,,,
122,1.016667,-989.984131,313.808441,1534.425903,-1300.456177,330.102875,1562.819214,-1143.101807,1194.559937,1720.965576,-1142.225952,1212.820557,1464.001343,,,,,,,,,,,,,,,,,,,
123,1.025,-989.954163,313.79953,1534.428467,-1300.480103,330.091827,1562.741211,-1143.26416,1194.598511,1720.765991,-1142.291138,1212.805908,1463.831299,,,,,,,,,,,,,,,,,,,
124,1.033333,-989.921387,313.790558,1534.435181,-1300.502197,330.086792,1562.660645,-1143.439331,1194.636841,1720.572876,-1142.346436,1212.790771,1463.666504,,,,,,,,,,,,,,,,,,,
125,1.041667,-989.885864,313.781342,1534.446411,-1300.522705,330.086182,1562.577759,-1143.626831,1194.673828,1720.38623,-1142.391479,1212.776123,1463.505859,,,,,,,,,,,,,,,,,,,
126,1.05,-989.847595,313.77182,1534.46228,-1300.542114,330.088074,1562.492065,-1143.826294,1194.708984,1720.206299,-1142.426514,1212.762451,1463.348755,,,,,,,,,,,,,,,,,,,
127,1.058333,-989.806702,313.761841,1534.483032,-1300.560547,330.091339,1562.40332,-1144.037109,1194.741699,1720.032471,-1142.451172,1212.750366,1463.19458,,,,,,,,,,,,,,,,,,,
128,1.066667,-989.763428,313.751404,1534.508911,-1300.578125,330.095062,1562.311157,-1144.259033,1194.771606,1719.864746,-1142.465088,1212.739746,1463.043579,,,,,,,,,,,,,,,,,,,
129,1.075,-989.718201,313.740448,1534.539551,-1300.594604,330.098328,1562.215454,-1144.491089,1194.798584,1719.702881,-1142.468384,1212.730713,1462.895508,,,,,,,,,,,,,,,,,,,
130,1.083333,-989.671204,313.729156,1534.575073,-1300.610229,330.100128,1562.115967,-1144.732666,1194.822144,1719.546875,-1142.46106,1212.723999,1462.750366,,,,,,,,,,,,,,,,,,,
131,1.091667,-989.623047,313.71756,1534.614868,-1300.624634,330.099823,1562.012939,-1144.982666,1194.842163,1719.396606,-1142.443481,1212.719727,1462.607666,,,,,,,,,,,,,,,,,,,
132,1.1,-989.574036,313.705902,1534.658936,-1300.637695,330.097229,1561.906738,-1145.239746,1194.858276,1719.252197,-1142.416992,1212.718506,1462.467163,,,,,,,,,,,,,,,,,,,
133,1.108333,-989.524597,313.694214,1534.706421,-1300.649048,330.092468,1561.797729,-1145.501953,1194.870361,1719.113892,-1142.381958,1212.721191,1462.328369,,,,,,,,,,,,,,,,,,,
134,1.116667,-989.47522,313.682556,1534.757324,-1300.658447,330.085724,1561.687012,-1145.767822,1194.878052,1718.981689,-1142.339355,1212.728394,1462.190918,,,,,,,,,,,,,,,,,,,
