Format Version,1.22,Take Name,Turn  left  180 CMT 2019-04-17 09.31.11 AM_025,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.42.21.708 上午,Total Frames in Take,1151,Total Exported Frames,1151,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C3B20,C3B20,C3B20,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1141.4198,1211.11792,1724.586548,-1291.718506,396.166077,1593.667114,-1000.31958,373.401184,1553.557129,-1158.47583,1187.313477,1471.373413,,,,,,,,,,,,,,,,,,,
1,0.008333,-1142.341553,1211.154907,1724.613892,-1291.963257,396.176422,1593.11145,-1000.387817,373.353943,1554.270386,-1158.213989,1187.087036,1471.359253,,,,,,,,,,,,,,,,,,,
2,0.016667,-1143.25354,1211.193115,1724.636963,-1292.206665,396.187012,1592.555786,-1000.457153,373.306274,1554.981201,-1157.950439,1186.861572,1471.344238,,,,,,,,,,,,,,,,,,,
3,0.025,-1144.146729,1211.233765,1724.651611,-1292.447632,396.198303,1592.000366,-1000.529053,373.257751,1555.687134,-1157.68396,1186.637451,1471.327148,,,,,,,,,,,,,,,,,,,
4,0.033333,-1145.012817,1211.277954,1724.654785,-1292.685059,396.21106,1591.446045,-1000.60437,373.20816,1556.385986,-1157.41333,1186.415039,1471.307495,,,,,,,,,,,,,,,,,,,
5,0.041667,-1145.845459,1211.32666,1724.644043,-1292.917725,396.226563,1590.894043,-1000.683777,373.157532,1557.074829,-1157.137695,1186.194458,1471.284424,,,,,,,,,,,,,,,,,,,
6,0.05,-1146.638794,1211.381226,1724.61792,-1293.144409,396.246521,1590.345947,-1000.767578,373.106171,1557.750854,-1156.856689,1185.975098,1471.257202,,,,,,,,,,,,,,,,,,,
7,0.058333,-1147.389282,1211.442017,1724.575684,-1293.364258,396.272705,1589.803711,-1000.855713,373.054718,1558.411621,-1156.569336,1185.756348,1471.225098,,,,,,,,,,,,,,,,,,,
8,0.066667,-1148.094238,1211.509399,1724.517334,-1293.576538,396.305695,1589.268799,-1000.947693,373.003937,1559.054443,-1156.275513,1185.537354,1471.187134,,,,,,,,,,,,,,,,,,,
9,0.075,-1148.752563,1211.583252,1724.443359,-1293.781616,396.344269,1588.742676,-1001.042603,372.95459,1559.67688,-1155.974609,1185.317627,1471.14209,,,,,,,,,,,,,,,,,,,
10,0.083333,-1149.36438,1211.663086,1724.354492,-1293.97998,396.3862,1588.226685,-1001.139282,372.90741,1560.276367,-1155.666504,1185.09668,1471.088989,,,,,,,,,,,,,,,,,,,
11,0.091667,-1149.931274,1211.747681,1724.252319,-1294.171631,396.428894,1587.7229,-1001.236572,372.863281,1560.850708,-1155.350342,1184.874268,1471.026978,,,,,,,,,,,,,,,,,,,
12,0.1,-1150.455933,1211.835449,1724.138306,-1294.355957,396.470154,1587.233887,-1001.333008,372.82309,1561.398071,-1155.025513,1184.651001,1470.9552,,,,,,,,,,,,,,,,,,,
13,0.108333,-1150.942139,1211.925049,1724.014038,-1294.532227,396.508423,1586.762939,-1001.427795,372.787598,1561.916382,-1154.69104,1184.428101,1470.873047,,,,,,,,,,,,,,,,,,,
14,0.116667,-1151.394043,1212.014404,1723.881104,-1294.698975,396.542633,1586.313477,-1001.520264,372.757111,1562.404297,-1154.346313,1184.207275,1470.779907,,,,,,,,,,,,,,,,,,,
15,0.125,-1151.81665,1212.102173,1723.740967,-1294.855347,396.572113,1585.889648,-1001.610535,372.731384,1562.860229,-1153.990845,1183.991577,1470.675049,,,,,,,,,,,,,,,,,,,
16,0.133333,-1152.214233,1212.186646,1723.594727,-1295.000366,396.596405,1585.495361,-1001.698242,372.709686,1563.283081,-1153.624512,1183.783691,1470.557739,,,,,,,,,,,,,,,,,,,
17,0.141667,-1152.591553,1212.266724,1723.442871,-1295.133789,396.615326,1585.133667,-1001.783508,372.690887,1563.671387,-1153.247681,1183.586548,1470.42749,,,,,,,,,,,,,,,,,,,
18,0.15,-1152.952026,1212.34082,1723.286133,-1295.256104,396.629059,1584.807617,-1001.866089,372.673981,1564.024414,-1152.861694,1183.40271,1470.283936,,,,,,,,,,,,,,,,,,,
19,0.158333,-1153.299072,1212.408325,1723.124634,-1295.36792,396.63797,1584.519043,-1001.946106,372.658112,1564.342163,-1152.468384,1183.233765,1470.126831,,,,,,,,,,,,,,,,,,,
