Format Version,1.22,Take Name,Turn left 90 ws 2019-04-15 08.05.32 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.05.48.300 下午,Total Frames in Take,740,Total Exported Frames,740,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C90F0,C90F0,C90F0,C9110,C9110,C9110,C9120,C9120,C9120,C9160,C9160,C9160,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
68,0.566667,-1008.129822,324.112885,1564.456299,-1144.217041,1207.477661,1767.670288,-1307.047974,304.695282,1610.02478,-1144.227417,1194.245605,1502.600464,,,,,,,,,,,,,,,,,,,
69,0.575,-1008.14447,324.102112,1564.351807,-1144.178345,1207.466187,1767.462769,-1307.046631,304.681763,1610.023193,-1144.609253,1194.254395,1502.473511,,,,,,,,,,,,,,,,,,,
70,0.583333,-1008.158325,324.091522,1564.246948,-1144.135742,1207.450562,1767.260864,-1307.045654,304.668274,1610.017822,-1144.992065,1194.268066,1502.353394,,,,,,,,,,,,,,,,,,,
71,0.591667,-1008.170959,324.081146,1564.142334,-1144.088867,1207.430786,1767.065063,-1307.045044,304.654907,1610.009033,-1145.375732,1194.286499,1502.240845,,,,,,,,,,,,,,,,,,,
72,0.6,-1008.182312,324.070953,1564.038208,-1144.03772,1207.407471,1766.874878,-1307.044556,304.641693,1609.997681,-1145.759521,1194.309692,1502.135864,,,,,,,,,,,,,,,,,,,
73,0.608333,-1008.192444,324.06076,1563.934814,-1143.981934,1207.380737,1766.690308,-1307.043701,304.628662,1609.984009,-1146.143677,1194.337646,1502.038696,,,,,,,,,,,,,,,,,,,
74,0.616667,-1008.201111,324.050507,1563.832275,-1143.921143,1207.350952,1766.511108,-1307.042358,304.615814,1609.969238,-1146.527588,1194.370117,1501.948975,,,,,,,,,,,,,,,,,,,
75,0.625,-1008.20874,324.040039,1563.730347,-1143.85498,1207.318115,1766.337036,-1307.040283,304.603088,1609.954102,-1146.911377,1194.407227,1501.866455,,,,,,,,,,,,,,,,,,,
76,0.633333,-1008.215454,324.029297,1563.629028,-1143.783569,1207.282471,1766.167847,-1307.036865,304.590393,1609.940186,-1147.294556,1194.44873,1501.791016,,,,,,,,,,,,,,,,,,,
77,0.641667,-1008.221252,324.01825,1563.527954,-1143.706909,1207.244019,1766.00354,-1307.031616,304.577667,1609.928589,-1147.676636,1194.494995,1501.722168,,,,,,,,,,,,,,,,,,,
78,0.65,-1008.226501,324.006775,1563.42688,-1143.625244,1207.203125,1765.843628,-1307.024292,304.564819,1609.920166,-1148.057251,1194.545776,1501.659546,,,,,,,,,,,,,,,,,,,
79,0.658333,-1008.231262,323.994812,1563.325562,-1143.538818,1207.159912,1765.68811,-1307.015137,304.552124,1609.914551,-1148.436157,1194.601318,1501.602173,,,,,,,,,,,,,,,,,,,
80,0.666667,-1008.23584,323.982391,1563.223633,-1143.447998,1207.114746,1765.536743,-1307.005249,304.539886,1609.9104,-1148.812744,1194.661621,1501.549194,,,,,,,,,,,,,,,,,,,
81,0.675,-1008.240356,323.969482,1563.120483,-1143.352783,1207.068115,1765.389893,-1306.994995,304.52832,1609.906616,-1149.186401,1194.726563,1501.499878,,,,,,,,,,,,,,,,,,,
82,0.683333,-1008.244995,323.956177,1563.016113,-1143.253662,1207.020386,1765.247681,-1306.984741,304.51767,1609.902466,-1149.55603,1194.796021,1501.452881,,,,,,,,,,,,,,,,,,,
83,0.691667,-1008.250122,323.942474,1562.90979,-1143.150879,1206.97229,1765.110229,-1306.974731,304.507935,1609.897095,-1149.920898,1194.868896,1501.407593,,,,,,,,,,,,,,,,,,,
84,0.7,-1008.255981,323.928528,1562.801514,-1143.0448,1206.92395,1764.978149,-1306.965088,304.499237,1609.890015,-1150.280151,1194.945068,1501.363892,,,,,,,,,,,,,,,,,,,
85,0.708333,-1008.26239,323.914368,1562.690674,-1142.935791,1206.875977,1764.851563,-1306.956055,304.491608,1609.880737,-1150.632935,1195.023438,1501.321411,,,,,,,,,,,,,,,,,,,
86,0.716667,-1008.269775,323.900055,1562.577637,-1142.824097,1206.828491,1764.730713,-1306.947632,304.484955,1609.868896,-1150.979126,1195.103149,1501.28064,,,,,,,,,,,,,,,,,,,
87,0.725,-1008.278137,323.885376,1562.46167,-1142.710083,1206.781616,1764.615601,-1306.939941,304.479309,1609.85437,-1151.318481,1195.183472,1501.241577,,,,,,,,,,,,,,,,,,,
88,0.733333,-1008.287537,323.870331,1562.343018,-1142.59436,1206.735352,1764.506348,-1306.933105,304.474518,1609.837036,-1151.650757,1195.263794,1501.20459,,,,,,,,,,,,,,,,,,,
89,0.741667,-1008.297913,323.854828,1562.222046,-1142.477173,1206.689697,1764.402466,-1306.92749,304.470581,1609.816772,-1151.97644,1195.343506,1501.1698,,,,,,,,,,,,,,,,,,,
90,0.75,-1008.309265,323.838837,1562.099121,-1142.358643,1206.644409,1764.303955,-1306.922852,304.467285,1609.793579,-1152.295532,1195.422363,1501.137451,,,,,,,,,,,,,,,,,,,
91,0.758333,-1008.321167,323.822327,1561.974854,-1142.23938,1206.599243,1764.210083,-1306.919678,304.46463,1609.767456,-1152.608032,1195.500122,1501.10791,,,,,,,,,,,,,,,,,,,
92,0.766667,-1008.333801,323.805267,1561.85022,-1142.119141,1206.553955,1764.120605,-1306.917847,304.462433,1609.738647,-1152.91394,1195.576416,1501.081299,,,,,,,,,,,,,,,,,,,
93,0.775,-1008.346558,323.78775,1561.72583,-1141.998535,1206.508423,1764.03479,-1306.916992,304.460663,1609.707764,-1153.213135,1195.651001,1501.057739,,,,,,,,,,,,,,,,,,,
94,0.783333,-1008.359558,323.769928,1561.602783,-1141.877563,1206.46228,1763.952393,-1306.91687,304.459259,1609.675415,-1153.505981,1195.724121,1501.037231,,,,,,,,,,,,,,,,,,,
95,0.791667,-1008.372314,323.752014,1561.481934,-1141.756348,1206.415771,1763.872681,-1306.917603,304.458313,1609.641846,-1153.792358,1195.795654,1501.019775,,,,,,,,,,,,,,,,,,,
96,0.8,-1008.384827,323.734375,1561.363892,-1141.634888,1206.368896,1763.795288,-1306.919434,304.458069,1609.606445,-1154.072632,1195.865601,1501.005127,,,,,,,,,,,,,,,,,,,
97,0.808333,-1008.396973,323.717407,1561.249146,-1141.513672,1206.321777,1763.719849,-1306.923218,304.458862,1609.568359,-1154.34668,1195.934082,1500.993286,,,,,,,,,,,,,,,,,,,
98,0.816667,-1008.408813,323.701569,1561.138306,-1141.392944,1206.274292,1763.645752,-1306.928833,304.460754,1609.528076,-1154.615112,1196.001099,1500.983398,,,,,,,,,,,,,,,,,,,
99,0.825,-1008.420227,323.687042,1561.031494,-1141.273071,1206.226807,1763.572754,-1306.935303,304.463562,1609.486816,-1154.87793,1196.066772,1500.974976,,,,,,,,,,,,,,,,,,,
100,0.833333,-1008.431335,323.674164,1560.929199,-1141.154297,1206.179321,1763.500977,-1306.941284,304.466888,1609.447021,-1155.135254,1196.131226,1500.967773,,,,,,,,,,,,,,,,,,,
101,0.841667,-1008.442383,323.662994,1560.831421,-1141.037354,1206.131714,1763.429932,-1306.945313,304.470428,1609.4104,-1155.387695,1196.194702,1500.960938,,,,,,,,,,,,,,,,,,,
102,0.85,-1008.453247,323.653534,1560.738281,-1140.922607,1206.084351,1763.359619,-1306.946899,304.473877,1609.37793,-1155.635254,1196.256592,1500.95459,,,,,,,,,,,,,,,,,,,
103,0.858333,-1008.463989,323.645721,1560.649902,-1140.810425,1206.037231,1763.290405,-1306.945801,304.477173,1609.350098,-1155.878174,1196.317383,1500.948486,,,,,,,,,,,,,,,,,,,
104,0.866667,-1008.474609,323.639343,1560.566162,-1140.700928,1205.990723,1763.222168,-1306.942261,304.480316,1609.326782,-1156.116699,1196.376587,1500.942749,,,,,,,,,,,,,,,,,,,
105,0.875,-1008.484863,323.634094,1560.487183,-1140.594116,1205.944458,1763.155518,-1306.936279,304.483307,1609.307983,-1156.350952,1196.434082,1500.9375,,,,,,,,,,,,,,,,,,,
106,0.883333,-1008.494751,323.629669,1560.412598,-1140.48999,1205.898682,1763.090088,-1306.928101,304.486145,1609.293335,-1156.581177,1196.48999,1500.933105,,,,,,,,,,,,,,,,,,,
