Format Version,1.22,Take Name,Turn left 90 ZY 2019-04-17 10.07.12 AM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.18.21.324 上午,Total Frames in Take,985,Total Exported Frames,985,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1021.681519,369.188477,1617.860229,-1155.183228,1145.087524,1766.550659,-1283.986938,354.739136,1606.517822,-1156.813599,1102.749023,1528.167236,,,,,,,,,,,,,,,,,,,
1,0.008333,-1021.742371,369.152679,1617.761963,-1155.513306,1145.061768,1766.278564,-1284.126831,354.723663,1606.147705,-1157.032104,1102.803589,1527.853394,,,,,,,,,,,,,,,,,,,
2,0.016667,-1021.802063,369.117249,1617.665527,-1155.842041,1145.036255,1766.004517,-1284.266357,354.708588,1605.7771,-1157.249756,1102.858521,1527.537598,,,,,,,,,,,,,,,,,,,
3,0.025,-1021.859619,369.082581,1617.57251,-1156.168335,1145.010864,1765.726929,-1284.404907,354.694183,1605.40625,-1157.465698,1102.913696,1527.218262,,,,,,,,,,,,,,,,,,,
4,0.033333,-1021.914124,369.04892,1617.484863,-1156.491089,1144.986084,1765.444214,-1284.54187,354.680756,1605.0354,-1157.679077,1102.96936,1526.894043,,,,,,,,,,,,,,,,,,,
5,0.041667,-1021.964905,369.01651,1617.404419,-1156.809204,1144.962158,1765.155273,-1284.676514,354.668304,1604.665283,-1157.888916,1103.025513,1526.564453,,,,,,,,,,,,,,,,,,,
6,0.05,-1022.011658,368.985443,1617.333008,-1157.122314,1144.940186,1764.859375,-1284.80835,354.656921,1604.297119,-1158.094238,1103.082397,1526.228516,,,,,,,,,,,,,,,,,,,
7,0.058333,-1022.053955,368.955811,1617.272095,-1157.429565,1144.920288,1764.556152,-1284.936279,354.647095,1603.932251,-1158.294678,1103.140747,1525.885742,,,,,,,,,,,,,,,,,,,
8,0.066667,-1022.092102,368.927643,1617.223022,-1157.730591,1144.90332,1764.24585,-1285.059692,354.639862,1603.572144,-1158.489502,1103.200806,1525.535278,,,,,,,,,,,,,,,,,,,
9,0.075,-1022.126221,368.900848,1617.186768,-1158.024414,1144.889648,1763.928589,-1285.177612,354.636627,1603.21814,-1158.678467,1103.263672,1525.176392,,,,,,,,,,,,,,,,,,,
10,0.083333,-1022.15625,368.875366,1617.164063,-1158.311035,1144.879883,1763.604736,-1285.289673,354.638428,1602.87207,-1158.861084,1103.329712,1524.808594,,,,,,,,,,,,,,,,,,,
11,0.091667,-1022.182495,368.851105,1617.155273,-1158.589844,1144.874512,1763.274536,-1285.396118,354.645325,1602.53418,-1159.036743,1103.39917,1524.432129,,,,,,,,,,,,,,,,,,,
12,0.1,-1022.204773,368.827972,1617.161255,-1158.861084,1144.874268,1762.938599,-1285.497314,354.656738,1602.205078,-1159.204956,1103.472046,1524.047729,,,,,,,,,,,,,,,,,,,
13,0.108333,-1022.223328,368.805878,1617.181763,-1159.124634,1144.87915,1762.59729,-1285.593994,354.672455,1601.884277,-1159.364868,1103.547363,1523.656372,,,,,,,,,,,,,,,,,,,
14,0.116667,-1022.238037,368.784729,1617.217041,-1159.380615,1144.889893,1762.251221,-1285.686768,354.692627,1601.570801,-1159.515747,1103.624756,1523.259277,,,,,,,,,,,,,,,,,,,
15,0.125,-1022.248962,368.764374,1617.266968,-1159.628784,1144.906982,1761.901245,-1285.776001,354.717499,1601.263672,-1159.657227,1103.703247,1522.857544,,,,,,,,,,,,,,,,,,,
