Format Version,1.22,Take Name,Turn left 90 ZY 2019-04-17 10.07.12 AM_004,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.18.59.140 上午,Total Frames in Take,999,Total Exported Frames,999,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-1010.512024,364.902313,1614.235474,-1154.530396,1146.029541,1745.788086,-1278.190674,353.936951,1596.747192,-1146.016846,1102.249512,1507.012695,,,,,,,,,,,,,,,,,,,
1,0.008333,-1010.537476,364.891327,1614.220947,-1154.557617,1146.013916,1745.870239,-1278.165527,353.924316,1596.72937,-1146.128784,1102.279419,1507.050537,,,,,,,,,,,,,,,,,,,
2,0.016667,-1010.532043,364.90918,1614.191528,-1154.600708,1146.017456,1745.96167,-1278.153198,353.935425,1596.715942,-1146.234863,1102.293213,1507.102783,,,,,,,,,,,,,,,,,,,
3,0.025,-1010.595947,364.902618,1614.185181,-1154.611694,1146.012695,1746.026123,-1278.136353,353.946198,1596.721191,-1146.32373,1102.307861,1507.170166,,,,,,,,,,,,,,,,,,,
4,0.033333,-1010.571472,364.895844,1614.152588,-1154.623779,1146.01416,1746.102539,-1278.120483,353.974243,1596.708008,-1146.444092,1102.343506,1507.207031,,,,,,,,,,,,,,,,,,,
5,0.041667,-1010.582092,364.900024,1614.162842,-1154.62207,1146.001343,1746.151611,-1278.098267,353.980377,1596.730103,-1146.541016,1102.348877,1507.258545,,,,,,,,,,,,,,,,,,,
6,0.05,-1010.587219,364.917633,1614.162109,-1154.617554,1146.005737,1746.225098,-1278.080933,353.997589,1596.743774,-1146.681152,1102.38562,1507.294312,,,,,,,,,,,,,,,,,,,
7,0.058333,-1010.59845,364.936798,1614.178711,-1154.629272,1146.009033,1746.283691,-1278.039917,354.002411,1596.776001,-1146.815918,1102.435547,1507.320801,,,,,,,,,,,,,,,,,,,
8,0.066667,-1010.632629,364.926056,1614.191406,-1154.622437,1145.989868,1746.322388,-1278.023193,354.019989,1596.789307,-1146.921997,1102.428711,1507.378906,,,,,,,,,,,,,,,,,,,
9,0.075,-1010.656738,364.915863,1614.198608,-1154.622559,1145.982178,1746.370483,-1277.99231,354.048279,1596.798584,-1147.049683,1102.471558,1507.401978,,,,,,,,,,,,,,,,,,,
10,0.083333,-1010.653625,364.928589,1614.21936,-1154.615234,1145.970703,1746.411987,-1277.961304,354.041473,1596.81665,-1147.148682,1102.471069,1507.473511,,,,,,,,,,,,,,,,,,,
11,0.091667,-1010.664673,364.919678,1614.238525,-1154.62561,1145.980103,1746.45166,-1277.929443,354.063904,1596.829102,-1147.283813,1102.483521,1507.492432,,,,,,,,,,,,,,,,,,,
12,0.1,-1010.693665,364.920319,1614.244995,-1154.616821,1145.95752,1746.484009,-1277.906372,354.068115,1596.846802,-1147.381104,1102.490723,1507.528442,,,,,,,,,,,,,,,,,,,
13,0.108333,-1010.678406,364.926361,1614.252197,-1154.59729,1145.940308,1746.512085,-1277.868774,354.078125,1596.886108,-1147.52002,1102.478516,1507.578857,,,,,,,,,,,,,,,,,,,
14,0.116667,-1010.689026,364.922058,1614.256226,-1154.59436,1145.921509,1746.546021,-1277.851685,354.084534,1596.915771,-1147.625366,1102.496704,1507.62439,,,,,,,,,,,,,,,,,,,
15,0.125,-1010.680176,364.943909,1614.252686,-1154.585205,1145.916382,1746.578125,-1277.817017,354.073792,1596.950317,-1147.716309,1102.44812,1507.643555,,,,,,,,,,,,,,,,,,,
