Format Version,1.22,Take Name,Turn left 90 RHG 2019-04-15 07.37.09 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.37.36.955 下午,Total Frames in Take,798,Total Exported Frames,798,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C83F0,C83F0,C83F0,C8440,C8440,C8440,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
35,0.291667,-985.77832,354.582367,1299.489746,-1306.944946,337.232117,1331.213257,-1155.45813,1292.667847,1482.347778,-1148.675659,1285.231201,1243.741821,,,,,,,,,,,,,,,,,,,
36,0.3,-985.745056,354.577271,1299.486816,-1306.905151,337.25293,1331.284546,-1155.358765,1292.650757,1482.548096,-1148.538208,1285.263794,1243.933228,,,,,,,,,,,,,,,,,,,
37,0.308333,-985.715881,354.571228,1299.47522,-1306.866577,337.273743,1331.352051,-1155.254395,1292.630981,1482.744995,-1148.396851,1285.304077,1244.121094,,,,,,,,,,,,,,,,,,,
38,0.316667,-985.690369,354.564331,1299.457275,-1306.828857,337.294708,1331.415649,-1155.144287,1292.608887,1482.937622,-1148.252441,1285.352051,1244.305298,,,,,,,,,,,,,,,,,,,
39,0.325,-985.668091,354.556763,1299.435913,-1306.791626,337.31601,1331.475708,-1155.028076,1292.584473,1483.124146,-1148.105469,1285.407593,1244.485474,,,,,,,,,,,,,,,,,,,
40,0.333333,-985.647949,354.548798,1299.413452,-1306.754395,337.33783,1331.532349,-1154.905273,1292.558105,1483.303589,-1147.956787,1285.470581,1244.661499,,,,,,,,,,,,,,,,,,,
41,0.341667,-985.628845,354.540771,1299.391479,-1306.716431,337.360107,1331.585938,-1154.775391,1292.529785,1483.474487,-1147.807129,1285.541016,1244.832764,,,,,,,,,,,,,,,,,,,
42,0.35,-985.609924,354.532654,1299.371826,-1306.67749,337.382782,1331.637085,-1154.638062,1292.500244,1483.63623,-1147.65686,1285.618774,1244.998535,,,,,,,,,,,,,,,,,,,
43,0.358333,-985.591614,354.523956,1299.355469,-1306.637207,337.405792,1331.686157,-1154.493042,1292.469727,1483.78772,-1147.506592,1285.703857,1245.158569,,,,,,,,,,,,,,,,,,,
44,0.366667,-985.574463,354.514008,1299.34314,-1306.595581,337.429047,1331.733765,-1154.34021,1292.438843,1483.928711,-1147.356567,1285.795654,1245.31189,,,,,,,,,,,,,,,,,,,
45,0.375,-985.559265,354.502289,1299.334961,-1306.552612,337.452454,1331.78064,-1154.17981,1292.408813,1484.059326,-1147.206665,1285.893677,1245.458252,,,,,,,,,,,,,,,,,,,
46,0.383333,-985.545715,354.488739,1299.330688,-1306.508301,337.475922,1331.826904,-1154.012207,1292.38147,1484.180908,-1147.056641,1285.996582,1245.597412,,,,,,,,,,,,,,,,,,,
47,0.391667,-985.532837,354.473694,1299.329956,-1306.462891,337.499298,1331.873047,-1153.837891,1292.359131,1484.295654,-1146.906494,1286.103027,1245.729126,,,,,,,,,,,,,,,,,,,
48,0.4,-985.518616,354.458008,1299.331665,-1306.416382,337.522491,1331.919678,-1153.657715,1292.343262,1484.405029,-1146.755371,1286.21167,1245.853027,,,,,,,,,,,,,,,,,,,
49,0.408333,-985.50061,354.442657,1299.334961,-1306.368652,337.54538,1331.966919,-1153.472534,1292.334595,1484.51001,-1146.603271,1286.321533,1245.969238,,,,,,,,,,,,,,,,,,,
50,0.416667,-985.47699,354.428223,1299.338989,-1306.320068,337.567841,1332.014771,-1153.283325,1292.332886,1484.610962,-1146.449829,1286.430908,1246.077881,,,,,,,,,,,,,,,,,,,
51,0.425,-985.446899,354.414703,1299.342529,-1306.27002,337.589813,1332.063232,-1153.091187,1292.337769,1484.707275,-1146.2948,1286.538696,1246.178833,,,,,,,,,,,,,,,,,,,
52,0.433333,-985.410461,354.401642,1299.344604,-1306.218628,337.611145,1332.111694,-1152.897095,1292.3479,1484.798462,-1146.138062,1286.643555,1246.272461,,,,,,,,,,,,,,,,,,,
53,0.441667,-985.368286,354.388519,1299.344604,-1306.165649,337.631836,1332.159546,-1152.702026,1292.362183,1484.883789,-1145.979126,1286.744019,1246.358765,,,,,,,,,,,,,,,,,,,
54,0.45,-985.321289,354.374573,1299.341431,-1306.111206,337.651672,1332.206299,-1152.506104,1292.379028,1484.962524,-1145.817871,1286.839111,1246.437744,,,,,,,,,,,,,,,,,,,
55,0.458333,-985.270325,354.359375,1299.334473,-1306.055176,337.670532,1332.251221,-1152.309937,1292.396729,1485.033691,-1145.654175,1286.927734,1246.509521,,,,,,,,,,,,,,,,,,,
56,0.466667,-985.216248,354.342438,1299.32312,-1305.998047,337.688202,1332.293457,-1152.113403,1292.414307,1485.09668,-1145.488159,1287.009155,1246.573364,,,,,,,,,,,,,,,,,,,
57,0.475,-985.159729,354.323334,1299.306641,-1305.940308,337.704498,1332.332764,-1151.916748,1292.43042,1485.150757,-1145.320068,1287.08313,1246.628662,,,,,,,,,,,,,,,,,,,
58,0.483333,-985.101501,354.30188,1299.28479,-1305.88208,337.71936,1332.368652,-1151.719971,1292.444214,1485.195801,-1145.150391,1287.149536,1246.674438,,,,,,,,,,,,,,,,,,,
59,0.491667,-985.04187,354.278107,1299.25708,-1305.824219,337.732666,1332.400635,-1151.522827,1292.455078,1485.231323,-1144.97998,1287.20874,1246.709839,,,,,,,,,,,,,,,,,,,
60,0.5,-984.981201,354.252197,1299.223145,-1305.766602,337.744507,1332.428955,-1151.325684,1292.462769,1485.257324,-1144.809082,1287.261353,1246.733887,,,,,,,,,,,,,,,,,,,
61,0.508333,-984.919617,354.224457,1299.182983,-1305.709473,337.755005,1332.453491,-1151.128418,1292.467407,1485.273438,-1144.638916,1287.308228,1246.746094,,,,,,,,,,,,,,,,,,,
62,0.516667,-984.857239,354.195221,1299.136475,-1305.653076,337.764343,1332.474365,-1150.931274,1292.46875,1485.280029,-1144.469727,1287.349976,1246.746094,,,,,,,,,,,,,,,,,,,
63,0.525,-984.794067,354.164886,1299.08374,-1305.597412,337.772919,1332.491577,-1150.734131,1292.467651,1485.276733,-1144.302124,1287.387451,1246.734009,,,,,,,,,,,,,,,,,,,
64,0.533333,-984.730042,354.133911,1299.024902,-1305.542358,337.780945,1332.505127,-1150.537598,1292.464355,1485.263672,-1144.136353,1287.421509,1246.710449,,,,,,,,,,,,,,,,,,,
65,0.541667,-984.665039,354.102539,1298.960815,-1305.487915,337.788727,1332.515381,-1150.341553,1292.459595,1485.241333,-1143.972168,1287.452637,1246.676147,,,,,,,,,,,,,,,,,,,
66,0.55,-984.599121,354.071136,1298.891724,-1305.433594,337.796387,1332.522217,-1150.145996,1292.454102,1485.210083,-1143.809448,1287.481445,1246.632324,,,,,,,,,,,,,,,,,,,
67,0.558333,-984.532288,354.039886,1298.817993,-1305.379761,337.804016,1332.526123,-1149.95105,1292.44873,1485.170532,-1143.647583,1287.508301,1246.5802,,,,,,,,,,,,,,,,,,,
68,0.566667,-984.464844,354.008972,1298.740234,-1305.325806,337.811646,1332.527222,-1149.75708,1292.443848,1485.123291,-1143.485596,1287.533325,1246.521118,,,,,,,,,,,,,,,,,,,
69,0.575,-984.396973,353.978485,1298.658813,-1305.271606,337.819336,1332.526001,-1149.563599,1292.439941,1485.069092,-1143.322754,1287.556885,1246.455688,,,,,,,,,,,,,,,,,,,
70,0.583333,-984.329041,353.948517,1298.574097,-1305.217163,337.827118,1332.522583,-1149.37085,1292.437256,1485.008301,-1143.158569,1287.579712,1246.384399,,,,,,,,,,,,,,,,,,,
71,0.591667,-984.261353,353.919006,1298.486572,-1305.161987,337.835052,1332.51709,-1149.179077,1292.435913,1484.941528,-1142.992676,1287.602295,1246.307739,,,,,,,,,,,,,,,,,,,
72,0.6,-984.194092,353.889771,1298.396606,-1305.106201,337.84314,1332.509277,-1148.988159,1292.436035,1484.868896,-1142.825073,1287.625488,1246.225708,,,,,,,,,,,,,,,,,,,
73,0.608333,-984.127502,353.860657,1298.305298,-1305.049683,337.851471,1332.499023,-1148.798218,1292.437744,1484.790771,-1142.65625,1287.649658,1246.138306,,,,,,,,,,,,,,,,,,,
74,0.616667,-984.061829,353.83139,1298.213379,-1304.992432,337.860107,1332.485962,-1148.609375,1292.44104,1484.707397,-1142.486206,1287.675537,1246.045532,,,,,,,,,,,,,,,,,,,
75,0.625,-983.996948,353.801758,1298.12207,-1304.934448,337.86908,1332.470093,-1148.421753,1292.445801,1484.619019,-1142.315674,1287.703491,1245.947388,,,,,,,,,,,,,,,,,,,
76,0.633333,-983.9328,353.771606,1298.032715,-1304.876099,337.878479,1332.45105,-1148.235474,1292.452026,1484.525757,-1142.144531,1287.734009,1245.84375,,,,,,,,,,,,,,,,,,,
77,0.641667,-983.869263,353.740814,1297.946655,-1304.817383,337.888214,1332.429443,-1148.050415,1292.459595,1484.428101,-1141.973511,1287.767578,1245.735229,,,,,,,,,,,,,,,,,,,
78,0.65,-983.806152,353.709229,1297.86499,-1304.758789,337.898224,1332.405518,-1147.867065,1292.468628,1484.326172,-1141.802612,1287.803955,1245.621826,,,,,,,,,,,,,,,,,,,
79,0.658333,-983.743103,353.676727,1297.78894,-1304.700195,337.908325,1332.380127,-1147.685547,1292.47937,1484.220215,-1141.63208,1287.84375,1245.503662,,,,,,,,,,,,,,,,,,,
80,0.666667,-983.680176,353.643219,1297.719238,-1304.641724,337.918213,1332.354248,-1147.505859,1292.491699,1484.11084,-1141.46167,1287.886597,1245.381104,,,,,,,,,,,,,,,,,,,
81,0.675,-983.617004,353.608521,1297.655884,-1304.583618,337.927612,1332.329468,-1147.328247,1292.505859,1483.997925,-1141.291016,1287.932373,1245.254272,,,,,,,,,,,,,,,,,,,
82,0.683333,-983.553528,353.572571,1297.599365,-1304.525757,337.936127,1332.306763,-1147.152954,1292.522095,1483.881836,-1141.119141,1287.980713,1245.123901,,,,,,,,,,,,,,,,,,,
83,0.691667,-983.489319,353.535339,1297.549194,-1304.468018,337.943481,1332.287476,-1146.979858,1292.540405,1483.762329,-1140.945435,1288.031006,1244.990112,,,,,,,,,,,,,,,,,,,
84,0.7,-983.424255,353.496979,1297.505127,-1304.410278,337.949371,1332.272461,-1146.808838,1292.561035,1483.639771,-1140.769409,1288.082886,1244.853638,,,,,,,,,,,,,,,,,,,
85,0.708333,-983.358032,353.457642,1297.466675,-1304.352417,337.953552,1332.262817,-1146.640137,1292.583984,1483.513794,-1140.590454,1288.136353,1244.714478,,,,,,,,,,,,,,,,,,,
86,0.716667,-983.290649,353.417664,1297.432861,-1304.294067,337.956055,1332.259399,-1146.473755,1292.609253,1483.384644,-1140.408813,1288.191528,1244.572632,,,,,,,,,,,,,,,,,,,
87,0.725,-983.222107,353.377441,1297.402832,-1304.235229,337.956787,1332.262817,-1146.30957,1292.636597,1483.251831,-1140.224365,1288.248901,1244.42749,,,,,,,,,,,,,,,,,,,
88,0.733333,-983.152649,353.337463,1297.37561,-1304.175903,337.955963,1332.273438,-1146.148071,1292.666138,1483.115479,-1140.03772,1288.308838,1244.278564,,,,,,,,,,,,,,,,,,,
89,0.741667,-983.082581,353.298157,1297.349854,-1304.116089,337.953766,1332.291504,-1145.98938,1292.697266,1482.975342,-1139.849243,1288.37146,1244.125366,,,,,,,,,,,,,,,,,,,
