Format Version,1.22,Take Name,Walk straight ZY 2019-04-17 09.31.11 AM_043,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.59.03.441 上午,Total Frames in Take,390,Total Exported Frames,390,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C3FD0,C3FD0,C3FD0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
40,0.333333,-125.692383,354.916748,66.384827,5.540647,1150.704834,237.057648,139.759445,367.282806,101.344383,30.464701,1108.469116,-1.123432,,,,,,,,,,,,,,,,,,,
41,0.341667,-125.729713,354.908997,66.426743,5.54547,1150.741333,237.003937,139.736374,367.275818,101.298813,30.363831,1108.439819,-1.16241,,,,,,,,,,,,,,,,,,,
42,0.35,-125.765709,354.89743,66.47068,5.558043,1150.78064,236.94577,139.710312,367.259399,101.255264,30.264832,1108.409058,-1.204479,,,,,,,,,,,,,,,,,,,
43,0.358333,-125.800163,354.884094,66.515755,5.577194,1150.823242,236.884811,139.681732,367.231934,101.214584,30.168186,1108.376099,-1.249499,,,,,,,,,,,,,,,,,,,
44,0.366667,-125.832214,354.869812,66.560837,5.601149,1150.869263,236.821884,139.650436,367.190552,101.176941,30.074038,1108.341064,-1.296601,,,,,,,,,,,,,,,,,,,
45,0.375,-125.860748,354.85379,66.60437,5.6286,1150.918579,236.75737,139.618179,367.141022,101.140961,29.982924,1108.303467,-1.344993,,,,,,,,,,,,,,,,,,,
46,0.383333,-125.886337,354.837372,66.646179,5.65907,1150.970825,236.692657,139.589645,367.099609,101.104172,29.896236,1108.263794,-1.394142,,,,,,,,,,,,,,,,,,,
47,0.391667,-125.909286,354.822418,66.685684,5.691853,1151.025146,236.628784,139.566299,367.073334,101.065742,29.814909,1108.223022,-1.443755,,,,,,,,,,,,,,,,,,,
48,0.4,-125.928535,354.808777,66.720894,5.725605,1151.0802,236.565933,139.546951,367.059601,101.026428,29.739319,1108.181885,-1.493995,,,,,,,,,,,,,,,,,,,
49,0.408333,-125.944,354.796936,66.750954,5.759489,1151.13501,236.504303,139.53183,367.056396,100.986816,29.670086,1108.141113,-1.544682,,,,,,,,,,,,,,,,,,,
50,0.416667,-125.956909,354.7883,66.776123,5.793383,1151.188965,236.443863,139.521408,367.062836,100.947662,29.60844,1108.101074,-1.595218,,,,,,,,,,,,,,,,,,,
