Format Version,1.22,Take Name,Walk straight forward LJL 2019-04-16 07.49.43 PM_001,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.51.30.094 下午,Total Frames in Take,1048,Total Exported Frames,1048,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA050,CA050,CA050,CA180,CA180,CA180,CA460,CA460,CA460,CA480,CA480,CA480,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
129,1.075,-161.545197,333.613708,81.489731,155.976349,315.36972,42.871422,8.757828,1202.144897,243.537766,3.059405,1201.350952,-7.41834,,,,,,,,,,,,,,,,,,,
130,1.083333,-161.564896,333.630737,81.266281,156.02446,315.355042,42.927113,8.606955,1202.170654,243.564957,3.319071,1201.401367,-7.485282,,,,,,,,,,,,,,,,,,,
131,1.091667,-161.582809,333.647949,81.039352,156.071365,315.338867,42.988754,8.460116,1202.193115,243.575287,3.583317,1201.446655,-7.568172,,,,,,,,,,,,,,,,,,,
132,1.1,-161.599091,333.665344,80.81102,156.116196,315.321167,43.054153,8.317589,1202.213135,243.567368,3.851527,1201.487061,-7.66777,,,,,,,,,,,,,,,,,,,
133,1.108333,-161.613602,333.682831,80.583366,156.158508,315.301941,43.121117,8.179213,1202.230957,243.539963,4.123461,1201.523071,-7.784986,,,,,,,,,,,,,,,,,,,
134,1.116667,-161.625946,333.700439,80.358475,156.19809,315.281342,43.187653,8.044638,1202.247559,243.492111,4.399021,1201.554932,-7.920848,,,,,,,,,,,,,,,,,,,
135,1.125,-161.635559,333.718018,80.138283,156.235062,315.25946,43.252071,7.91356,1202.26355,243.423248,4.678054,1201.582397,-8.076416,,,,,,,,,,,,,,,,,,,
136,1.133333,-161.641724,333.735657,79.924507,156.269821,315.236633,43.31308,7.785911,1202.280396,243.333282,4.960242,1201.605713,-8.252688,,,,,,,,,,,,,,,,,,,
137,1.141667,-161.643738,333.753265,79.718712,156.302948,315.213043,43.369793,7.661988,1202.298828,243.222672,5.245067,1201.624023,-8.450529,,,,,,,,,,,,,,,,,,,
138,1.15,-161.641113,333.770966,79.522255,156.335144,315.189087,43.421658,7.542538,1202.32019,243.092346,5.531785,1201.636963,-8.670582,,,,,,,,,,,,,,,,,,,
139,1.158333,-161.633392,333.78894,79.336479,156.367081,315.164978,43.468334,7.428807,1202.345459,242.943787,5.819412,1201.643677,-8.913115,,,,,,,,,,,,,,,,,,,
140,1.166667,-161.620361,333.807129,79.162674,156.399307,315.140869,43.509628,7.322492,1202.37561,242.778778,6.106701,1201.643921,-9.177854,,,,,,,,,,,,,,,,,,,
141,1.175,-161.601852,333.825562,79.002136,156.432236,315.117004,43.545395,7.225637,1202.411377,242.599396,6.392122,1201.637085,-9.463818,,,,,,,,,,,,,,,,,,,
142,1.183333,-161.57782,333.844025,78.856125,156.466064,315.093414,43.575451,7.14057,1202.452881,242.407761,6.673824,1201.623047,-9.769174,,,,,,,,,,,,,,,,,,,
143,1.191667,-161.548279,333.862457,78.725784,156.500778,315.070129,43.599525,7.069881,1202.500366,242.205994,6.949671,1201.601685,-10.091132,,,,,,,,,,,,,,,,,,,
144,1.2,-161.51329,333.880676,78.612114,156.536209,315.047058,43.617325,7.016404,1202.552979,241.996078,7.217352,1201.572876,-10.425994,,,,,,,,,,,,,,,,,,,
145,1.208333,-161.472946,333.89859,78.515968,156.572189,315.024231,43.628559,6.983212,1202.609985,241.779724,7.474498,1201.536987,-10.769282,,,,,,,,,,,,,,,,,,,
146,1.216667,-161.427292,333.916229,78.438042,156.608688,315.001648,43.632984,6.973634,1202.6698,241.558533,7.718686,1201.494507,-11.115942,,,,,,,,,,,,,,,,,,,
147,1.225,-161.376419,333.933502,78.378899,156.64563,314.97937,43.630386,6.991213,1202.730347,241.333984,7.947368,1201.445435,-11.460512,,,,,,,,,,,,,,,,,,,
148,1.233333,-161.32045,333.95047,78.338928,156.68309,314.957397,43.620602,7.03952,1202.789185,241.107742,8.157842,1201.390381,-11.797205,,,,,,,,,,,,,,,,,,,
149,1.241667,-161.259552,333.96698,78.318352,156.721191,314.93576,43.603527,7.121771,1202.843628,240.881638,8.347418,1201.329102,-12.119946,,,,,,,,,,,,,,,,,,,
150,1.25,-161.193878,333.982727,78.317131,156.760223,314.914368,43.579117,7.240284,1202.890991,240.657669,8.51378,1201.261841,-12.422479,,,,,,,,,,,,,,,,,,,
151,1.258333,-161.123596,333.997375,78.33493,156.800461,314.892944,43.547333,7.395944,1202.928955,240.437744,8.655446,1201.188477,-12.698511,,,,,,,,,,,,,,,,,,,
152,1.266667,-161.048828,334.010498,78.371094,156.842224,314.871246,43.508232,7.587869,1202.955078,240.223373,8.772119,1201.108398,-12.941875,,,,,,,,,,,,,,,,,,,
153,1.275,-160.969727,334.021759,78.424675,156.885803,314.848938,43.462025,7.813422,1202.96814,240.015427,8.864785,1201.021851,-13.146876,,,,,,,,,,,,,,,,,,,
154,1.283333,-160.886414,334.030884,78.494461,156.931458,314.825806,43.409107,8.068497,1202.967773,239.814148,8.935624,1200.927856,-13.30894,,,,,,,,,,,,,,,,,,,
155,1.291667,-160.798981,334.038086,78.579109,156.979202,314.801788,43.350079,8.347937,1202.95459,239.619095,8.987855,1200.827026,-13.425427,,,,,,,,,,,,,,,,,,,
156,1.3,-160.707535,334.043549,78.677277,157.028915,314.776733,43.285912,8.646028,1202.93103,239.429337,9.025562,1200.719849,-13.496361,,,,,,,,,,,,,,,,,,,
157,1.308333,-160.612213,334.048035,78.787689,157.080338,314.750854,43.218044,8.956963,1202.899658,239.243774,9.053489,1200.60791,-13.524806,,,,,,,,,,,,,,,,,,,
158,1.316667,-160.513062,334.052368,78.909256,157.133255,314.724213,43.148411,9.275138,1202.86377,239.061401,9.07679,1200.493286,-13.516758,,,,,,,,,,,,,,,,,,,
159,1.325,-160.410019,334.057404,79.040932,157.187424,314.697052,43.079353,9.595232,1202.827148,238.881439,9.100628,1200.378906,-13.480485,,,,,,,,,,,,,,,,,,,
160,1.333333,-160.302994,334.064148,79.18158,157.242691,314.669739,43.013439,9.91223,1202.792236,238.703384,9.129714,1200.266968,-13.425481,,,,,,,,,,,,,,,,,,,
161,1.341667,-160.191879,334.073517,79.329735,157.299057,314.642395,42.953251,10.221554,1202.761963,238.526917,9.16796,1200.159912,-13.361263,,,,,,,,,,,,,,,,,,,
162,1.35,-160.076508,334.086365,79.483482,157.356613,314.615204,42.901146,10.519239,1202.737793,238.351776,9.218369,1200.059448,-13.29632,,,,,,,,,,,,,,,,,,,
163,1.358333,-159.956757,334.103363,79.640396,157.415665,314.588043,42.859093,10.802094,1202.720093,238.177719,9.283147,1199.966187,-13.237401,,,,,,,,,,,,,,,,,,,
164,1.366667,-159.832489,334.125031,79.797737,157.476471,314.560699,42.828609,11.067806,1202.708496,238.004425,9.363915,1199.880859,-13.189286,,,,,,,,,,,,,,,,,,,
165,1.375,-159.703629,334.151581,79.952591,157.539429,314.532928,42.810757,11.314947,1202.701782,237.831589,9.461922,1199.802734,-13.154971,,,,,,,,,,,,,,,,,,,
166,1.383333,-159.57019,334.182892,80.102036,157.604904,314.504242,42.806179,11.542939,1202.698242,237.658966,9.578197,1199.731445,-13.136067,,,,,,,,,,,,,,,,,,,
167,1.391667,-159.432465,334.218506,80.243248,157.67337,314.474152,42.815163,11.751967,1202.695557,237.486511,9.713656,1199.665771,-13.133193,,,,,,,,,,,,,,,,,,,
168,1.4,-159.291183,334.25769,80.373528,157.745361,314.442383,42.837627,11.942904,1202.692139,237.314606,9.869071,1199.60437,-13.146277,,,,,,,,,,,,,,,,,,,
169,1.408333,-159.147446,334.299469,80.490341,157.821198,314.4086,42.873058,12.117209,1202.686279,237.144089,10.044945,1199.546021,-13.174747,,,,,,,,,,,,,,,,,,,
170,1.416667,-159.002792,334.342926,80.591431,157.901047,314.37262,42.920494,12.276762,1202.67688,236.976242,10.241341,1199.48938,-13.217593,,,,,,,,,,,,,,,,,,,
171,1.425,-158.858994,334.387177,80.674911,157.984848,314.334656,42.978523,12.423641,1202.66333,236.812836,10.457738,1199.433594,-13.2733,,,,,,,,,,,,,,,,,,,
172,1.433333,-158.71788,334.431732,80.739433,158.072479,314.295074,43.045391,12.55995,1202.645508,236.655792,10.692949,1199.377808,-13.33974,,,,,,,,,,,,,,,,,,,
173,1.441667,-158.58107,334.476074,80.784294,158.163818,314.254486,43.119122,12.687689,1202.624023,236.506958,10.945138,1199.321533,-13.414204,,,,,,,,,,,,,,,,,,,
174,1.45,-158.449753,334.519989,80.809532,158.258911,314.213806,43.197651,12.808697,1202.599609,236.367859,11.211929,1199.264771,-13.493588,,,,,,,,,,,,,,,,,,,
175,1.458333,-158.324799,334.563171,80.815948,158.357834,314.17395,43.278946,12.924621,1202.57312,236.239609,11.490686,1199.207764,-13.574732,,,,,,,,,,,,,,,,,,,
176,1.466667,-158.206635,334.605438,80.804909,158.46051,314.135712,43.361038,13.036918,1202.545532,236.122879,11.778852,1199.151123,-13.654816,,,,,,,,,,,,,,,,,,,
177,1.475,-158.095428,334.646454,80.778275,158.566544,314.099457,43.441952,13.146859,1202.517212,236.017975,12.074224,1199.095459,-13.73179,,,,,,,,,,,,,,,,,,,
178,1.483333,-157.991089,334.685944,80.738152,158.675232,314.065338,43.519794,13.25555,1202.489136,235.924911,12.375098,1199.042236,-13.804658,,,,,,,,,,,,,,,,,,,
179,1.491667,-157.893448,334.72348,80.686752,158.785812,314.033234,43.592873,13.363971,1202.461426,235.843491,12.680209,1198.992432,-13.87351,,,,,,,,,,,,,,,,,,,
180,1.5,-157.802246,334.758698,80.626236,158.897339,314.002991,43.659752,13.47299,1202.434326,235.773407,12.988556,1198.947876,-13.939234,,,,,,,,,,,,,,,,,,,
181,1.508333,-157.717194,334.791473,80.558594,159.008789,313.974243,43.719097,13.583398,1202.407593,235.714279,13.299208,1198.909912,-14.003018,,,,,,,,,,,,,,,,,,,
182,1.516667,-157.638031,334.821777,80.485664,159.119019,313.946625,43.769707,13.695891,1202.381226,235.665665,13.611156,1198.879272,-14.065803,,,,,,,,,,,,,,,,,,,
183,1.525,-157.564392,334.849762,80.40921,159.226898,313.9198,43.810478,13.81108,1202.355103,235.627121,13.923221,1198.856689,-14.127924,,,,,,,,,,,,,,,,,,,
184,1.533333,-157.495956,334.875641,80.330849,159.331223,313.893433,43.840488,13.929491,1202.329102,235.598129,14.234027,1198.842651,-14.189039,,,,,,,,,,,,,,,,,,,
185,1.541667,-157.432419,334.899658,80.252144,159.430771,313.867249,43.858997,14.051572,1202.303345,235.578156,14.542128,1198.836914,-14.248351,,,,,,,,,,,,,,,,,,,
186,1.55,-157.373505,334.922058,80.174576,159.524429,313.840942,43.865524,14.177617,1202.277466,235.566513,14.846178,1198.839478,-14.305055,,,,,,,,,,,,,,,,,,,
187,1.558333,-157.318954,334.942932,80.099564,159.611237,313.814514,43.859943,14.307685,1202.251465,235.562347,15.145061,1198.850098,-14.358797,,,,,,,,,,,,,,,,,,,
188,1.566667,-157.268524,334.962341,80.028397,159.690567,313.787842,43.842499,14.441607,1202.22522,235.564682,15.437902,1198.868896,-14.410007,,,,,,,,,,,,,,,,,,,
189,1.575,-157.222015,334.980194,79.962067,159.761978,313.761017,43.813839,14.5791,1202.19873,235.572327,15.72399,1198.895752,-14.459956,,,,,,,,,,,,,,,,,,,
190,1.583333,-157.179306,334.996399,79.901161,159.825287,313.7341,43.775021,14.719872,1202.171753,235.584061,16.002609,1198.930054,-14.510612,,,,,,,,,,,,,,,,,,,
191,1.591667,-157.140411,335.010956,79.84581,159.880463,313.707275,43.727493,14.863647,1202.144287,235.598648,16.272886,1198.971313,-14.564312,,,,,,,,,,,,,,,,,,,
192,1.6,-157.105484,335.023834,79.795731,159.927689,313.680573,43.673054,15.010137,1202.116211,235.614746,16.533798,1199.018555,-14.623365,,,,,,,,,,,,,,,,,,,
193,1.608333,-157.074692,335.035034,79.750359,159.967377,313.654175,43.613773,15.15904,1202.087646,235.631058,16.78434,1199.070923,-14.689711,,,,,,,,,,,,,,,,,,,
194,1.616667,-157.048065,335.044678,79.708885,160.000092,313.628296,43.551868,15.310042,1202.058472,235.646347,17.023706,1199.127075,-14.764696,,,,,,,,,,,,,,,,,,,
195,1.625,-157.025635,335.052887,79.670448,160.026398,313.603058,43.489491,15.462733,1202.028687,235.6595,17.251339,1199.186035,-14.84899,,,,,,,,,,,,,,,,,,,
196,1.633333,-157.007278,335.059631,79.634285,160.046921,313.578644,43.428581,15.616526,1201.998413,235.669556,17.466848,1199.246826,-14.942586,,,,,,,,,,,,,,,,,,,
197,1.641667,-156.992798,335.065063,79.599731,160.062103,313.555084,43.370747,15.770592,1201.967651,235.675705,17.669865,1199.308594,-15.044884,,,,,,,,,,,,,,,,,,,
198,1.65,-156.981979,335.069183,79.566368,160.072403,313.532532,43.317268,15.923852,1201.936523,235.677399,17.859901,1199.370239,-15.154844,,,,,,,,,,,,,,,,,,,
199,1.658333,-156.974594,335.072083,79.533997,160.078354,313.511108,43.269188,16.075027,1201.905518,235.674118,18.03635,1199.430786,-15.271162,,,,,,,,,,,,,,,,,,,
200,1.666667,-156.97052,335.073669,79.502663,160.080551,313.491028,43.227409,16.222755,1201.875,235.665527,18.198574,1199.489746,-15.392472,,,,,,,,,,,,,,,,,,,
201,1.675,-156.969711,335.074036,79.472565,160.079651,313.472504,43.19276,16.365728,1201.845215,235.651398,18.346117,1199.545898,-15.517521,,,,,,,,,,,,,,,,,,,
202,1.683333,-156.972214,335.073181,79.443947,160.076248,313.45575,43.166039,16.502794,1201.81665,235.631561,18.478874,1199.598877,-15.64523,,,,,,,,,,,,,,,,,,,
203,1.691667,-156.978165,335.071106,79.417046,160.070847,313.440979,43.148064,16.63303,1201.789917,235.605972,18.597158,1199.648438,-15.774658,,,,,,,,,,,,,,,,,,,
204,1.7,-156.987671,335.067932,79.391945,160.063904,313.428375,43.139694,16.755793,1201.765137,235.574799,18.701677,1199.694092,-15.904876,,,,,,,,,,,,,,,,,,,
205,1.708333,-157.000824,335.063721,79.368652,160.05574,313.418091,43.14172,16.870731,1201.742554,235.538361,18.793465,1199.735718,-16.034813,,,,,,,,,,,,,,,,,,,
206,1.716667,-157.017685,335.058594,79.347046,160.046616,313.410339,43.154705,16.977814,1201.721802,235.497208,18.873686,1199.773315,-16.163099,,,,,,,,,,,,,,,,,,,
207,1.725,-157.038055,335.052673,79.326912,160.036835,313.405304,43.178844,17.07729,1201.702637,235.45195,18.943413,1199.806519,-16.287935,,,,,,,,,,,,,,,,,,,
208,1.733333,-157.06163,335.046021,79.307999,160.026718,313.403259,43.213741,17.169743,1201.684204,235.403397,19.003439,1199.835571,-16.406967,,,,,,,,,,,,,,,,,,,
209,1.741667,-157.087784,335.038849,79.290047,160.016525,313.404114,43.258221,17.25622,1201.665649,235.352371,19.054277,1199.860229,-16.517225,,,,,,,,,,,,,,,,,,,
210,1.75,-157.115723,335.031403,79.272896,160.006485,313.407562,43.310318,17.338301,1201.645874,235.299744,19.096277,1199.880493,-16.615131,,,,,,,,,,,,,,,,,,,
211,1.758333,-157.144501,335.024048,79.256577,159.996658,313.413025,43.367508,17.418022,1201.623779,235.246338,19.129923,1199.895996,-16.696655,,,,,,,,,,,,,,,,,,,
212,1.766667,-157.173035,335.017151,79.241386,159.987045,313.419739,43.427109,17.497667,1201.598511,235.192825,19.156107,1199.906494,-16.757689,,,,,,,,,,,,,,,,,,,
213,1.775,-157.200195,335.011017,79.227875,159.977615,313.426788,43.486641,17.579536,1201.569092,235.139694,19.176233,1199.911865,-16.794676,,,,,,,,,,,,,,,,,,,
214,1.783333,-157.225021,335.00592,79.216751,159.968399,313.433533,43.544052,17.665665,1201.535034,235.087296,19.191984,1199.912109,-16.805387,,,,,,,,,,,,,,,,,,,
215,1.791667,-157.246658,335.002014,79.208672,159.95961,313.439362,43.597767,17.757584,1201.495605,235.035843,19.205011,1199.907593,-16.789648,,,,,,,,,,,,,,,,,,,
216,1.8,-157.264587,334.999329,79.204056,159.951462,313.444,43.646564,17.856148,1201.451294,234.98555,19.216776,1199.898926,-16.749716,,,,,,,,,,,,,,,,,,,
217,1.808333,-157.27858,334.997742,79.203018,159.944199,313.447174,43.68951,17.961506,1201.402466,234.936661,19.228497,1199.886963,-16.690109,,,,,,,,,,,,,,,,,,,
218,1.816667,-157.288666,334.997131,79.205406,159.938034,313.448792,43.725967,18.07312,1201.35022,234.889603,19.241091,1199.872314,-16.616867,,,,,,,,,,,,,,,,,,,
219,1.825,-157.294998,334.997406,79.210907,159.933334,313.448853,43.755619,18.189873,1201.296265,234.844986,19.25511,1199.856201,-16.536446,,,,,,,,,,,,,,,,,,,
220,1.833333,-157.297684,334.998627,79.219208,159.930405,313.447388,43.778553,18.310211,1201.241699,234.803558,19.270775,1199.838989,-16.454674,,,,,,,,,,,,,,,,,,,
221,1.841667,-157.296722,335.001038,79.23008,159.929642,313.444489,43.79528,18.432283,1201.188477,234.766098,19.288115,1199.821289,-16.376122,,,,,,,,,,,,,,,,,,,
222,1.85,-157.291885,335.004852,79.243401,159.931519,313.440277,43.806816,18.554085,1201.137695,234.733215,19.307137,1199.803101,-16.303951,,,,,,,,,,,,,,,,,,,
223,1.858333,-157.283035,335.010376,79.258995,159.936569,313.434845,43.814693,18.67362,1201.090088,234.70517,19.327925,1199.78479,-16.240088,,,,,,,,,,,,,,,,,,,
224,1.866667,-157.269958,335.017639,79.276588,159.945282,313.428436,43.820793,18.789038,1201.046631,234.681961,19.350676,1199.765625,-16.185509,,,,,,,,,,,,,,,,,,,
225,1.875,-157.252548,335.026611,79.295753,159.958054,313.421234,43.827068,18.898703,1201.00708,234.66333,19.375593,1199.745972,-16.140495,,,,,,,,,,,,,,,,,,,
226,1.883333,-157.230774,335.037109,79.315994,159.974976,313.413391,43.835213,19.001217,1200.971802,234.648743,19.402792,1199.725342,-16.104805,,,,,,,,,,,,,,,,,,,
227,1.891667,-157.204712,335.04895,79.336876,159.995865,313.40506,43.846409,19.095423,1200.940308,234.63765,19.432314,1199.703735,-16.077755,,,,,,,,,,,,,,,,,,,
228,1.9,-157.174591,335.061981,79.358177,160.020264,313.396423,43.861198,19.180422,1200.912231,234.629379,19.464199,1199.680908,-16.05827,,,,,,,,,,,,,,,,,,,
229,1.908333,-157.140686,335.076019,79.379967,160.047546,313.387634,43.879433,19.255621,1200.887207,234.623413,19.4986,1199.65686,-16.044952,,,,,,,,,,,,,,,,,,,
230,1.916667,-157.103302,335.091003,79.402634,160.076843,313.378906,43.90044,19.320728,1200.86499,234.619263,19.535851,1199.63147,-16.03623,,,,,,,,,,,,,,,,,,,
231,1.925,-157.062805,335.106537,79.426727,160.107101,313.370392,43.923225,19.375738,1200.845093,234.616577,19.576403,1199.604858,-16.0305,,,,,,,,,,,,,,,,,,,
232,1.933333,-157.019608,335.122406,79.452812,160.137238,313.362152,43.946701,19.420912,1200.827637,234.615173,19.620714,1199.576782,-16.026258,,,,,,,,,,,,,,,,,,,
233,1.941667,-156.974258,335.138458,79.481232,160.166199,313.35434,43.969845,19.456766,1200.81189,234.615005,19.669159,1199.547241,-16.022144,,,,,,,,,,,,,,,,,,,
234,1.95,-156.92749,335.154694,79.511986,160.193069,313.347076,43.991821,19.484009,1200.798096,234.616119,19.721983,1199.516724,-16.016947,,,,,,,,,,,,,,,,,,,
235,1.958333,-156.880081,335.171204,79.544762,160.217117,313.340363,44.012058,19.503448,1200.786377,234.618652,19.779345,1199.485229,-16.009588,,,,,,,,,,,,,,,,,,,
236,1.966667,-156.832687,335.18808,79.578957,160.237946,313.334381,44.03027,19.515907,1200.776489,234.622742,19.841398,1199.452881,-15.999147,,,,,,,,,,,,,,,,,,,
237,1.975,-156.785782,335.205475,79.613853,160.255356,313.329285,44.046497,19.522127,1200.768921,234.628555,19.90836,1199.420044,-15.984915,,,,,,,,,,,,,,,,,,,
238,1.983333,-156.739761,335.223328,79.648743,160.26944,313.325256,44.0611,19.522688,1200.763916,234.636292,19.980518,1199.387085,-15.966451,,,,,,,,,,,,,,,,,,,
239,1.991667,-156.694794,335.241638,79.683029,160.280472,313.322479,44.074787,19.517969,1200.762085,234.646271,20.058168,1199.35437,-15.943592,,,,,,,,,,,,,,,,,,,
240,2,-156.651077,335.260437,79.716324,160.288742,313.321045,44.088612,19.508137,1200.76355,234.658981,20.141504,1199.322388,-15.916406,,,,,,,,,,,,,,,,,,,
241,2.008333,-156.608734,335.279755,79.748505,160.294708,313.320984,44.103878,19.493135,1200.769165,234.674973,20.230555,1199.291382,-15.885089,,,,,,,,,,,,,,,,,,,
242,2.016667,-156.567963,335.299591,79.779686,160.298767,313.322418,44.121998,19.472706,1200.778931,234.694717,20.32509,1199.261597,-15.849887,,,,,,,,,,,,,,,,,,,
243,2.025,-156.528946,335.319763,79.810226,160.301163,313.325317,44.144314,19.44647,1200.793091,234.718643,20.424603,1199.233154,-15.811041,,,,,,,,,,,,,,,,,,,
244,2.033333,-156.491882,335.340179,79.84063,160.301956,313.329712,44.171963,19.414042,1200.812012,234.746933,20.528284,1199.205933,-15.768763,,,,,,,,,,,,,,,,,,,
245,2.041667,-156.456833,335.360535,79.87146,160.30098,313.335449,44.205803,19.375114,1200.835083,234.779602,20.635103,1199.179199,-15.723219,,,,,,,,,,,,,,,,,,,
246,2.05,-156.423889,335.380524,79.90329,160.297958,313.342438,44.24641,19.329527,1200.862061,234.816498,20.743938,1199.152344,-15.674597,,,,,,,,,,,,,,,,,,,
247,2.058333,-156.393234,335.399872,79.936653,160.292511,313.350616,44.294037,19.277279,1200.892456,234.857285,20.85375,1199.124512,-15.623218,,,,,,,,,,,,,,,,,,,
248,2.066667,-156.365097,335.418213,79.971985,160.284317,313.35965,44.348579,19.218519,1200.925293,234.901611,20.963648,1199.094727,-15.569597,,,,,,,,,,,,,,,,,,,
249,2.075,-156.339676,335.435272,80.009521,160.273254,313.369354,44.409603,19.153496,1200.960083,234.94899,21.072891,1199.062134,-15.514394,,,,,,,,,,,,,,,,,,,
250,2.083333,-156.317139,335.450623,80.049263,160.259308,313.379547,44.47644,19.082514,1200.995605,234.998978,21.180864,1199.025879,-15.458263,,,,,,,,,,,,,,,,,,,
251,2.091667,-156.297638,335.463867,80.090904,160.242615,313.390045,44.548275,19.005911,1201.030884,235.051025,21.287081,1198.985229,-15.401743,,,,,,,,,,,,,,,,,,,
252,2.1,-156.281372,335.474731,80.133896,160.223373,313.400574,44.624237,18.924004,1201.065063,235.104614,21.391136,1198.939941,-15.345192,,,,,,,,,,,,,,,,,,,
253,2.108333,-156.2686,335.48291,80.177498,160.201874,313.41098,44.703491,18.837051,1201.097534,235.159225,21.492655,1198.889771,-15.288769,,,,,,,,,,,,,,,,,,,
254,2.116667,-156.259674,335.488312,80.22094,160.178452,313.42099,44.785313,18.745289,1201.127686,235.214325,21.591183,1198.834839,-15.232442,,,,,,,,,,,,,,,,,,,
255,2.125,-156.255035,335.490936,80.263428,160.153397,313.430573,44.869129,18.648983,1201.155396,235.269516,21.686119,1198.775879,-15.176072,,,,,,,,,,,,,,,,,,,
256,2.133333,-156.255127,335.490997,80.304337,160.12706,313.439697,44.954556,18.548475,1201.180664,235.324463,21.776676,1198.713257,-15.119555,,,,,,,,,,,,,,,,,,,
257,2.141667,-156.26033,335.488739,80.343262,160.09964,313.448547,45.041435,18.444147,1201.203857,235.378906,21.861927,1198.648071,-15.062987,,,,,,,,,,,,,,,,,,,
258,2.15,-156.270844,335.484375,80.380081,160.071182,313.457245,45.1297,18.336393,1201.224976,235.432663,21.940939,1198.581177,-15.006724,,,,,,,,,,,,,,,,,,,
259,2.158333,-156.286789,335.478088,80.414932,160.041397,313.465942,45.219318,18.225616,1201.244629,235.48555,22.012863,1198.513672,-14.951338,,,,,,,,,,,,,,,,,,,
260,2.166667,-156.308197,335.470093,80.448006,160.009766,313.474731,45.310215,18.112255,1201.263428,235.537445,22.076986,1198.446411,-14.897463,,,,,,,,,,,,,,,,,,,
261,2.175,-156.335083,335.46048,80.479553,159.975677,313.483734,45.402298,17.996819,1201.28186,235.588135,22.132671,1198.379883,-14.845632,,,,,,,,,,,,,,,,,,,
262,2.183333,-156.367325,335.449463,80.509804,159.938461,313.493134,45.49543,17.879877,1201.300537,235.637405,22.179308,1198.314575,-14.796176,,,,,,,,,,,,,,,,,,,
263,2.191667,-156.404648,335.437012,80.539001,159.897522,313.503143,45.589371,17.762072,1201.31958,235.684998,22.216299,1198.25061,-14.749196,,,,,,,,,,,,,,,,,,,
264,2.2,-156.446594,335.423096,80.567398,159.852448,313.513947,45.683788,17.644115,1201.339355,235.730469,22.243137,1198.187988,-14.70461,,,,,,,,,,,,,,,,,,,
265,2.208333,-156.492645,335.407593,80.595215,159.802948,313.525726,45.778206,17.52677,1201.359863,235.773346,22.259449,1198.126465,-14.662252,,,,,,,,,,,,,,,,,,,
266,2.216667,-156.542267,335.390503,80.622635,159.748947,313.538696,45.872028,17.410822,1201.381104,235.813034,22.26506,1198.065918,-14.621992,,,,,,,,,,,,,,,,,,,
267,2.225,-156.594955,335.371765,80.649757,159.690536,313.552979,45.964577,17.297045,1201.402954,235.848953,22.259941,1198.006226,-14.583825,,,,,,,,,,,,,,,,,,,
268,2.233333,-156.650299,335.351349,80.676598,159.628006,313.568665,46.055195,17.186174,1201.424927,235.880569,22.244167,1197.94751,-14.547936,,,,,,,,,,,,,,,,,,,
269,2.241667,-156.707916,335.329193,80.703171,159.561966,313.585815,46.143326,17.078903,1201.446899,235.907486,22.217852,1197.889526,-14.51473,,,,,,,,,,,,,,,,,,,
270,2.25,-156.767502,335.305389,80.729469,159.493042,313.604584,46.228588,16.975838,1201.468628,235.929367,22.181114,1197.832153,-14.484803,,,,,,,,,,,,,,,,,,,
271,2.258333,-156.828842,335.279999,80.755531,159.422028,313.624969,46.310787,16.877453,1201.489746,235.945984,22.134031,1197.775146,-14.458863,,,,,,,,,,,,,,,,,,,
272,2.266667,-156.891754,335.253265,80.781448,159.349716,313.64682,46.389935,16.784073,1201.510132,235.957199,22.076653,1197.718018,-14.437621,,,,,,,,,,,,,,,,,,,
273,2.275,-156.955978,335.225403,80.807289,159.276901,313.66983,46.466183,16.695854,1201.529663,235.962906,22.009035,1197.660645,-14.421677,,,,,,,,,,,,,,,,,,,
274,2.283333,-157.021149,335.196655,80.833244,159.204391,313.693726,46.539761,16.612785,1201.548218,235.963089,21.93133,1197.602783,-14.411416,,,,,,,,,,,,,,,,,,,
275,2.291667,-157.086685,335.167206,80.859528,159.132965,313.718231,46.610909,16.534708,1201.565796,235.957718,21.843874,1197.543945,-14.406974,,,,,,,,,,,,,,,,,,,
276,2.3,-157.15184,335.137238,80.886475,159.063217,313.743011,46.679737,16.461388,1201.582153,235.946777,21.747284,1197.484497,-14.408251,,,,,,,,,,,,,,,,,,,
277,2.308333,-157.215652,335.106873,80.914436,158.995682,313.767914,46.746143,16.392609,1201.59729,235.930298,21.642429,1197.424194,-14.414977,,,,,,,,,,,,,,,,,,,
278,2.316667,-157.277252,335.076233,80.94371,158.930756,313.792603,46.809746,16.328211,1201.611084,235.908264,21.530397,1197.363281,-14.426806,,,,,,,,,,,,,,,,,,,
