Format Version,1.22,Take Name,walk straight lateral CMT 2019-04-17 09.31.11 AM_007,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.35.33.620 上午,Total Frames in Take,909,Total Exported Frames,909,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C39B0,C39B0,C39B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-112.001907,1201.303467,149.464081,-146.849503,397.354095,-27.20228,101.234131,372.407166,141.734573,38.775066,1196.689453,-65.881195,,,,,,,,,,,,,,,,,,,
1,0.008333,-111.816277,1201.928223,149.896805,-147.07486,397.352539,-27.017759,101.757469,372.399689,141.264938,39.152496,1196.302979,-65.22345,,,,,,,,,,,,,,,,,,,
2,0.016667,-111.6213,1202.540039,150.339569,-147.301895,397.349609,-26.834862,102.240105,372.390686,140.826813,39.515671,1195.918335,-64.554535,,,,,,,,,,,,,,,,,,,
3,0.025,-111.408943,1203.126831,150.802261,-147.531815,397.344238,-26.655079,102.646782,372.378998,140.448151,39.85173,1195.537964,-63.864216,,,,,,,,,,,,,,,,,,,
4,0.033333,-111.173676,1203.678467,151.294449,-147.764923,397.335815,-26.479725,102.951714,372.364136,140.150452,40.150055,1195.16394,-63.143791,,,,,,,,,,,,,,,,,,,
5,0.041667,-110.91317,1204.187744,151.825607,-148.000519,397.32431,-26.31007,103.14064,372.346313,139.947098,40.402504,1194.799683,-62.386581,,,,,,,,,,,,,,,,,,,
6,0.05,-110.628357,1204.649536,152.404861,-148.237,397.310059,-26.147446,103.210739,372.326294,139.84314,40.603333,1194.447998,-61.588223,,,,,,,,,,,,,,,,,,,
7,0.058333,-110.322861,1205.062012,153.040634,-148.47226,397.293549,-25.993282,103.168907,372.304871,139.836426,40.748814,1194.112549,-60.74667,,,,,,,,,,,,,,,,,,,
8,0.066667,-110.002075,1205.424927,153.740051,-148.704239,397.275513,-25.848972,103.028969,372.283081,139.919418,40.836708,1193.796753,-59.861835,,,,,,,,,,,,,,,,,,,
9,0.075,-109.67215,1205.740112,154.508286,-148.931442,397.256805,-25.715679,102.808472,372.262085,140.080795,40.865887,1193.504272,-58.935104,,,,,,,,,,,,,,,,,,,
10,0.083333,-109.339462,1206.010864,155.348038,-149.153275,397.238068,-25.594152,102.525703,372.242859,140.307037,40.836189,1193.237793,-57.968945,,,,,,,,,,,,,,,,,,,
11,0.091667,-109.010811,1206.240845,156.258728,-149.370178,397.219971,-25.48468,102.197548,372.225952,140.583694,40.748474,1192.999878,-56.966564,,,,,,,,,,,,,,,,,,,
12,0.1,-108.693756,1206.43396,157.236237,-149.583466,397.202667,-25.387194,101.838409,372.211243,140.896606,40.604717,1192.791504,-55.931599,,,,,,,,,,,,,,,,,,,
13,0.108333,-108.396622,1206.593994,158.272675,-149.795074,397.18631,-25.301434,101.459984,372.198303,141.232666,40.408108,1192.612793,-54.867741,,,,,,,,,,,,,,,,,,,
14,0.116667,-108.128288,1206.724487,159.356506,-150.007401,397.170868,-25.227055,101.071526,372.186798,141.580338,40.163006,1192.462524,-53.778492,,,,,,,,,,,,,,,,,,,
15,0.125,-107.898109,1206.828979,160.472916,-150.222672,397.156342,-25.163691,100.680168,372.176636,141.929688,39.874905,1192.338501,-52.667061,,,,,,,,,,,,,,,,,,,
16,0.133333,-107.715652,1206.911499,161.60434,-150.442719,397.142517,-25.110882,100.291245,372.168304,142.272552,39.550186,1192.236816,-51.536476,,,,,,,,,,,,,,,,,,,
17,0.141667,-107.590225,1206.97644,162.731491,-150.66861,397.129364,-25.067858,99.908417,372.162384,142.602722,39.195919,1192.153076,-50.389805,,,,,,,,,,,,,,,,,,,
18,0.15,-107.530647,1207.028687,163.834274,-150.900665,397.116455,-25.033337,99.533714,372.159393,142.91626,38.819744,1192.081909,-49.230747,,,,,,,,,,,,,,,,,,,
19,0.158333,-107.545158,1207.073975,164.892776,-151.138611,397.103607,-25.00535,99.167686,372.15976,143.21167,38.429909,1192.016724,-48.064453,,,,,,,,,,,,,,,,,,,
20,0.166667,-107.641289,1207.118408,165.888428,-151.381592,397.090485,-24.981146,98.809753,372.163635,143.489929,38.03587,1191.948486,-46.898819,,,,,,,,,,,,,,,,,,,
21,0.175,-107.824928,1207.168457,166.805313,-151.628586,397.077026,-24.957193,98.458549,372.170959,143.754242,37.648701,1191.866821,-45.745335,,,,,,,,,,,,,,,,,,,
22,0.183333,-108.09951,1207.229248,167.631287,-151.878189,397.063263,-24.929342,98.112442,372.18161,144.009445,37.279198,1191.76062,-44.617207,,,,,,,,,,,,,,,,,,,
23,0.191667,-108.465996,1207.305054,168.358521,-152.128784,397.049286,-24.893221,97.769897,372.195343,144.261078,36.934517,1191.621582,-43.525536,,,,,,,,,,,,,,,,,,,
24,0.2,-108.923401,1207.399414,168.983322,-152.378479,397.035309,-24.84477,97.429733,372.211792,144.514542,36.616852,1191.445679,-42.477577,,,,,,,,,,,,,,,,,,,
25,0.208333,-109.468689,1207.514893,169.505798,-152.625519,397.021729,-24.780851,97.091286,372.23056,144.77417,36.324619,1191.23291,-41.477684,,,,,,,,,,,,,,,,,,,
26,0.216667,-110.096252,1207.652588,169.929428,-152.868393,397.009155,-24.699713,96.754471,372.25116,145.042633,36.054089,1190.985962,-40.528599,,,,,,,,,,,,,,,,,,,
27,0.225,-110.797585,1207.810547,170.260178,-153.106003,396.998352,-24.60124,96.41983,372.273132,145.320892,35.800457,1190.709106,-39.632107,,,,,,,,,,,,,,,,,,,
28,0.233333,-111.561852,1207.984863,170.505463,-153.337524,396.990051,-24.486912,96.088478,372.296112,145.608597,35.558643,1190.408569,-38.789352,,,,,,,,,,,,,,,,,,,
29,0.241667,-112.376991,1208.171631,170.673035,-153.562164,396.984863,-24.35956,95.76162,372.319794,145.904922,35.32399,1190.090332,-38.000851,,,,,,,,,,,,,,,,,,,
