Format Version,1.22,Take Name,walk straight forwar RHG 2019-04-15 07.33.32 PM_001,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.35.29.051 下午,Total Frames in Take,1187,Total Exported Frames,1187,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C8390,C8390,C8390,C83B0,C83B0,C83B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,154.551727,349.04303,-211.461487,-174.058517,332.726166,-173.069885,4.899859,1297.709229,-261.237518,-7.605897,1287.837891,-24.626347,,,,,,,,,,,,,,,,,,,
1,0.008333,154.534698,349.052368,-211.385406,-174.103607,332.711975,-173.105713,5.022246,1297.761108,-261.280334,-7.80647,1287.95166,-24.657698,,,,,,,,,,,,,,,,,,,
2,0.016667,154.517639,349.061584,-211.310562,-174.148773,332.697296,-173.140244,5.142424,1297.811279,-261.32309,-8.005719,1288.063599,-24.688953,,,,,,,,,,,,,,,,,,,
3,0.025,154.500565,349.070587,-211.238205,-174.194153,332.681824,-173.172256,5.258181,1297.85791,-261.365631,-8.202313,1288.171997,-24.71998,,,,,,,,,,,,,,,,,,,
4,0.033333,154.483536,349.079468,-211.169449,-174.240005,332.665344,-173.200623,5.36738,1297.899536,-261.407654,-8.39488,1288.275269,-24.750576,,,,,,,,,,,,,,,,,,,
5,0.041667,154.466629,349.088287,-211.105225,-174.286606,332.647766,-173.224457,5.468052,1297.935059,-261.448669,-8.582048,1288.372437,-24.780462,,,,,,,,,,,,,,,,,,,
6,0.05,154.449814,349.09729,-211.046341,-174.334229,332.629028,-173.243073,5.558437,1297.963623,-261.488281,-8.762549,1288.462891,-24.809301,,,,,,,,,,,,,,,,,,,
7,0.058333,154.432983,349.106506,-210.993378,-174.383163,332.609192,-173.255905,5.637019,1297.985107,-261.526093,-8.935287,1288.546753,-24.836689,,,,,,,,,,,,,,,,,,,
8,0.066667,154.415894,349.116089,-210.946747,-174.43367,332.588165,-173.262543,5.702631,1297.999756,-261.561707,-9.099341,1288.62439,-24.862165,,,,,,,,,,,,,,,,,,,
9,0.075,154.398254,349.125916,-210.906509,-174.485992,332.566071,-173.262665,5.754583,1298.008179,-261.59494,-9.253933,1288.696045,-24.885212,,,,,,,,,,,,,,,,,,,
10,0.083333,154.379852,349.135864,-210.872421,-174.540466,332.542908,-173.256104,5.792697,1298.011841,-261.625671,-9.398396,1288.762451,-24.905298,,,,,,,,,,,,,,,,,,,
11,0.091667,154.360611,349.145782,-210.844055,-174.597305,332.518585,-173.242706,5.81725,1298.012573,-261.653717,-9.532158,1288.824219,-24.921923,,,,,,,,,,,,,,,,,,,
12,0.1,154.340591,349.155487,-210.820694,-174.65683,332.493164,-173.222443,5.828862,1298.012085,-261.678925,-9.654782,1288.881958,-24.934599,,,,,,,,,,,,,,,,,,,
13,0.108333,154.320114,349.165009,-210.801331,-174.719284,332.466675,-173.195358,5.828311,1298.012207,-261.701019,-9.765967,1288.936035,-24.942797,,,,,,,,,,,,,,,,,,,
14,0.116667,154.299561,349.174591,-210.78479,-174.784988,332.439178,-173.161514,5.816348,1298.014282,-261.719604,-9.865478,1288.987061,-24.945889,,,,,,,,,,,,,,,,,,,
15,0.125,154.27948,349.184418,-210.769806,-174.854126,332.41095,-173.120956,5.793622,1298.019287,-261.734161,-9.953057,1289.035156,-24.943153,,,,,,,,,,,,,,,,,,,
16,0.133333,154.260422,349.194702,-210.755096,-174.926849,332.382019,-173.073746,5.760729,1298.027588,-261.74411,-10.028388,1289.080566,-24.93383,,,,,,,,,,,,,,,,,,,
17,0.141667,154.242935,349.205566,-210.739655,-175.003098,332.352448,-173.019867,5.718293,1298.038818,-261.748962,-10.091118,1289.123535,-24.917236,,,,,,,,,,,,,,,,,,,
18,0.15,154.227493,349.21698,-210.722687,-175.082764,332.322174,-172.959442,5.667024,1298.052246,-261.748322,-10.140944,1289.163818,-24.892876,,,,,,,,,,,,,,,,,,,
19,0.158333,154.214661,349.22879,-210.703552,-175.165588,332.291107,-172.892654,5.607769,1298.066772,-261.742035,-10.177708,1289.201538,-24.860506,,,,,,,,,,,,,,,,,,,
20,0.166667,154.205017,349.240936,-210.681854,-175.251205,332.259216,-172.819962,5.541511,1298.081665,-261.730133,-10.20144,1289.236572,-24.820137,,,,,,,,,,,,,,,,,,,
21,0.175,154.199051,349.253113,-210.657303,-175.33905,332.226563,-172.742004,5.469338,1298.096069,-261.712891,-10.212429,1289.268799,-24.772001,,,,,,,,,,,,,,,,,,,
22,0.183333,154.197159,349.265106,-210.629898,-175.428314,332.193329,-172.659698,5.392407,1298.109497,-261.690521,-10.21128,1289.29834,-24.716551,,,,,,,,,,,,,,,,,,,
23,0.191667,154.199661,349.276428,-210.599838,-175.518082,332.159943,-172.574036,5.311926,1298.121704,-261.663605,-10.198968,1289.324951,-24.65447,,,,,,,,,,,,,,,,,,,
24,0.2,154.206772,349.286682,-210.567673,-175.60701,332.127167,-172.486099,5.229144,1298.132568,-261.632538,-10.17679,1289.348999,-24.586647,,,,,,,,,,,,,,,,,,,
25,0.208333,154.218582,349.295349,-210.534103,-175.693359,332.095825,-172.397064,5.145283,1298.142456,-261.597778,-10.146229,1289.370361,-24.514038,,,,,,,,,,,,,,,,,,,
26,0.216667,154.235153,349.302124,-210.500153,-175.774857,332.067047,-172.30835,5.06146,1298.151733,-261.559723,-10.108805,1289.389893,-24.437521,,,,,,,,,,,,,,,,,,,
27,0.225,154.256348,349.30658,-210.466888,-175.848969,332.041748,-172.221603,4.978646,1298.160889,-261.518494,-10.065961,1289.407471,-24.357813,,,,,,,,,,,,,,,,,,,
28,0.233333,154.281937,349.308624,-210.435547,-175.913116,332.020721,-172.138641,4.897724,1298.170898,-261.47406,-10.019016,1289.42395,-24.275398,,,,,,,,,,,,,,,,,,,
29,0.241667,154.31163,349.308044,-210.407272,-175.964905,332.004608,-172.061569,4.81957,1298.182251,-261.426208,-9.969193,1289.439331,-24.190485,,,,,,,,,,,,,,,,,,,
30,0.25,154.345078,349.30484,-210.383118,-176.002441,331.993805,-171.992569,4.74505,1298.195313,-261.374603,-9.917653,1289.453979,-24.103025,,,,,,,,,,,,,,,,,,,
31,0.258333,154.381927,349.298981,-210.363785,-176.024384,331.988556,-171.933853,4.674952,1298.210693,-261.318848,-9.865524,1289.468262,-24.0128,,,,,,,,,,,,,,,,,,,
32,0.266667,154.421844,349.290436,-210.349762,-176.030151,331.988647,-171.887405,4.609897,1298.22876,-261.258881,-9.813889,1289.482178,-23.919523,,,,,,,,,,,,,,,,,,,
33,0.275,154.464462,349.279175,-210.341217,-176.019913,331.994019,-171.854736,4.550251,1298.249512,-261.194519,-9.763755,1289.495728,-23.822906,,,,,,,,,,,,,,,,,,,
34,0.283333,154.509445,349.265228,-210.33812,-175.994629,332.004272,-171.83667,4.496085,1298.273071,-261.125763,-9.71603,1289.508545,-23.722744,,,,,,,,,,,,,,,,,,,
35,0.291667,154.556442,349.248718,-210.34024,-175.955872,332.019043,-171.833328,4.447222,1298.299805,-261.052551,-9.671517,1289.52063,-23.618946,,,,,,,,,,,,,,,,,,,
36,0.3,154.605133,349.229797,-210.347305,-175.905548,332.037811,-171.844086,4.403361,1298.329712,-260.974731,-9.630859,1289.531372,-23.511526,,,,,,,,,,,,,,,,,,,
37,0.308333,154.655197,349.208832,-210.35878,-175.845703,332.060089,-171.867706,4.364197,1298.362671,-260.892059,-9.594492,1289.540405,-23.400541,,,,,,,,,,,,,,,,,,,
38,0.316667,154.706253,349.186188,-210.374084,-175.778259,332.085266,-171.902679,4.329461,1298.398682,-260.804077,-9.562641,1289.547363,-23.286051,,,,,,,,,,,,,,,,,,,
39,0.325,154.757813,349.162292,-210.392593,-175.705032,332.112488,-171.947433,4.298956,1298.43811,-260.710327,-9.535378,1289.552124,-23.168047,,,,,,,,,,,,,,,,,,,
40,0.333333,154.809204,349.137573,-210.413727,-175.627731,332.141235,-172.00061,4.272554,1298.480835,-260.610168,-9.512696,1289.554443,-23.046471,,,,,,,,,,,,,,,,,,,
41,0.341667,154.859695,349.112518,-210.436935,-175.547821,332.170868,-172.061203,4.250134,1298.527466,-260.503021,-9.494563,1289.554688,-22.921232,,,,,,,,,,,,,,,,,,,
