Format Version,1.22,Take Name,Walk straight forward  ws 2019-04-15 07.56.11 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.01.17.249 下午,Total Frames in Take,914,Total Exported Frames,914,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8FC0,C8FC0,C8FC0,C9000,C9000,C9000,C9010,C9010,C9010,C9020,C9020,C9020,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
30,0.25,134.087021,320.011047,93.245895,-162.369766,302.760376,82.647057,-17.290079,1207.68811,268.525421,19.868023,1196.668457,9.160876,,,,,,,,,,,,,,,,,,,
31,0.258333,134.094452,320.008057,93.234482,-162.354828,302.730408,82.60955,-17.265963,1207.689453,268.492767,19.895264,1196.662842,9.12676,,,,,,,,,,,,,,,,,,,
32,0.266667,134.101654,320.004791,93.223732,-162.339111,302.694092,82.567032,-17.243439,1207.690552,268.461151,19.922846,1196.656982,9.091949,,,,,,,,,,,,,,,,,,,
33,0.275,134.108704,320.001099,93.213905,-162.323318,302.654907,82.523003,-17.222927,1207.691284,268.430542,19.950829,1196.651123,9.056525,,,,,,,,,,,,,,,,,,,
34,0.283333,134.115585,319.996857,93.2052,-162.308151,302.616394,82.480881,-17.204769,1207.691528,268.401001,19.979321,1196.645142,9.02055,,,,,,,,,,,,,,,,,,,
35,0.291667,134.122253,319.992096,93.197762,-162.294281,302.582031,82.443962,-17.189121,1207.690796,268.372406,20.008438,1196.63916,8.984055,,,,,,,,,,,,,,,,,,,
36,0.3,134.128723,319.986664,93.19165,-162.282181,302.55481,82.415009,-17.175846,1207.689209,268.344635,20.038252,1196.632935,8.947074,,,,,,,,,,,,,,,,,,,
37,0.308333,134.134964,319.980621,93.186852,-162.27211,302.536652,82.395691,-17.16453,1207.686523,268.317352,20.068737,1196.626587,8.909673,,,,,,,,,,,,,,,,,,,
38,0.316667,134.141006,319.973907,93.183281,-162.264206,302.528381,82.386742,-17.154785,1207.68335,268.290222,20.099758,1196.619751,8.871943,,,,,,,,,,,,,,,,,,,
39,0.325,134.146988,319.966736,93.18087,-162.258469,302.530487,82.388344,-17.146347,1207.679321,268.263123,20.131142,1196.612305,8.833998,,,,,,,,,,,,,,,,,,,
40,0.333333,134.152985,319.95929,93.179512,-162.254745,302.542999,82.400269,-17.13867,1207.674927,268.235779,20.162687,1196.604248,8.795958,,,,,,,,,,,,,,,,,,,
41,0.341667,134.159042,319.95166,93.179024,-162.252884,302.565887,82.422104,-17.130812,1207.670654,268.207611,20.194193,1196.595459,8.757965,,,,,,,,,,,,,,,,,,,
42,0.35,134.165192,319.94397,93.17923,-162.252762,302.598724,82.453285,-17.121943,1207.667236,268.178131,20.225471,1196.585693,8.720174,,,,,,,,,,,,,,,,,,,
