Format Version,1.22,Take Name,Turn right 90  LJL  2019-04-16 08.04.11 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.04.50.362 下午,Total Frames in Take,918,Total Exported Frames,918,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3700,C3700,C3700,C3800,C3800,C3800,C3820,C3820,C3820,C38D0,C38D0,C38D0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,1236.473022,1204.697632,1689.923584,1404.520874,317.045441,1530.982422,1089.002441,336.783234,1551.124634,1266.369873,1195.944824,1442.541138,,,,,,,,,,,,,,,,,,,
1,0.008333,1236.327148,1204.682739,1689.934692,1404.49707,317.060486,1531.032349,1088.922485,336.769806,1550.971191,1266.393066,1195.931885,1442.576904,,,,,,,,,,,,,,,,,,,
2,0.016667,1236.18457,1204.668335,1689.945679,1404.473145,317.076447,1531.082275,1088.843262,336.757141,1550.81665,1266.413818,1195.916748,1442.613647,,,,,,,,,,,,,,,,,,,
3,0.025,1236.047852,1204.65564,1689.956909,1404.449097,317.092987,1531.130859,1088.764526,336.74585,1550.660522,1266.430176,1195.898193,1442.651001,,,,,,,,,,,,,,,,,,,
4,0.033333,1235.918457,1204.645508,1689.968262,1404.424805,317.109955,1531.177246,1088.686523,336.735504,1550.502686,1266.442261,1195.876709,1442.68811,,,,,,,,,,,,,,,,,,,
5,0.041667,1235.796753,1204.637329,1689.978882,1404.400024,317.127289,1531.220459,1088.609619,336.72522,1550.344238,1266.451294,1195.853516,1442.723022,,,,,,,,,,,,,,,,,,,
6,0.05,1235.682373,1204.629883,1689.987671,1404.374146,317.144531,1531.260376,1088.534058,336.714386,1550.186523,1266.456543,1195.828247,1442.755981,,,,,,,,,,,,,,,,,,,
7,0.058333,1235.574829,1204.623291,1689.994629,1404.346802,317.161102,1531.297241,1088.459961,336.702515,1550.032715,1266.458008,1195.800781,1442.786987,,,,,,,,,,,,,,,,,,,
8,0.066667,1235.474365,1204.618042,1689.999878,1404.317505,317.176819,1531.331543,1088.387207,336.689392,1549.887085,1266.456543,1195.771606,1442.815308,,,,,,,,,,,,,,,,,,,
9,0.075,1235.380005,1204.614136,1690.003296,1404.285767,317.192169,1531.364502,1088.315918,336.674652,1549.752563,1266.451538,1195.73999,1442.841919,,,,,,,,,,,,,,,,,,,
10,0.083333,1235.290405,1204.611206,1690.004028,1404.251587,317.207733,1531.397461,1088.246338,336.658112,1549.631958,1266.443481,1195.706421,1442.867065,,,,,,,,,,,,,,,,,,,
11,0.091667,1235.204956,1204.609497,1690.001709,1404.215576,317.224121,1531.430908,1088.178589,336.64032,1549.526611,1266.432861,1195.672485,1442.889771,,,,,,,,,,,,,,,,,,,
12,0.1,1235.122192,1204.608765,1689.99646,1404.17749,317.241364,1531.465332,1088.112061,336.621735,1549.436768,1266.419922,1195.639282,1442.910034,,,,,,,,,,,,,,,,,,,
13,0.108333,1235.040649,1204.609009,1689.987915,1404.137573,317.259308,1531.500977,1088.046143,336.602509,1549.361938,1266.404785,1195.606812,1442.927612,,,,,,,,,,,,,,,,,,,
14,0.116667,1234.959229,1204.609863,1689.975952,1404.095947,317.27832,1531.537964,1087.980469,336.583435,1549.300659,1266.388062,1195.575684,1442.942505,,,,,,,,,,,,,,,,,,,
15,0.125,1234.877197,1204.61145,1689.960449,1404.052124,317.298615,1531.57605,1087.914795,336.565308,1549.250854,1266.369751,1195.546509,1442.95459,,,,,,,,,,,,,,,,,,,
16,0.133333,1234.794312,1204.613037,1689.941284,1404.006958,317.320007,1531.614868,1087.85022,336.548065,1549.21106,1266.350464,1195.519897,1442.963379,,,,,,,,,,,,,,,,,,,
17,0.141667,1234.710083,1204.61499,1689.918457,1403.960815,317.342407,1531.654663,1087.788208,336.531281,1549.17981,1266.331055,1195.497437,1442.968262,,,,,,,,,,,,,,,,,,,
18,0.15,1234.625122,1204.617676,1689.893066,1403.914673,317.365112,1531.69519,1087.729004,336.514862,1549.155884,1266.311401,1195.47876,1442.969604,,,,,,,,,,,,,,,,,,,
19,0.158333,1234.539551,1204.621948,1689.866089,1403.869019,317.387695,1531.736938,1087.671509,336.498932,1549.138916,1266.290039,1195.463135,1442.96814,,,,,,,,,,,,,,,,,,,
20,0.166667,1234.453979,1204.628052,1689.838867,1403.824463,317.410492,1531.779785,1087.614258,336.484039,1549.128296,1266.265991,1195.450073,1442.965088,,,,,,,,,,,,,,,,,,,
21,0.175,1234.367798,1204.636108,1689.811646,1403.781372,317.43335,1531.823853,1087.557495,336.469818,1549.123779,1266.239746,1195.440063,1442.959229,,,,,,,,,,,,,,,,,,,
22,0.183333,1234.279785,1204.645752,1689.78418,1403.740479,317.456207,1531.869629,1087.502686,336.455933,1549.125122,1266.211548,1195.432373,1442.950195,,,,,,,,,,,,,,,,,,,
23,0.191667,1234.189453,1204.656494,1689.757446,1403.702148,317.47876,1531.916992,1087.450562,336.442444,1549.131226,1266.180908,1195.426147,1442.938843,,,,,,,,,,,,,,,,,,,
24,0.2,1234.096436,1204.666992,1689.731689,1403.665771,317.499817,1531.96582,1087.401001,336.428925,1549.141968,1266.148926,1195.421997,1442.924194,,,,,,,,,,,,,,,,,,,
