Format Version,1.22,Take Name,Walk straight lateral left HJ 2019-04-12 04.00.40 PM_028,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.28.28.083 下午,Total Frames in Take,585,Total Exported Frames,585,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3630,C3630,C3630,C36C0,C36C0,C36C0,C37E0,C37E0,C37E0,C3830,C3830,C3830,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,426.839386,358.079224,240.233429,173.694672,355.385284,451.212189,412.222565,1309.890015,460.916992,245.40303,1291.847412,249.307053,,,,,,,,,,,,,,,,,,,
1,0.008333,426.852539,358.107697,240.316666,173.769714,355.372711,451.340454,412.246643,1309.880493,461.102753,245.393723,1291.818481,249.536499,,,,,,,,,,,,,,,,,,,
2,0.016667,426.85202,358.135681,240.394211,173.886826,355.361145,451.480865,412.265778,1309.864868,461.29248,245.384735,1291.801025,249.770966,,,,,,,,,,,,,,,,,,,
3,0.025,426.852051,358.159698,240.47789,173.965057,355.350586,451.62204,412.295502,1309.857178,461.493408,245.430954,1291.778931,249.997269,,,,,,,,,,,,,,,,,,,
4,0.033333,426.865845,358.169189,240.555359,174.045547,355.369019,451.763977,412.318451,1309.866821,461.694641,245.438812,1291.73999,250.25737,,,,,,,,,,,,,,,,,,,
5,0.041667,426.858978,358.191132,240.634293,174.103485,355.378479,451.890106,412.344452,1309.862427,461.894073,245.454239,1291.70813,250.515991,,,,,,,,,,,,,,,,,,,
6,0.05,426.865295,358.223083,240.705627,174.158905,355.360779,452.00946,412.364014,1309.859497,462.100677,245.46019,1291.677246,250.768723,,,,,,,,,,,,,,,,,,,
7,0.058333,426.869019,358.248138,240.79892,174.219849,355.367615,452.09375,412.393097,1309.859131,462.318146,245.451233,1291.652466,250.994324,,,,,,,,,,,,,,,,,,,
8,0.066667,426.862213,358.271301,240.861755,174.258545,355.352203,452.192352,412.434296,1309.841797,462.54245,245.449493,1291.615356,251.238342,,,,,,,,,,,,,,,,,,,
9,0.075,426.846619,358.291534,240.940613,174.267258,355.365173,452.279419,412.471954,1309.839966,462.75177,245.447815,1291.572388,251.480225,,,,,,,,,,,,,,,,,,,
10,0.083333,426.814301,358.301239,241.019897,174.303833,355.351257,452.34668,412.531525,1309.818481,462.949341,245.441406,1291.541992,251.703705,,,,,,,,,,,,,,,,,,,
11,0.091667,426.805573,358.331909,241.084335,174.317902,355.348358,452.408417,412.562683,1309.795776,463.144714,245.460449,1291.495117,251.925446,,,,,,,,,,,,,,,,,,,
12,0.1,426.77002,358.340668,241.185654,174.35202,355.331787,452.47171,412.610229,1309.777344,463.36145,245.461395,1291.465698,252.127502,,,,,,,,,,,,,,,,,,,
13,0.108333,426.748383,358.370148,241.26683,174.371384,355.326721,452.535522,412.665405,1309.757324,463.539978,245.517517,1291.403564,252.339188,,,,,,,,,,,,,,,,,,,
14,0.116667,426.728058,358.37851,241.359665,174.413162,355.305237,452.603455,412.707153,1309.72998,463.745361,245.508499,1291.353394,252.556976,,,,,,,,,,,,,,,,,,,
15,0.125,426.715454,358.36676,241.436508,174.437469,355.287079,452.656128,412.772095,1309.715942,463.930817,245.51973,1291.303589,252.785736,,,,,,,,,,,,,,,,,,,
16,0.133333,426.711792,358.382294,241.518814,174.462112,355.281403,452.726288,412.806152,1309.696533,464.11142,245.53096,1291.266602,253.025436,,,,,,,,,,,,,,,,,,,
17,0.141667,426.723358,358.393585,241.595932,174.469101,355.282654,452.777771,412.870392,1309.669067,464.326111,245.568665,1291.221558,253.280609,,,,,,,,,,,,,,,,,,,
18,0.15,426.759674,358.404175,241.668671,174.514282,355.259216,452.848907,412.922699,1309.649658,464.527618,245.598831,1291.174072,253.515366,,,,,,,,,,,,,,,,,,,
19,0.158333,426.797943,358.414154,241.736938,174.545883,355.260742,452.905457,412.973511,1309.631714,464.728119,245.644379,1291.146973,253.734894,,,,,,,,,,,,,,,,,,,
20,0.166667,426.822662,358.416748,241.784973,174.562408,355.268188,452.967621,413.03244,1309.614136,464.950256,245.657303,1291.110596,253.957123,,,,,,,,,,,,,,,,,,,
21,0.175,426.840973,358.43158,241.822006,174.611877,355.263641,453.043091,413.075745,1309.589844,465.173248,245.704742,1291.065186,254.165024,,,,,,,,,,,,,,,,,,,
22,0.183333,426.879669,358.453827,241.860458,174.645615,355.279633,453.132813,413.124176,1309.57251,465.406403,245.751266,1291.014648,254.375275,,,,,,,,,,,,,,,,,,,
23,0.191667,426.884369,358.455109,241.865753,174.701355,355.293579,453.228973,413.159241,1309.55249,465.62735,245.772385,1290.979004,254.587891,,,,,,,,,,,,,,,,,,,
24,0.2,426.918365,358.488983,241.887253,174.746948,355.286438,453.308899,413.181946,1309.525879,465.861969,245.800186,1290.96582,254.803452,,,,,,,,,,,,,,,,,,,
25,0.208333,426.899506,358.472961,241.877411,174.841843,355.291504,453.393005,413.220184,1309.512207,466.081512,245.843704,1290.944336,255.023651,,,,,,,,,,,,,,,,,,,
