Format Version,1.22,Take Name,Turn  right  90 CMT 2019-04-17 09.31.11 AM_029,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.43.40.172 上午,Total Frames in Take,1118,Total Exported Frames,1118,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C3B20,C3B20,C3B20,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,1262.103516,1203.988281,1693.254517,1125.627563,399.361725,1617.169678,1407.056763,371.507996,1512.303345,1253.319458,1193.019043,1440.015625,,,,,,,,,,,,,,,,,,,
1,0.008333,1262.247437,1204.042847,1693.233154,1126.012085,399.002045,1616.218506,1407.067749,371.569336,1512.202271,1253.251221,1192.839111,1440.00293,,,,,,,,,,,,,,,,,,,
2,0.016667,1262.400146,1204.104736,1693.209473,1126.386597,398.651764,1615.258423,1407.073608,371.633026,1512.100586,1253.180054,1192.663574,1439.989014,,,,,,,,,,,,,,,,,,,
3,0.025,1262.569824,1204.181519,1693.181641,1126.740967,398.320282,1614.281006,1407.069458,371.701172,1511.997803,1253.103516,1192.496582,1439.972656,,,,,,,,,,,,,,,,,,,
4,0.033333,1262.763062,1204.279663,1693.147705,1127.063965,398.016754,1613.278564,1407.050659,371.775787,1511.893066,1253.02002,1192.342163,1439.952759,,,,,,,,,,,,,,,,,,,
5,0.041667,1262.984985,1204.404297,1693.106323,1127.344482,397.749878,1612.244141,1407.013672,371.858459,1511.785156,1252.928833,1192.204712,1439.928589,,,,,,,,,,,,,,,,,,,
6,0.05,1263.238892,1204.560059,1693.056763,1127.570313,397.527527,1611.171997,1406.955444,371.950378,1511.67334,1252.830322,1192.087891,1439.899292,,,,,,,,,,,,,,,,,,,
7,0.058333,1263.526245,1204.749512,1692.998413,1127.72937,397.35611,1610.05603,1406.874146,372.052307,1511.556274,1252.725342,1191.995239,1439.86438,,,,,,,,,,,,,,,,,,,
8,0.066667,1263.846436,1204.973877,1692.931396,1127.809937,397.240204,1608.890991,1406.768555,372.16449,1511.432861,1252.616455,1191.929443,1439.823364,,,,,,,,,,,,,,,,,,,
9,0.075,1264.19751,1205.233276,1692.856201,1127.801147,397.181915,1607.671509,1406.638794,372.286804,1511.30249,1252.505615,1191.892578,1439.775879,,,,,,,,,,,,,,,,,,,
10,0.083333,1264.57605,1205.525635,1692.773193,1127.69458,397.180969,1606.391968,1406.485107,372.418701,1511.16394,1252.396118,1191.885742,1439.72168,,,,,,,,,,,,,,,,,,,
11,0.091667,1264.978271,1205.8479,1692.683594,1127.484497,397.234589,1605.047363,1406.309082,372.559357,1511.016846,1252.290405,1191.908569,1439.660767,,,,,,,,,,,,,,,,,,,
12,0.1,1265.399048,1206.195801,1692.588013,1127.167969,397.338196,1603.632446,1406.112915,372.707642,1510.860718,1252.190796,1191.959839,1439.593018,,,,,,,,,,,,,,,,,,,
13,0.108333,1265.833496,1206.563965,1692.487549,1126.74646,397.485748,1602.143311,1405.898926,372.862152,1510.694946,1252.098999,1192.036865,1439.518433,,,,,,,,,,,,,,,,,,,
14,0.116667,1266.276611,1206.946655,1692.383179,1126.224609,397.670563,1600.577271,1405.669922,373.021271,1510.519653,1252.015869,1192.136108,1439.437256,,,,,,,,,,,,,,,,,,,
15,0.125,1266.723389,1207.33728,1692.275513,1125.610962,397.885742,1598.933472,1405.429077,373.183258,1510.334961,1251.940796,1192.253052,1439.349487,,,,,,,,,,,,,,,,,,,
16,0.133333,1267.169556,1207.729614,1692.165161,1124.916504,398.124634,1597.213623,1405.179321,373.346313,1510.141602,1251.873169,1192.382813,1439.255493,,,,,,,,,,,,,,,,,,,
17,0.141667,1267.611328,1208.11731,1692.052368,1124.154785,398.381042,1595.422485,1404.92395,373.50885,1509.94104,1251.810425,1192.520142,1439.155396,,,,,,,,,,,,,,,,,,,
18,0.15,1268.045166,1208.495239,1691.937378,1123.340088,398.649506,1593.567505,1404.665649,373.66925,1509.735107,1251.75,1192.660034,1439.049194,,,,,,,,,,,,,,,,,,,
19,0.158333,1268.468262,1208.858032,1691.81958,1122.487793,398.925171,1591.658691,1404.406738,373.826233,1509.526001,1251.688477,1192.797363,1438.9375,,,,,,,,,,,,,,,,,,,
20,0.166667,1268.878052,1209.201538,1691.69873,1121.612305,399.20401,1589.708374,1404.150024,373.978851,1509.316284,1251.622192,1192.927734,1438.820435,,,,,,,,,,,,,,,,,,,
