Format Version,1.22,Take Name,Walk straight lateral  left ZY  2019-04-17 10.03.35 AM_006,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.05.52.015 上午,Total Frames in Take,944,Total Exported Frames,944,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F40,C3F40,C3F40,C4280,C4280,C4280,C42E0,C42E0,C42E0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,78.440895,351.859711,288.289642,308.676636,369.908905,143.393036,284.943024,1138.901123,345.00061,148.494415,1100.679932,147.869827,,,,,,,,,,,,,,,,,,,
1,0.008333,78.825256,351.96814,288.541138,309.061676,369.847076,143.66861,285.160095,1139.029053,345.095978,148.611786,1100.747192,148.003494,,,,,,,,,,,,,,,,,,,
2,0.016667,79.203972,352.076294,288.787201,309.443695,369.786163,143.939056,285.375122,1139.15625,345.189606,148.727753,1100.807617,148.135803,,,,,,,,,,,,,,,,,,,
3,0.025,79.571594,352.183502,289.022766,309.819702,369.72699,144.199432,285.586456,1139.28186,345.27951,148.841232,1100.854736,148.265533,,,,,,,,,,,,,,,,,,,
4,0.033333,79.923264,352.288727,289.243591,310.187073,369.670288,144.445068,285.792969,1139.404297,345.363586,148.951569,1100.882202,148.391754,,,,,,,,,,,,,,,,,,,
5,0.041667,80.255196,352.391022,289.446381,310.54361,369.616638,144.671844,285.994476,1139.522095,345.43927,149.05864,1100.884277,148.513672,,,,,,,,,,,,,,,,,,,
6,0.05,80.564949,352.489746,289.62915,310.887451,369.566284,144.876297,286.191345,1139.633301,345.503662,149.162659,1100.856201,148.630707,,,,,,,,,,,,,,,,,,,
7,0.058333,80.851524,352.584229,289.791138,311.217133,369.519196,145.055664,286.384888,1139.736084,345.553772,149.263947,1100.794312,148.742188,,,,,,,,,,,,,,,,,,,
8,0.066667,81.11525,352.673828,289.932892,311.531494,369.474792,145.208115,286.576965,1139.828979,345.586426,149.362625,1100.696167,148.847229,,,,,,,,,,,,,,,,,,,
9,0.075,81.357506,352.757568,290.055969,311.829803,369.432404,145.333038,286.77002,1139.910889,345.598511,149.458496,1100.561035,148.944611,,,,,,,,,,,,,,,,,,,
10,0.083333,81.580467,352.834412,290.162567,312.111786,369.391052,145.430939,286.966675,1139.980957,345.587067,149.551132,1100.38916,149.032913,,,,,,,,,,,,,,,,,,,
11,0.091667,81.786659,352.903168,290.255402,312.377533,369.349792,145.503433,287.169647,1140.038696,345.549255,149.639969,1100.182617,149.110519,,,,,,,,,,,,,,,,,,,
12,0.1,81.978745,352.962891,290.337372,312.627258,369.307648,145.552917,287.381134,1140.084595,345.482422,149.724396,1099.944824,149.17569,,,,,,,,,,,,,,,,,,,
13,0.108333,82.159271,353.01297,290.411346,312.861389,369.263702,145.582382,287.602936,1140.119385,345.384216,149.804108,1099.680054,149.226669,,,,,,,,,,,,,,,,,,,
14,0.116667,82.330605,353.053406,290.480225,313.080414,369.217316,145.595139,287.83606,1140.144409,345.252991,149.879318,1099.393799,149.26178,,,,,,,,,,,,,,,,,,,
15,0.125,82.494774,353.084442,290.546631,313.284851,369.16803,145.594574,288.080719,1140.161377,345.087799,149.951111,1099.091675,149.279495,,,,,,,,,,,,,,,,,,,
16,0.133333,82.65345,353.106995,290.612823,313.475128,369.115814,145.583817,288.336273,1140.172729,344.888519,150.021606,1098.778809,149.278534,,,,,,,,,,,,,,,,,,,
17,0.141667,82.807869,353.122253,290.680481,313.651581,369.061035,145.565704,288.601349,1140.180664,344.655914,150.093597,1098.460327,149.257751,,,,,,,,,,,,,,,,,,,
18,0.15,82.958824,353.131927,290.750427,313.814423,369.004425,145.542557,288.873871,1140.18811,344.391754,150.169266,1098.140137,149.215881,,,,,,,,,,,,,,,,,,,
19,0.158333,83.106796,353.138123,290.822601,313.963837,368.947052,145.51622,289.151337,1140.197144,344.098663,150.249359,1097.821533,149.151535,,,,,,,,,,,,,,,,,,,
20,0.166667,83.252022,353.143463,290.89621,314.099731,368.890106,145.487946,289.430786,1140.209961,343.779907,150.333725,1097.50769,149.063568,,,,,,,,,,,,,,,,,,,
21,0.175,83.394615,353.150452,290.969727,314.222351,368.834595,145.458618,289.709167,1140.227661,343.439484,150.42215,1097.20105,148.951477,,,,,,,,,,,,,,,,,,,
22,0.183333,83.534439,353.161041,291.041168,314.331909,368.781403,145.428619,289.983337,1140.251465,343.081726,150.51442,1096.904297,148.815491,,,,,,,,,,,,,,,,,,,
23,0.191667,83.671036,353.175934,291.108307,314.42923,368.731079,145.397949,290.250061,1140.281372,342.711121,150.610382,1096.618896,148.656509,,,,,,,,,,,,,,,,,,,
24,0.2,83.803703,353.195099,291.168823,314.51532,368.683899,145.366302,290.506348,1140.316772,342.332214,150.709976,1096.345947,148.475708,,,,,,,,,,,,,,,,,,,
25,0.208333,83.931557,353.218018,291.220367,314.591522,368.639771,145.333069,290.749237,1140.356689,341.94928,150.813126,1096.085083,148.27446,,,,,,,,,,,,,,,,,,,
26,0.216667,84.053543,353.244019,291.260834,314.659515,368.59845,145.297485,290.976166,1140.399414,341.566254,150.919861,1095.835327,148.054062,,,,,,,,,,,,,,,,,,,
27,0.225,84.168571,353.272186,291.288269,314.720795,368.55957,145.258514,291.184998,1140.443237,341.186493,151.03009,1095.595215,147.815857,,,,,,,,,,,,,,,,,,,
28,0.233333,84.275497,353.301758,291.301025,314.776947,368.522614,145.214874,291.374084,1140.485596,340.812836,151.14415,1095.363159,147.561432,,,,,,,,,,,,,,,,,,,
29,0.241667,84.373405,353.331879,291.297882,314.829224,368.487213,145.165131,291.542419,1140.524658,340.44751,151.263138,1095.137085,147.292709,,,,,,,,,,,,,,,,,,,
30,0.25,84.461571,353.361816,291.278137,314.878632,368.453003,145.10791,291.689545,1140.557983,340.092285,151.389435,1094.916138,147.011856,,,,,,,,,,,,,,,,,,,
31,0.258333,84.539513,353.391052,291.241333,314.925781,368.419617,145.042007,291.815674,1140.583862,339.748199,151.526672,1094.699097,146.721298,,,,,,,,,,,,,,,,,,,
32,0.266667,84.606949,353.41925,291.187439,314.971069,368.38678,144.966614,291.921387,1140.60083,339.415863,151.678635,1094.486572,146.42337,,,,,,,,,,,,,,,,,,,
33,0.275,84.663818,353.446259,291.116669,315.014648,368.354218,144.881424,292.007904,1140.60791,339.095154,151.847748,1094.278809,146.120041,,,,,,,,,,,,,,,,,,,
34,0.283333,84.710327,353.471893,291.029633,315.056763,368.321838,144.786545,292.076752,1140.604492,338.785492,152.034302,1094.076172,145.81279,,,,,,,,,,,,,,,,,,,
35,0.291667,84.746971,353.495911,290.92746,315.097412,368.28952,144.68251,292.129944,1140.590698,338.486023,152.236511,1093.87915,145.502472,,,,,,,,,,,,,,,,,,,
36,0.3,84.774529,353.517639,290.81189,315.136627,368.257263,144.570236,292.169556,1140.566528,338.195526,152.450638,1093.687378,145.189362,,,,,,,,,,,,,,,,,,,
37,0.308333,84.794006,353.53598,290.685242,315.17453,368.225067,144.451004,292.197815,1140.533203,337.912842,152.671951,1093.501099,144.873291,,,,,,,,,,,,,,,,,,,
38,0.316667,84.806602,353.549744,290.550171,315.211121,368.193054,144.326538,292.21701,1140.491333,337.636566,152.896301,1093.320313,144.554184,,,,,,,,,,,,,,,,,,,
39,0.325,84.813599,353.558563,290.409363,315.246643,368.161224,144.1987,292.22934,1140.442505,337.365387,153.120926,1093.145752,144.232117,,,,,,,,,,,,,,,,,,,
40,0.333333,84.816315,353.562622,290.265381,315.281342,368.129639,144.069519,292.237061,1140.388184,337.098114,153.344009,1092.97876,143.907227,,,,,,,,,,,,,,,,,,,
41,0.341667,84.816025,353.562408,290.120819,315.31543,368.098328,143.940948,292.242371,1140.329712,336.833801,153.564026,1092.820923,143.579697,,,,,,,,,,,,,,,,,,,
42,0.35,84.813927,353.558929,289.977905,315.349152,368.067169,143.814911,292.247192,1140.268921,336.571747,153.779739,1092.674316,143.249786,,,,,,,,,,,,,,,,,,,
43,0.358333,84.811134,353.553284,289.838623,315.38269,368.036133,143.693115,292.253326,1140.207153,336.311554,153.990616,1092.540649,142.91806,,,,,,,,,,,,,,,,,,,
44,0.366667,84.808472,353.546112,289.704559,315.416229,368.00531,143.577133,292.262268,1140.145874,336.052979,154.196854,1092.420776,142.585251,,,,,,,,,,,,,,,,,,,
45,0.375,84.806458,353.537354,289.577087,315.44986,367.974792,143.468109,292.275391,1140.086304,335.796112,154.399185,1092.31543,142.25206,,,,,,,,,,,,,,,,,,,
46,0.383333,84.805435,353.52713,289.457153,315.483704,367.944794,143.366898,292.293915,1140.029663,335.540985,154.598526,1092.224487,141.919113,,,,,,,,,,,,,,,,,,,
47,0.391667,84.805542,353.515686,289.345184,315.517517,367.915466,143.273895,292.318787,1139.976929,335.287689,154.795853,1092.147827,141.587051,,,,,,,,,,,,,,,,,,,
48,0.4,84.806717,353.503357,289.241333,315.550964,367.88678,143.189117,292.350861,1139.928711,335.036407,154.992401,1092.084839,141.256622,,,,,,,,,,,,,,,,,,,
49,0.408333,84.808784,353.490692,289.145233,315.583466,367.858795,143.112289,292.390625,1139.885376,334.787354,155.189484,1092.034424,140.928558,,,,,,,,,,,,,,,,,,,
50,0.416667,84.811348,353.478241,289.056152,315.614502,367.831421,143.042831,292.438202,1139.847046,334.541138,155.388428,1091.995361,140.603546,,,,,,,,,,,,,,,,,,,
51,0.425,84.813599,353.466003,288.972992,315.643372,367.804535,142.97995,292.493347,1139.813354,334.298523,155.590317,1091.966431,140.282166,,,,,,,,,,,,,,,,,,,
52,0.433333,84.814392,353.453094,288.89447,315.669556,367.778076,142.922684,292.555328,1139.783813,334.060303,155.795837,1091.946289,139.964905,,,,,,,,,,,,,,,,,,,
53,0.441667,84.812424,353.438629,288.819092,315.692505,367.751984,142.869949,292.623169,1139.757813,333.827484,156.005508,1091.933594,139.652252,,,,,,,,,,,,,,,,,,,
54,0.45,84.806473,353.422241,288.745239,315.711853,367.726288,142.820679,292.695709,1139.734253,333.600922,156.219574,1091.92749,139.344696,,,,,,,,,,,,,,,,,,,
55,0.458333,84.795464,353.404327,288.671173,315.727356,367.701111,142.773926,292.771606,1139.712402,333.381256,156.437897,1091.926636,139.04277,,,,,,,,,,,,,,,,,,,
56,0.466667,84.778366,353.385376,288.595306,315.738983,367.676636,142.728851,292.849579,1139.69165,333.169098,156.659882,1091.93042,138.746841,,,,,,,,,,,,,,,,,,,
57,0.475,84.754318,353.366486,288.516144,315.746887,367.653168,142.684952,292.928467,1139.671631,332.964783,156.884491,1091.93811,138.457245,,,,,,,,,,,,,,,,,,,
58,0.483333,84.72271,353.348694,288.432312,315.751434,367.630951,142.641937,293.007172,1139.651855,332.768646,157.110764,1091.949829,138.174179,,,,,,,,,,,,,,,,,,,
59,0.491667,84.683357,353.33255,288.343079,315.753113,367.610291,142.599701,293.0849,1139.632324,332.581085,157.337967,1091.964844,137.897919,,,,,,,,,,,,,,,,,,,
60,0.5,84.636543,353.317749,288.248169,315.752625,367.591217,142.55838,293.16095,1139.613525,332.402374,157.565475,1091.982788,137.628815,,,,,,,,,,,,,,,,,,,
61,0.508333,84.583069,353.30368,288.14801,315.750763,367.573639,142.51825,293.234711,1139.595337,332.232941,157.792648,1092.003052,137.36734,,,,,,,,,,,,,,,,,,,
62,0.516667,84.524261,353.290405,288.043213,315.748291,367.557312,142.47963,293.305573,1139.578369,332.07312,158.018555,1092.025269,137.114059,,,,,,,,,,,,,,,,,,,
63,0.525,84.4618,353.278839,287.934418,315.745972,367.541901,142.442841,293.372955,1139.562744,331.923248,158.241898,1092.04895,136.869461,,,,,,,,,,,,,,,,,,,
64,0.533333,84.397346,353.270477,287.822144,315.744507,367.527191,142.408264,293.436249,1139.548584,331.783417,158.46106,1092.074463,136.63382,,,,,,,,,,,,,,,,,,,
