Format Version,1.22,Take Name,walk straight forwar RHG 2019-04-15 07.33.32 PM_004,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.36.51.823 下午,Total Frames in Take,820,Total Exported Frames,820,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
18,0.15,143.964874,347.352722,-204.714096,-165.903183,330.90802,-174.535034,-10.425483,1289.093506,-26.187616,-1.227746,1287.852539,-262.449707,,,,,,,,,,,,,,,,,,,
19,0.158333,143.951981,347.358002,-204.74118,-165.959671,330.882843,-174.531509,-10.498733,1289.116333,-26.253498,-1.343122,1287.880005,-262.533722,,,,,,,,,,,,,,,,,,,
20,0.166667,143.938858,347.362732,-204.762604,-166.015167,330.857819,-174.526825,-10.571817,1289.137573,-26.317715,-1.455279,1287.907959,-262.614349,,,,,,,,,,,,,,,,,,,
21,0.175,143.925369,347.366882,-204.77887,-166.068268,330.833313,-174.522034,-10.644516,1289.156738,-26.380178,-1.563854,1287.936401,-262.691467,,,,,,,,,,,,,,,,,,,
22,0.183333,143.911499,347.370575,-204.790787,-166.11792,330.809753,-174.518021,-10.716614,1289.173828,-26.440756,-1.668558,1287.96582,-262.765045,,,,,,,,,,,,,,,,,,,
23,0.191667,143.897217,347.374054,-204.799622,-166.163391,330.787354,-174.515411,-10.787869,1289.188843,-26.499235,-1.769213,1287.996338,-262.835114,,,,,,,,,,,,,,,,,,,
24,0.2,143.882523,347.377594,-204.806961,-166.20433,330.766357,-174.514557,-10.858011,1289.202026,-26.555304,-1.865782,1288.027954,-262.901672,,,,,,,,,,,,,,,,,,,
25,0.208333,143.867355,347.381409,-204.814682,-166.240845,330.746674,-174.515472,-10.9268,1289.213379,-26.608585,-1.958313,1288.061157,-262.964661,,,,,,,,,,,,,,,,,,,
26,0.216667,143.851639,347.385742,-204.824768,-166.273239,330.728271,-174.517822,-10.994117,1289.223633,-26.658686,-2.046841,1288.095703,-263.024017,,,,,,,,,,,,,,,,,,,
27,0.225,143.835297,347.390686,-204.83905,-166.302094,330.711029,-174.521133,-11.059988,1289.233032,-26.705214,-2.131304,1288.13147,-263.079681,,,,,,,,,,,,,,,,,,,
28,0.233333,143.818161,347.39624,-204.859222,-166.32811,330.694824,-174.52478,-11.124537,1289.242065,-26.747786,-2.21155,1288.168335,-263.131439,,,,,,,,,,,,,,,,,,,
29,0.241667,143.800064,347.402344,-204.886551,-166.351959,330.679504,-174.528168,-11.187935,1289.250854,-26.786079,-2.287393,1288.205811,-263.179138,,,,,,,,,,,,,,,,,,,
30,0.25,143.780884,347.4086,-204.921875,-166.37442,330.665009,-174.530807,-11.250352,1289.259766,-26.819847,-2.358663,1288.243774,-263.222565,,,,,,,,,,,,,,,,,,,
31,0.258333,143.760559,347.414642,-204.965302,-166.396133,330.651276,-174.532333,-11.311939,1289.268799,-26.848953,-2.425222,1288.281616,-263.261505,,,,,,,,,,,,,,,,,,,
32,0.266667,143.739136,347.420074,-205.016418,-166.417633,330.638214,-174.532608,-11.372849,1289.277832,-26.873367,-2.486966,1288.31897,-263.295807,,,,,,,,,,,,,,,,,,,
33,0.275,143.716705,347.424591,-205.074249,-166.43924,330.625732,-174.53157,-11.433251,1289.286499,-26.893171,-2.543826,1288.355713,-263.325409,,,,,,,,,,,,,,,,,,,
34,0.283333,143.693436,347.427948,-205.137558,-166.461121,330.613831,-174.529388,-11.493316,1289.294434,-26.908558,-2.595773,1288.391724,-263.350311,,,,,,,,,,,,,,,,,,,
35,0.291667,143.669525,347.430023,-205.204727,-166.483337,330.602478,-174.526505,-11.553159,1289.301147,-26.919809,-2.642797,1288.42688,-263.370453,,,,,,,,,,,,,,,,,,,
36,0.3,143.645325,347.430908,-205.274078,-166.505905,330.591736,-174.523605,-11.612784,1289.306274,-26.927237,-2.684937,1288.461182,-263.385895,,,,,,,,,,,,,,,,,,,
37,0.308333,143.621201,347.430664,-205.343842,-166.528809,330.581635,-174.521637,-11.672069,1289.309326,-26.931087,-2.722325,1288.495117,-263.396667,,,,,,,,,,,,,,,,,,,
38,0.316667,143.597595,347.429535,-205.412338,-166.552139,330.572174,-174.521683,-11.730805,1289.310181,-26.931507,-2.755239,1288.528564,-263.402893,,,,,,,,,,,,,,,,,,,
39,0.325,143.574905,347.427673,-205.478058,-166.575928,330.563324,-174.524719,-11.788715,1289.308716,-26.928534,-2.78409,1288.56189,-263.404572,,,,,,,,,,,,,,,,,,,
40,0.333333,143.553696,347.425293,-205.539719,-166.600174,330.555115,-174.53157,-11.845482,1289.30481,-26.922054,-2.809401,1288.595581,-263.401886,,,,,,,,,,,,,,,,,,,
41,0.341667,143.534378,347.422485,-205.596313,-166.624664,330.547333,-174.542694,-11.900802,1289.299072,-26.911829,-2.831767,1288.629395,-263.394897,,,,,,,,,,,,,,,,,,,
42,0.35,143.517319,347.419403,-205.647003,-166.649109,330.539917,-174.558212,-11.954432,1289.29126,-26.897512,-2.851805,1288.663452,-263.383606,,,,,,,,,,,,,,,,,,,
43,0.358333,143.502686,347.416107,-205.691254,-166.673035,330.532623,-174.577789,-12.006191,1289.282227,-26.878727,-2.870099,1288.697998,-263.368011,,,,,,,,,,,,,,,,,,,
44,0.366667,143.49057,347.41272,-205.728577,-166.696106,330.525238,-174.6008,-12.055938,1289.271851,-26.855127,-2.887176,1288.732544,-263.348083,,,,,,,,,,,,,,,,,,,
45,0.375,143.481094,347.409302,-205.758621,-166.718155,330.517731,-174.626312,-12.103554,1289.260742,-26.826429,-2.903489,1288.767456,-263.323792,,,,,,,,,,,,,,,,,,,
46,0.383333,143.47435,347.406128,-205.781006,-166.739288,330.510132,-174.653198,-12.148913,1289.248901,-26.792456,-2.919388,1288.802612,-263.295135,,,,,,,,,,,,,,,,,,,
47,0.391667,143.470444,347.40329,-205.795441,-166.759796,330.50235,-174.680328,-12.191849,1289.236816,-26.753126,-2.935106,1288.838135,-263.262207,,,,,,,,,,,,,,,,,,,
48,0.4,143.469376,347.400818,-205.801636,-166.780167,330.494354,-174.706528,-12.232145,1289.224487,-26.708435,-2.950773,1288.874146,-263.225128,,,,,,,,,,,,,,,,,,,
49,0.408333,143.471161,347.398865,-205.799362,-166.801025,330.485962,-174.73082,-12.269563,1289.212158,-26.658394,-2.96644,1288.910767,-263.184082,,,,,,,,,,,,,,,,,,,
50,0.416667,143.475922,347.397552,-205.788315,-166.82312,330.477081,-174.752457,-12.303865,1289.199829,-26.602991,-2.982103,1288.948364,-263.13913,,,,,,,,,,,,,,,,,,,
51,0.425,143.483795,347.397125,-205.76825,-166.847382,330.467621,-174.770905,-12.334832,1289.187622,-26.542179,-2.997693,1288.987061,-263.09024,,,,,,,,,,,,,,,,,,,
52,0.433333,143.494949,347.397614,-205.738876,-166.87471,330.457489,-174.785873,-12.362261,1289.175537,-26.475868,-3.013064,1289.026978,-263.037323,,,,,,,,,,,,,,,,,,,
53,0.441667,143.509552,347.399231,-205.699936,-166.90593,330.446564,-174.79718,-12.385975,1289.163574,-26.403934,-3.027989,1289.068481,-262.980042,,,,,,,,,,,,,,,,,,,
54,0.45,143.527847,347.401978,-205.651077,-166.941513,330.434753,-174.804855,-12.405841,1289.151733,-26.326254,-3.0422,1289.111328,-262.91803,,,,,,,,,,,,,,,,,,,
55,0.458333,143.550095,347.405823,-205.591904,-166.981476,330.422058,-174.809052,-12.421816,1289.139893,-26.242773,-3.055418,1289.156128,-262.850952,,,,,,,,,,,,,,,,,,,
56,0.466667,143.576523,347.410645,-205.522079,-167.025101,330.40863,-174.81015,-12.433979,1289.128052,-26.153524,-3.067369,1289.202393,-262.778473,,,,,,,,,,,,,,,,,,,
57,0.475,143.607147,347.416107,-205.441422,-167.070831,330.395081,-174.808823,-12.442517,1289.116089,-26.058649,-3.077763,1289.250732,-262.700317,,,,,,,,,,,,,,,,,,,
58,0.483333,143.641876,347.421661,-205.349915,-167.116165,330.382141,-174.806213,-12.447697,1289.104248,-25.95837,-3.086302,1289.300659,-262.616425,,,,,,,,,,,,,,,,,,,
59,0.491667,143.680481,347.426941,-205.247864,-167.15799,330.370789,-174.803833,-12.449797,1289.092407,-25.852991,-3.092663,1289.352783,-262.526825,,,,,,,,,,,,,,,,,,,
60,0.5,143.722717,347.431519,-205.135971,-167.192841,330.362091,-174.803619,-12.449028,1289.080811,-25.742838,-3.096492,1289.406616,-262.431519,,,,,,,,,,,,,,,,,,,
61,0.508333,143.768219,347.435059,-205.015259,-167.217392,330.357056,-174.807526,-12.445454,1289.069336,-25.628216,-3.09735,1289.46228,-262.330841,,,,,,,,,,,,,,,,,,,
62,0.516667,143.816696,347.4375,-204.887177,-167.228821,330.356567,-174.817398,-12.438923,1289.057739,-25.509369,-3.094676,1289.519775,-262.224792,,,,,,,,,,,,,,,,,,,
63,0.525,143.867783,347.438873,-204.75351,-167.225189,330.361328,-174.834763,-12.42912,1289.045776,-25.386473,-3.087768,1289.578491,-262.113678,,,,,,,,,,,,,,,,,,,
64,0.533333,143.921143,347.439178,-204.616318,-167.205582,330.371582,-174.860474,-12.415668,1289.033447,-25.259691,-3.075817,1289.638184,-261.997711,,,,,,,,,,,,,,,,,,,
65,0.541667,143.976563,347.438629,-204.477737,-167.170212,330.387207,-174.894623,-12.398218,1289.019775,-25.1292,-3.057956,1289.698242,-261.877075,,,,,,,,,,,,,,,,,,,
66,0.55,144.033997,347.437469,-204.339737,-167.120285,330.407593,-174.936386,-12.376439,1289.004639,-24.995186,-3.033292,1289.758179,-261.751953,,,,,,,,,,,,,,,,,,,
67,0.558333,144.093491,347.435699,-204.204041,-167.0578,330.431824,-174.984177,-12.34997,1288.987427,-24.857834,-3.00095,1289.817261,-261.622681,,,,,,,,,,,,,,,,,,,
68,0.566667,144.155045,347.433228,-204.072006,-166.985229,330.45874,-175.035736,-12.31838,1288.967529,-24.717308,-2.960155,1289.874512,-261.48941,,,,,,,,,,,,,,,,,,,
69,0.575,144.218674,347.42981,-203.944763,-166.905136,330.487122,-175.088394,-12.281175,1288.94458,-24.573786,-2.910323,1289.929565,-261.352509,,,,,,,,,,,,,,,,,,,
70,0.583333,144.284332,347.425201,-203.823135,-166.820007,330.515961,-175.139267,-12.237825,1288.918335,-24.427479,-2.85109,1289.981445,-261.21228,,,,,,,,,,,,,,,,,,,
71,0.591667,144.35202,347.419098,-203.707718,-166.731995,330.544464,-175.185669,-12.187778,1288.888672,-24.278646,-2.782283,1290.029663,-261.069092,,,,,,,,,,,,,,,,,,,
72,0.6,144.421677,347.411438,-203.598969,-166.642883,330.572235,-175.22522,-12.13049,1288.855713,-24.127581,-2.703869,1290.073364,-260.923309,,,,,,,,,,,,,,,,,,,
73,0.608333,144.493195,347.402008,-203.497208,-166.553925,330.598907,-175.256042,-12.065513,1288.819458,-23.974592,-2.615912,1290.112671,-260.775208,,,,,,,,,,,,,,,,,,,
74,0.616667,144.566299,347.390839,-203.402786,-166.465942,330.624298,-175.276779,-11.992544,1288.78064,-23.819983,-2.518544,1290.147095,-260.625153,,,,,,,,,,,,,,,,,,,
75,0.625,144.640472,347.377777,-203.316055,-166.379364,330.648285,-175.286469,-11.91143,1288.739746,-23.664013,-2.411937,1290.17688,-260.473297,,,,,,,,,,,,,,,,,,,
76,0.633333,144.715088,347.362885,-203.237213,-166.294449,330.670898,-175.284561,-11.822086,1288.69751,-23.50683,-2.296296,1290.202393,-260.319794,,,,,,,,,,,,,,,,,,,
77,0.641667,144.78949,347.346283,-203.16626,-166.21138,330.692291,-175.270905,-11.724418,1288.654175,-23.348459,-2.171878,1290.224121,-260.164642,,,,,,,,,,,,,,,,,,,
78,0.65,144.863068,347.328369,-203.102982,-166.130341,330.712585,-175.245682,-11.618286,1288.610474,-23.188824,-2.038972,1290.242676,-260.007782,,,,,,,,,,,,,,,,,,,
79,0.658333,144.935211,347.30957,-203.046921,-166.051483,330.731903,-175.209396,-11.503524,1288.566772,-23.027767,-1.8979,1290.258789,-259.848938,,,,,,,,,,,,,,,,,,,
80,0.666667,145.005234,347.290161,-202.997482,-165.975006,330.750183,-175.162872,-11.379989,1288.523438,-22.865089,-1.749049,1290.273071,-259.687927,,,,,,,,,,,,,,,,,,,
81,0.675,145.072632,347.270386,-202.953812,-165.901199,330.767456,-175.10704,-11.247578,1288.480469,-22.700583,-1.592926,1290.285889,-259.524475,,,,,,,,,,,,,,,,,,,
82,0.683333,145.137039,347.250427,-202.914978,-165.830307,330.783539,-175.04306,-11.106194,1288.437988,-22.534037,-1.430167,1290.297729,-259.358307,,,,,,,,,,,,,,,,,,,
83,0.691667,145.198242,347.230194,-202.879868,-165.762558,330.798492,-174.972061,-10.955709,1288.395874,-22.365263,-1.26149,1290.308838,-259.189178,,,,,,,,,,,,,,,,,,,
84,0.7,145.256271,347.209656,-202.847229,-165.698013,330.812439,-174.895248,-10.796003,1288.353882,-22.194098,-1.087614,1290.319336,-259.016785,,,,,,,,,,,,,,,,,,,
85,0.708333,145.311447,347.188629,-202.815765,-165.636581,330.82547,-174.813782,-10.626989,1288.312134,-22.020374,-0.909238,1290.329224,-258.840759,,,,,,,,,,,,,,,,,,,
86,0.716667,145.364273,347.167053,-202.784042,-165.57814,330.837799,-174.728882,-10.448612,1288.270142,-21.843851,-0.727077,1290.338745,-258.660889,,,,,,,,,,,,,,,,,,,
87,0.725,145.41539,347.144745,-202.750626,-165.52243,330.849426,-174.641724,-10.260806,1288.227783,-21.664169,-0.54186,1290.347656,-258.476807,,,,,,,,,,,,,,,,,,,
88,0.733333,145.465561,347.121735,-202.714111,-165.469208,330.860565,-174.553497,-10.063439,1288.185181,-21.480885,-0.354266,1290.356201,-258.288361,,,,,,,,,,,,,,,,,,,
89,0.741667,145.515579,347.098022,-202.673264,-165.418304,330.871368,-174.465378,-9.856265,1288.142456,-21.293505,-0.164864,1290.363892,-258.095398,,,,,,,,,,,,,,,,,,,
90,0.75,145.566101,347.0737,-202.626923,-165.369415,330.882172,-174.378448,-9.638923,1288.099487,-21.101503,0.02585,1290.370972,-257.897766,,,,,,,,,,,,,,,,,,,
91,0.758333,145.617813,347.04892,-202.574326,-165.322205,330.893402,-174.293839,-9.41102,1288.056519,-20.904379,0.217391,1290.376953,-257.695557,,,,,,,,,,,,,,,,,,,
92,0.766667,145.671219,347.023926,-202.514877,-165.275986,330.90567,-174.212494,-9.172275,1288.013672,-20.701769,0.409291,1290.381714,-257.4888,,,,,,,,,,,,,,,,,,,
93,0.775,145.726746,346.998962,-202.448196,-165.229767,330.919525,-174.1353,-8.922641,1287.971313,-20.493578,0.601179,1290.385498,-257.277435,,,,,,,,,,,,,,,,,,,
94,0.783333,145.784653,346.974335,-202.3741,-165.182114,330.935577,-174.062866,-8.662354,1287.929321,-20.279995,0.792866,1290.388428,-257.061462,,,,,,,,,,,,,,,,,,,
95,0.791667,145.845108,346.950378,-202.292603,-165.131363,330.954285,-173.995667,-8.391827,1287.887939,-20.061356,0.984414,1290.390747,-256.840607,,,,,,,,,,,,,,,,,,,
96,0.8,145.908203,346.927307,-202.203873,-165.075745,330.976044,-173.934067,-8.111503,1287.847412,-19.837934,1.176175,1290.392822,-256.614655,,,,,,,,,,,,,,,,,,,
97,0.808333,145.973923,346.905365,-202.108231,-165.013733,331.00119,-173.878403,-7.821737,1287.807495,-19.609838,1.368775,1290.395386,-256.38324,,,,,,,,,,,,,,,,,,,
98,0.816667,146.04213,346.88446,-202.006302,-164.944214,331.03006,-173.82901,-7.522792,1287.768433,-19.377016,1.563033,1290.398438,-256.146027,,,,,,,,,,,,,,,,,,,
99,0.825,146.112457,346.86441,-201.898804,-164.866699,331.06308,-173.786209,-7.214906,1287.730225,-19.139343,1.759829,1290.40271,-255.902771,,,,,,,,,,,,,,,,,,,
100,0.833333,146.184494,346.84491,-201.786667,-164.781372,331.100494,-173.750275,-6.898334,1287.692993,-18.896662,1.960029,1290.408203,-255.653412,,,,,,,,,,,,,,,,,,,
101,0.841667,146.257721,346.825623,-201.670883,-164.689072,331.142517,-173.721451,-6.573298,1287.656738,-18.64875,2.1645,1290.415649,-255.39798,,,,,,,,,,,,,,,,,,,
102,0.85,146.331635,346.806152,-201.55246,-164.591125,331.188934,-173.699768,-6.239884,1287.621948,-18.395281,2.374081,1290.425293,-255.13652,,,,,,,,,,,,,,,,,,,
103,0.858333,146.405701,346.786133,-201.432327,-164.488998,331.23938,-173.685028,-5.898068,1287.588379,-18.13582,2.589531,1290.437378,-254.869049,,,,,,,,,,,,,,,,,,,
104,0.866667,146.479584,346.765289,-201.31131,-164.384293,331.29306,-173.676834,-5.54789,1287.555908,-17.869963,2.811501,1290.451782,-254.595734,,,,,,,,,,,,,,,,,,,
105,0.875,146.553131,346.743225,-201.190063,-164.278366,331.348999,-173.674469,-5.18967,1287.524414,-17.59749,3.040505,1290.468384,-254.316605,,,,,,,,,,,,,,,,,,,
106,0.883333,146.626434,346.719727,-201.069183,-164.172256,331.406158,-173.676895,-4.824203,1287.493408,-17.318497,3.276857,1290.486572,-254.03186,,,,,,,,,,,,,,,,,,,
107,0.891667,146.699722,346.694672,-200.949173,-164.066528,331.463409,-173.682785,-4.453018,1287.46167,-17.033524,3.520662,1290.505737,-253.741623,,,,,,,,,,,,,,,,,,,
108,0.9,146.773361,346.667908,-200.830658,-163.961258,331.519745,-173.690445,-4.07878,1287.427612,-16.743816,3.771878,1290.525391,-253.445953,,,,,,,,,,,,,,,,,,,
109,0.908333,146.847748,346.639526,-200.714279,-163.856171,331.574463,-173.698105,-3.705278,1287.388916,-16.451429,4.030443,1290.545288,-253.144943,,,,,,,,,,,,,,,,,,,
110,0.916667,146.923172,346.609467,-200.600906,-163.750641,331.627136,-173.703964,-3.335579,1287.343384,-16.15834,4.296407,1290.565308,-252.838699,,,,,,,,,,,,,,,,,,,
111,0.925,146.999817,346.577911,-200.491516,-163.644043,331.677704,-173.706375,-2.969224,1287.290649,-15.864937,4.570022,1290.585205,-252.52739,,,,,,,,,,,,,,,,,,,
112,0.933333,147.077805,346.545044,-200.387161,-163.535553,331.726227,-173.703796,-2.602226,1287.232178,-15.569838,4.851714,1290.605591,-252.211121,,,,,,,,,,,,,,,,,,,
113,0.941667,147.157104,346.511292,-200.289047,-163.424408,331.77301,-173.69487,-2.23,1287.169922,-15.271274,5.141978,1290.626709,-251.89006,,,,,,,,,,,,,,,,,,,
114,0.95,147.237686,346.477325,-200.198334,-163.309967,331.81842,-173.678406,-1.849369,1287.105835,-14.968065,5.441249,1290.649292,-251.564529,,,,,,,,,,,,,,,,,,,
115,0.958333,147.319427,346.444,-200.116196,-163.19194,331.862915,-173.653397,-1.458536,1287.040771,-14.659576,5.749843,1290.673584,-251.234863,,,,,,,,,,,,,,,,,,,
116,0.966667,147.402222,346.412109,-200.043625,-163.070358,331.907074,-173.619186,-1.056609,1286.975586,-14.345486,6.067918,1290.699707,-250.90155,,,,,,,,,,,,,,,,,,,
117,0.975,147.486053,346.382263,-199.981171,-162.945511,331.951172,-173.575516,-0.643381,1286.911133,-14.025755,6.395438,1290.727905,-250.564896,,,,,,,,,,,,,,,,,,,
118,0.983333,147.570953,346.354736,-199.928925,-162.817825,331.995544,-173.522598,-0.219201,1286.847412,-13.700617,6.73215,1290.758057,-250.225098,,,,,,,,,,,,,,,,,,,
119,0.991667,147.657196,346.329376,-199.886261,-162.687805,332.040314,-173.460983,0.215242,1286.784546,-13.370458,7.077687,1290.789795,-249.882263,,,,,,,,,,,,,,,,,,,
120,1,147.745209,346.305756,-199.851929,-162.555923,332.085571,-173.391464,0.659183,1286.722656,-13.035668,7.431719,1290.823608,-249.536469,,,,,,,,,,,,,,,,,,,
121,1.008333,147.835464,346.283325,-199.824234,-162.422455,332.131531,-173.31485,1.111963,1286.661865,-12.696589,7.794081,1290.859009,-249.18779,,,,,,,,,,,,,,,,,,,
122,1.016667,147.928482,346.261322,-199.801163,-162.287308,332.178467,-173.232086,1.573056,1286.602417,-12.353559,8.164745,1290.896362,-248.836182,,,,,,,,,,,,,,,,,,,
123,1.025,148.024857,346.239136,-199.780655,-162.149979,332.226776,-173.144119,2.042072,1286.544189,-12.006914,8.543643,1290.936157,-248.481644,,,,,,,,,,,,,,,,,,,
124,1.033333,148.125137,346.216278,-199.760651,-162.009598,332.276978,-173.052063,2.518768,1286.487427,-11.65694,8.930511,1290.978394,-248.124359,,,,,,,,,,,,,,,,,,,
125,1.041667,148.229828,346.192505,-199.739258,-161.865173,332.329712,-172.957138,3.003074,1286.432129,-11.303843,9.324912,1291.023438,-247.764709,,,,,,,,,,,,,,,,,,,
126,1.05,148.339371,346.167786,-199.715012,-161.715836,332.385834,-172.86055,3.495062,1286.378174,-10.947775,9.726339,1291.071411,-247.403183,,,,,,,,,,,,,,,,,,,
127,1.058333,148.454117,346.142487,-199.686951,-161.561081,332.446014,-172.763428,3.994764,1286.325684,-10.588915,10.134242,1291.122192,-247.040314,,,,,,,,,,,,,,,,,,,
128,1.066667,148.574203,346.117249,-199.654755,-161.400757,332.51062,-172.666748,4.501927,1286.274902,-10.227596,10.547996,1291.176025,-246.676666,,,,,,,,,,,,,,,,,,,
129,1.075,148.699509,346.092621,-199.618927,-161.235092,332.579681,-172.57132,5.015893,1286.225708,-9.864339,10.966937,1291.233032,-246.312775,,,,,,,,,,,,,,,,,,,
130,1.083333,148.829636,346.069214,-199.580704,-161.064697,332.652954,-172.477524,5.535633,1286.178589,-9.499773,11.390438,1291.293091,-245.949203,,,,,,,,,,,,,,,,,,,
131,1.091667,148.96402,346.047455,-199.542053,-160.89035,332.729919,-172.385269,6.059818,1286.133789,-9.134562,11.817866,1291.356445,-245.586441,,,,,,,,,,,,,,,,,,,
132,1.1,149.101974,346.027527,-199.505325,-160.712891,332.809906,-172.2939,6.586951,1286.091431,-8.769324,12.248484,1291.422607,-245.225052,,,,,,,,,,,,,,,,,,,
133,1.108333,149.242966,346.00946,-199.473007,-160.533173,332.892151,-172.202423,7.115565,1286.052002,-8.40461,12.681531,1291.491211,-244.865692,,,,,,,,,,,,,,,,,,,
134,1.116667,149.38681,345.993042,-199.447159,-160.352081,332.975922,-172.109711,7.644373,1286.015259,-8.040918,13.116435,1291.561523,-244.509033,,,,,,,,,,,,,,,,,,,
135,1.125,149.533508,345.977814,-199.42923,-160.170578,333.060364,-172.014862,8.172305,1285.981201,-7.678756,13.552939,1291.632935,-244.155701,,,,,,,,,,,,,,,,,,,
136,1.133333,149.683136,345.963074,-199.420029,-159.989731,333.144623,-171.917374,8.698463,1285.949585,-7.31868,13.991039,1291.704956,-243.806366,,,,,,,,,,,,,,,,,,,
137,1.141667,149.835648,345.947845,-199.419861,-159.810669,333.227936,-171.817139,9.222028,1285.9198,-6.96135,14.430836,1291.777222,-243.461685,,,,,,,,,,,,,,,,,,,
138,1.15,149.990707,345.931091,-199.428726,-159.634491,333.309631,-171.714401,9.742208,1285.891235,-6.607609,14.872383,1291.848999,-243.122299,,,,,,,,,,,,,,,,,,,
139,1.158333,150.147583,345.911957,-199.446564,-159.462143,333.389252,-171.609619,10.258315,1285.863525,-6.258455,15.315553,1291.919922,-242.788773,,,,,,,,,,,,,,,,,,,
140,1.166667,150.305115,345.889771,-199.47319,-159.29451,333.466644,-171.503555,10.7699,1285.83606,-5.91494,15.759912,1291.988892,-242.461685,,,,,,,,,,,,,,,,,,,
