Format Version,1.22,Take Name,Walk straight forward  HJ 2019-04-12 04.00.40 PM_020,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.11.55.902 下午,Total Frames in Take,743,Total Exported Frames,743,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,RTip,RTip,RTip,,,,,,,,,,,,,,,,,,,
,,CEED0,CEED0,CEED0,CEEE0,CEEE0,CEEE0,CEF20,CEF20,CEF20,CF030,CF030,CF030,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
40,0.333333,22.712532,1311.439209,240.655914,182.082565,361.370026,67.931244,19.063763,1292.408325,-30.970545,-162.273239,359.242554,75.077499,,,,,,,,,,,,,,,,,,,
41,0.341667,22.707546,1311.375732,240.803757,182.193253,361.332764,67.872078,19.327887,1292.476929,-30.821249,-162.221848,359.226624,75.387413,,,,,,,,,,,,,,,,,,,
42,0.35,22.692923,1311.311035,240.968689,182.274673,361.30545,67.814171,19.574177,1292.554443,-30.657282,-162.172989,359.211731,75.666458,,,,,,,,,,,,,,,,,,,
43,0.358333,22.668037,1311.245117,241.150513,182.328064,361.288116,67.756538,19.801895,1292.640747,-30.478525,-162.127548,359.198029,75.91304,,,,,,,,,,,,,,,,,,,
44,0.366667,22.632275,1311.178101,241.349106,182.35527,361.280487,67.698318,20.010668,1292.734619,-30.284716,-162.086716,359.185394,76.126373,,,,,,,,,,,,,,,,,,,
45,0.375,22.585005,1311.109985,241.564362,182.358566,361.282043,67.639008,20.200447,1292.835083,-30.075531,-162.051758,359.173431,76.306473,,,,,,,,,,,,,,,,,,,
46,0.383333,22.525593,1311.040649,241.79631,182.340546,361.291931,67.578537,20.371387,1292.940796,-29.85075,-162.023956,359.161652,76.454155,,,,,,,,,,,,,,,,,,,
47,0.391667,22.453451,1310.969482,242.044998,182.303894,361.309113,67.517273,20.523672,1293.050415,-29.610302,-162.004517,359.149506,76.5709,,,,,,,,,,,,,,,,,,,
48,0.4,22.368082,1310.896362,242.310516,182.251129,361.332245,67.455841,20.657406,1293.162964,-29.3543,-161.9944,359.136475,76.65863,,,,,,,,,,,,,,,,,,,
49,0.408333,22.269121,1310.820801,242.592941,182.184647,361.360046,67.39505,20.772621,1293.277344,-29.082977,-161.994308,359.12204,76.719543,,,,,,,,,,,,,,,,,,,
