Format Version,1.22,Take Name,Turn right 90 ZY 2019-04-17 10.19.24 AM_008,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.22.15.666 上午,Total Frames in Take,944,Total Exported Frames,944,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,1388.595703,371.394531,1618.513794,1248.0625,1151.983765,1745.874878,1131.231079,356.459656,1565.55835,1292.244141,1107.44812,1511.328369,,,,,,,,,,,,,,,,,,,
1,0.008333,1388.675903,371.367767,1618.46521,1247.708618,1151.861572,1746.344238,1131.298096,356.450806,1565.386597,1292.335449,1107.770142,1511.775146,,,,,,,,,,,,,,,,,,,
2,0.016667,1388.755493,371.340637,1618.415405,1247.365234,1151.741455,1746.818604,1131.367188,356.442352,1565.208618,1292.425415,1108.091919,1512.223511,,,,,,,,,,,,,,,,,,,
3,0.025,1388.83374,371.313019,1618.36377,1247.044678,1151.625244,1747.303223,1131.438721,356.435211,1565.019653,1292.512085,1108.412476,1512.67334,,,,,,,,,,,,,,,,,,,
4,0.033333,1388.910522,371.285309,1618.309082,1246.76062,1151.512207,1747.801392,1131.512695,356.430542,1564.817383,1292.592285,1108.728271,1513.122803,,,,,,,,,,,,,,,,,,,
5,0.041667,1388.985107,371.258301,1618.25061,1246.527344,1151.401611,1748.314209,1131.588135,356.429321,1564.602539,1292.663574,1109.036865,1513.569336,,,,,,,,,,,,,,,,,,,
6,0.05,1389.056885,371.233154,1618.187256,1246.361328,1151.295044,1748.840454,1131.662476,356.432159,1564.378174,1292.726196,1109.337524,1514.010742,,,,,,,,,,,,,,,,,,,
7,0.058333,1389.125122,371.211182,1618.119385,1246.278198,1151.193604,1749.376343,1131.733154,356.437927,1564.149902,1292.782959,1109.628784,1514.44397,,,,,,,,,,,,,,,,,,,
8,0.066667,1389.1875,371.192841,1618.046875,1246.288574,1151.09729,1749.918335,1131.797607,356.443817,1563.922485,1292.838623,1109.909424,1514.867554,,,,,,,,,,,,,,,,,,,
9,0.075,1389.241699,371.17804,1617.971191,1246.398071,1151.005371,1750.464111,1131.853149,356.449432,1563.698853,1292.896851,1110.175049,1515.280396,,,,,,,,,,,,,,,,,,,
10,0.083333,1389.285278,371.166473,1617.893555,1246.611938,1150.919067,1751.009766,1131.898315,356.455322,1563.481323,1292.959106,1110.421143,1515.682983,,,,,,,,,,,,,,,,,,,
11,0.091667,1389.31665,371.158173,1617.815063,1246.933105,1150.84082,1751.551514,1131.931396,356.460968,1563.273071,1293.025879,1110.64502,1516.077026,,,,,,,,,,,,,,,,,,,
12,0.1,1389.334961,371.153992,1617.735718,1247.358154,1150.772705,1752.085815,1131.950317,356.465912,1563.0802,1293.099365,1110.844604,1516.464966,,,,,,,,,,,,,,,,,,,
13,0.108333,1389.3396,371.153687,1617.655396,1247.874146,1150.711914,1752.606567,1131.952637,356.46936,1562.910278,1293.183105,1111.019531,1516.8479,,,,,,,,,,,,,,,,,,,
14,0.116667,1389.330933,371.15625,1617.573242,1248.460693,1150.650513,1753.104492,1131.937256,356.469299,1562.770996,1293.280762,1111.170166,1517.225342,,,,,,,,,,,,,,,,,,,
15,0.125,1389.310181,371.160553,1617.489258,1249.097046,1150.578125,1753.572266,1131.904785,356.462952,1562.667969,1293.398193,1111.29895,1517.595337,,,,,,,,,,,,,,,,,,,
16,0.133333,1389.279175,371.165253,1617.403442,1249.765015,1150.487183,1754.006836,1131.855835,356.448975,1562.605103,1293.540161,1111.408691,1517.955933,,,,,,,,,,,,,,,,,,,
