Format Version,1.22,Take Name,Turn right 90 ZY 2019-04-17 10.19.24 AM_006,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.21.39.135 上午,Total Frames in Take,1019,Total Exported Frames,1019,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C4E50,C4E50,C4E50,C4EA0,C4EA0,C4EA0,C4EB0,C4EB0,C4EB0,C4F30,C4F30,C4F30,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,1391.474976,369.913635,1622.757324,1247.639282,1148.327393,1741.683472,1127.197632,352.351593,1565.588867,1280.298096,1105.227539,1505.848389,,,,,,,,,,,,,,,,,,,
1,0.008333,1391.513428,369.831329,1623.466309,1247.655273,1148.319458,1742.205078,1127.442627,352.406006,1565.694214,1280.825439,1105.388794,1506.372437,,,,,,,,,,,,,,,,,,,
2,0.016667,1391.550171,369.745056,1624.158936,1247.671387,1148.31604,1742.730713,1127.686768,352.45929,1565.797485,1281.352051,1105.557007,1506.9021,,,,,,,,,,,,,,,,,,,
3,0.025,1391.585449,369.654358,1624.82019,1247.688354,1148.321533,1743.266235,1127.927856,352.511627,1565.896606,1281.874146,1105.734741,1507.440063,,,,,,,,,,,,,,,,,,,
4,0.033333,1391.623169,369.565521,1625.439209,1247.707642,1148.339233,1743.816528,1128.162964,352.562408,1565.990234,1282.38916,1105.921631,1507.987427,,,,,,,,,,,,,,,,,,,
5,0.041667,1391.667114,369.483734,1626.00769,1247.732422,1148.371338,1744.384399,1128.389404,352.610626,1566.078003,1282.896484,1106.117798,1508.5448,,,,,,,,,,,,,,,,,,,
6,0.05,1391.716187,369.409271,1626.519775,1247.767578,1148.419678,1744.975098,1128.605835,352.656525,1566.160767,1283.395874,1106.321533,1509.111328,,,,,,,,,,,,,,,,,,,
7,0.058333,1391.768311,369.344391,1626.975342,1247.815796,1148.486938,1745.593628,1128.811401,352.700104,1566.23877,1283.886475,1106.530762,1509.68457,,,,,,,,,,,,,,,,,,,
8,0.066667,1391.823242,369.291656,1627.377075,1247.880371,1148.577148,1746.243652,1129.005371,352.740326,1566.311157,1284.368408,1106.744141,1510.263184,,,,,,,,,,,,,,,,,,,
9,0.075,1391.881104,369.250946,1627.726685,1247.955566,1148.673828,1746.911011,1129.186035,352.776276,1566.377319,1284.841431,1106.95813,1510.846436,,,,,,,,,,,,,,,,,,,
10,0.083333,1391.942749,369.220062,1628.023804,1248.026489,1148.741577,1747.564331,1129.352661,352.807983,1566.437256,1285.30188,1107.166992,1511.432129,,,,,,,,,,,,,,,,,,,
11,0.091667,1392.008057,369.194763,1628.266235,1248.087891,1148.765625,1748.187378,1129.505615,352.835907,1566.48999,1285.745605,1107.364624,1512.018677,,,,,,,,,,,,,,,,,,,
12,0.1,1392.077148,369.171509,1628.453369,1248.144897,1148.750854,1748.783691,1129.646973,352.859863,1566.532593,1286.170532,1107.548828,1512.605103,,,,,,,,,,,,,,,,,,,
13,0.108333,1392.150635,369.148407,1628.58667,1248.201294,1148.701538,1749.356812,1129.778809,352.879547,1566.562988,1286.575317,1107.71936,1513.189331,,,,,,,,,,,,,,,,,,,
14,0.116667,1392.229736,369.12558,1628.669067,1248.259644,1148.621216,1749.907349,1129.903442,352.895721,1566.580933,1286.959351,1107.877197,1513.768555,,,,,,,,,,,,,,,,,,,
15,0.125,1392.314209,369.104279,1628.703735,1248.322144,1148.513184,1750.434448,1130.021851,352.908966,1566.587402,1287.324219,1108.025391,1514.339722,,,,,,,,,,,,,,,,,,,
16,0.133333,1392.402954,369.084625,1628.692871,1248.400024,1148.398071,1750.953369,1130.134766,352.918549,1566.584839,1287.671387,1108.166138,1514.89978,,,,,,,,,,,,,,,,,,,
