Format Version,1.22,Take Name,Turn  right  180 CMT 2019-04-17 09.31.11 AM_035,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.45.41.851 上午,Total Frames in Take,1261,Total Exported Frames,1261,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3960,C3960,C3960,C3970,C3970,C3970,C3980,C3980,C3980,C3B20,C3B20,C3B20,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,1265.135254,1213.585205,1662.600586,1114.623657,399.572021,1543.667969,1416.220459,377.510468,1516.387451,1251.872681,1188.510742,1412.021973,,,,,,,,,,,,,,,,,,,
1,0.008333,1265.641968,1213.72229,1663.232178,1114.60083,399.571869,1544.04895,1416.115601,377.513489,1516.633667,1252.018555,1188.411743,1412.701172,,,,,,,,,,,,,,,,,,,
2,0.016667,1266.1427,1213.861206,1663.862305,1114.578125,399.573212,1544.432739,1416.013672,377.516388,1516.87793,1252.168335,1188.320068,1413.373657,,,,,,,,,,,,,,,,,,,
3,0.025,1266.628662,1213.999634,1664.489624,1114.555664,399.579285,1544.819458,1415.917847,377.520905,1517.116943,1252.322266,1188.239868,1414.035034,,,,,,,,,,,,,,,,,,,
4,0.033333,1267.090576,1214.133789,1665.115479,1114.532715,399.593872,1545.207642,1415.832642,377.530487,1517.346436,1252.479248,1188.173584,1414.683594,,,,,,,,,,,,,,,,,,,
5,0.041667,1267.521606,1214.261841,1665.744751,1114.511963,399.608978,1545.600464,1415.761108,377.547577,1517.562256,1252.638428,1188.123047,1415.319458,,,,,,,,,,,,,,,,,,,
6,0.05,1267.911865,1214.382568,1666.379028,1114.499512,399.606079,1546.005859,1415.704102,377.572968,1517.762329,1252.799316,1188.088623,1415.942139,,,,,,,,,,,,,,,,,,,
7,0.058333,1268.246216,1214.494873,1667.014038,1114.498291,399.578583,1546.425415,1415.661743,377.605469,1517.946167,1252.960571,1188.067993,1416.549805,,,,,,,,,,,,,,,,,,,
8,0.066667,1268.511475,1214.599731,1667.645386,1114.50769,399.541046,1546.85022,1415.632324,377.6427,1518.116089,1253.122437,1188.056519,1417.140137,,,,,,,,,,,,,,,,,,,
9,0.075,1268.700684,1214.699463,1668.271851,1114.528198,399.50647,1547.273438,1415.614014,377.681122,1518.275879,1253.284424,1188.045776,1417.712524,,,,,,,,,,,,,,,,,,,
10,0.083333,1268.811035,1214.796143,1668.894409,1114.565552,399.463867,1547.703613,1415.60437,377.716949,1518.429199,1253.444336,1188.026733,1418.267822,,,,,,,,,,,,,,,,,,,
11,0.091667,1268.841675,1214.890747,1669.512573,1114.618164,399.410858,1548.141479,1415.601563,377.746979,1518.579346,1253.599609,1187.992798,1418.808838,,,,,,,,,,,,,,,,,,,
12,0.1,1268.795898,1214.984497,1670.124268,1114.675781,399.36441,1548.570557,1415.603638,377.769775,1518.730591,1253.74585,1187.939087,1419.338257,,,,,,,,,,,,,,,,,,,
13,0.108333,1268.68042,1215.078491,1670.727783,1114.732544,399.329437,1548.980347,1415.608765,377.785645,1518.886597,1253.878296,1187.863525,1419.857666,,,,,,,,,,,,,,,,,,,
14,0.116667,1268.502563,1215.171387,1671.320923,1114.787842,399.300873,1549.371094,1415.616333,377.795868,1519.051147,1253.995117,1187.768066,1420.37085,,,,,,,,,,,,,,,,,,,
15,0.125,1268.268677,1215.260254,1671.90271,1114.840454,399.27652,1549.746704,1415.626221,377.802155,1519.228271,1254.09436,1187.657593,1420.881592,,,,,,,,,,,,,,,,,,,
16,0.133333,1267.987427,1215.343262,1672.473022,1114.88916,399.255676,1550.111694,1415.638428,377.807007,1519.420044,1254.173462,1187.535767,1421.392456,,,,,,,,,,,,,,,,,,,
17,0.141667,1267.671997,1215.419678,1673.030884,1114.933105,399.237701,1550.469727,1415.653687,377.813507,1519.627808,1254.230957,1187.406372,1421.903809,,,,,,,,,,,,,,,,,,,
18,0.15,1267.336548,1215.48999,1673.574097,1114.975464,399.221863,1550.824463,1415.672485,377.823517,1519.85083,1254.267578,1187.273682,1422.415771,,,,,,,,,,,,,,,,,,,
19,0.158333,1266.991699,1215.553711,1674.104126,1115.020752,399.20755,1551.176758,1415.695801,377.837219,1520.08667,1254.285278,1187.142456,1422.926514,,,,,,,,,,,,,,,,,,,
20,0.166667,1266.646851,1215.609375,1674.623047,1115.071899,399.195557,1551.524414,1415.723877,377.853302,1520.332275,1254.286743,1187.018921,1423.432739,,,,,,,,,,,,,,,,,,,
