Format Version,1.22,Take Name,walk straight forwar RHG 2019-04-15 07.33.32 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.35.50.342 下午,Total Frames in Take,909,Total Exported Frames,909,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C83E0,C83E0,C83E0,C83F0,C83F0,C83F0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,166.15094,350.828125,-218.599243,-165.141113,332.992218,-180.854462,8.219729,1293.214233,-261.760986,-1.317483,1285.016357,-25.295382,,,,,,,,,,,,,,,,,,,
1,0.008333,166.142151,350.800568,-218.748734,-165.170029,332.981323,-181.045609,8.265919,1293.332397,-261.899872,-1.405392,1285.023438,-25.426126,,,,,,,,,,,,,,,,,,,
2,0.016667,166.132217,350.773651,-218.898331,-165.19899,332.970673,-181.237915,8.311827,1293.449951,-262.040466,-1.492648,1285.030396,-25.558382,,,,,,,,,,,,,,,,,,,
3,0.025,166.119995,350.748047,-219.048111,-165.228027,332.960602,-181.432419,8.357236,1293.566284,-262.184357,-1.578649,1285.037231,-25.693581,,,,,,,,,,,,,,,,,,,
4,0.033333,166.104538,350.724182,-219.198196,-165.25708,332.951263,-181.629929,8.401996,1293.68042,-262.333099,-1.662908,1285.044067,-25.83304,,,,,,,,,,,,,,,,,,,
5,0.041667,166.085175,350.702576,-219.348572,-165.286026,332.942871,-181.830826,8.445958,1293.791992,-262.488098,-1.745086,1285.050903,-25.977982,,,,,,,,,,,,,,,,,,,
6,0.05,166.0616,350.683563,-219.499115,-165.314651,332.935455,-182.034958,8.488914,1293.900391,-262.650696,-1.824971,1285.057495,-26.12952,,,,,,,,,,,,,,,,,,,
7,0.058333,166.033966,350.667419,-219.649582,-165.342682,332.928986,-182.24173,8.53056,1294.004639,-262.82196,-1.902473,1285.064331,-26.288654,,,,,,,,,,,,,,,,,,,
8,0.066667,166.002853,350.654205,-219.799591,-165.369934,332.923309,-182.450089,8.570546,1294.104736,-263.00296,-1.977668,1285.071167,-26.45632,,,,,,,,,,,,,,,,,,,
9,0.075,165.969055,350.643951,-219.948685,-165.396255,332.918243,-182.658829,8.608502,1294.199585,-263.194336,-2.050835,1285.078369,-26.63345,,,,,,,,,,,,,,,,,,,
10,0.083333,165.93367,350.636353,-220.096405,-165.421753,332.913513,-182.86673,8.644058,1294.28894,-263.396667,-2.122394,1285.086426,-26.820971,,,,,,,,,,,,,,,,,,,
11,0.091667,165.897903,350.631134,-220.242432,-165.446625,332.908813,-183.072556,8.676814,1294.372437,-263.610321,-2.19279,1285.095459,-27.019758,,,,,,,,,,,,,,,,,,,
12,0.1,165.862991,350.627899,-220.386429,-165.47113,332.903778,-183.275208,8.706271,1294.449097,-263.835419,-2.262413,1285.106201,-27.230537,,,,,,,,,,,,,,,,,,,
13,0.108333,165.82988,350.626068,-220.528214,-165.495544,332.898102,-183.473633,8.731804,1294.518311,-264.07196,-2.33157,1285.118774,-27.453773,,,,,,,,,,,,,,,,,,,
14,0.116667,165.799194,350.625092,-220.667526,-165.520035,332.891632,-183.666611,8.752711,1294.579468,-264.319824,-2.40043,1285.134155,-27.689526,,,,,,,,,,,,,,,,,,,
15,0.125,165.771179,350.624359,-220.803894,-165.544632,332.884155,-183.852905,8.768328,1294.631836,-264.578918,-2.469001,1285.152832,-27.937336,,,,,,,,,,,,,,,,,,,
16,0.133333,165.745728,350.623352,-220.936554,-165.569336,332.875549,-184.031235,8.778134,1294.674927,-264.849091,-2.537143,1285.175049,-28.196098,,,,,,,,,,,,,,,,,,,
17,0.141667,165.722488,350.621643,-221.064484,-165.594101,332.865692,-184.200516,8.781796,1294.708496,-265.130219,-2.604588,1285.201904,-28.46381,,,,,,,,,,,,,,,,,,,
18,0.15,165.701096,350.61908,-221.186569,-165.618912,332.854553,-184.360001,8.779194,1294.73291,-265.422119,-2.671521,1285.233521,-28.738117,,,,,,,,,,,,,,,,,,,
19,0.158333,165.681183,350.615631,-221.301666,-165.64389,332.842041,-184.509293,8.770453,1294.748779,-265.724579,-2.739841,1285.268555,-29.018446,,,,,,,,,,,,,,,,,,,
20,0.166667,165.662491,350.611359,-221.408798,-165.669144,332.828308,-184.648239,8.75591,1294.756592,-266.037628,-2.812546,1285.304932,-29.306898,,,,,,,,,,,,,,,,,,,
21,0.175,165.644974,350.606445,-221.507156,-165.694778,332.813385,-184.77681,8.73601,1294.757202,-266.361206,-2.890532,1285.34082,-29.60561,,,,,,,,,,,,,,,,,,,
22,0.183333,165.628708,350.601044,-221.596146,-165.720779,332.797424,-184.895081,8.71125,1294.751587,-266.695374,-2.971291,1285.376953,-29.914635,,,,,,,,,,,,,,,,,,,
23,0.191667,165.613968,350.595459,-221.675415,-165.74707,332.780731,-185.003204,8.682201,1294.740723,-267.039886,-3.051096,1285.414185,-30.232752,,,,,,,,,,,,,,,,,,,
24,0.2,165.601181,350.589722,-221.744812,-165.773575,332.763336,-185.101456,8.649527,1294.72522,-267.394348,-3.127005,1285.453979,-30.558741,,,,,,,,,,,,,,,,,,,
25,0.208333,165.590698,350.584076,-221.804504,-165.800171,332.745483,-185.190338,8.613961,1294.706177,-267.757751,-3.19713,1285.496826,-30.89159,,,,,,,,,,,,,,,,,,,
26,0.216667,165.58287,350.578613,-221.854843,-165.826691,332.727386,-185.270569,8.576242,1294.684448,-268.128998,-3.260343,1285.543091,-31.230339,,,,,,,,,,,,,,,,,,,
27,0.225,165.577881,350.573364,-221.896423,-165.852905,332.709351,-185.343018,8.537049,1294.660156,-268.506683,-3.31607,1285.592896,-31.573977,,,,,,,,,,,,,,,,,,,
28,0.233333,165.575912,350.568329,-221.929886,-165.878403,332.691772,-185.408661,8.496957,1294.634155,-268.889313,-3.364186,1285.646118,-31.92141,,,,,,,,,,,,,,,,,,,
29,0.241667,165.577072,350.563446,-221.955994,-165.902618,332.67514,-185.468567,8.456433,1294.606323,-269.275238,-3.40495,1285.702515,-32.271511,,,,,,,,,,,,,,,,,,,
30,0.25,165.581299,350.558563,-221.975647,-165.924927,332.659821,-185.523697,8.4159,1294.577026,-269.662994,-3.438917,1285.761597,-32.623219,,,,,,,,,,,,,,,,,,,
31,0.258333,165.588348,350.553589,-221.989899,-165.94455,332.646088,-185.575027,8.375771,1294.546387,-270.051117,-3.466829,1285.82312,-32.975559,,,,,,,,,,,,,,,,,,,
32,0.266667,165.597763,350.548462,-221.999924,-165.960739,332.634186,-185.623383,8.336468,1294.514648,-270.438293,-3.489551,1285.886475,-33.327667,,,,,,,,,,,,,,,,,,,
33,0.275,165.608963,350.543152,-222.007111,-165.9729,332.624054,-185.669464,8.298496,1294.482056,-270.823181,-3.508045,1285.951538,-33.678883,,,,,,,,,,,,,,,,,,,
34,0.283333,165.621231,350.537598,-222.012955,-165.980682,332.615692,-185.713882,8.26255,1294.449341,-271.204712,-3.523317,1286.017578,-34.028652,,,,,,,,,,,,,,,,,,,
35,0.291667,165.633896,350.53186,-222.018967,-165.984177,332.6091,-185.757065,8.229579,1294.41687,-271.581879,-3.536361,1286.084229,-34.376499,,,,,,,,,,,,,,,,,,,
36,0.3,165.646347,350.525909,-222.026657,-165.983795,332.604095,-185.799194,8.200732,1294.385376,-271.953735,-3.548086,1286.151001,-34.721878,,,,,,,,,,,,,,,,,,,
37,0.308333,165.658203,350.519745,-222.037308,-165.980179,332.600403,-185.840195,8.177193,1294.355591,-272.319336,-3.559207,1286.217407,-35.064037,,,,,,,,,,,,,,,,,,,
38,0.316667,165.669296,350.513184,-222.051956,-165.974075,332.597778,-185.879623,8.159957,1294.327881,-272.677795,-3.570167,1286.282593,-35.402004,,,,,,,,,,,,,,,,,,,
39,0.325,165.679611,350.505859,-222.071426,-165.966263,332.595825,-185.916702,8.149688,1294.30249,-273.02832,-3.581103,1286.345703,-35.73465,,,,,,,,,,,,,,,,,,,
40,0.333333,165.68924,350.497437,-222.096237,-165.957458,332.593994,-185.950455,8.146728,1294.279297,-273.369995,-3.591801,1286.406372,-36.060749,,,,,,,,,,,,,,,,,,,
41,0.341667,165.698456,350.487549,-222.126541,-165.948273,332.59201,-185.979889,8.151217,1294.258545,-273.702087,-3.601604,1286.464478,-36.378906,,,,,,,,,,,,,,,,,,,
42,0.35,165.707581,350.476074,-222.162231,-165.939163,332.589355,-186.004166,8.163229,1294.23999,-274.023743,-3.609274,1286.520264,-36.687233,,,,,,,,,,,,,,,,,,,
43,0.358333,165.717041,350.46286,-222.202942,-165.930405,332.585876,-186.022736,8.182856,1294.223267,-274.33429,-3.612814,1286.574463,-36.982826,,,,,,,,,,,,,,,,,,,
