Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM_004,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.01.29.219 下午,Total Frames in Take,871,Total Exported Frames,871,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3500,C3500,C3500,C3540,C3540,C3540,C36F0,C36F0,C36F0,C37A0,C37A0,C37A0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
0,0,-991.877625,316.056122,1564.722046,-1287.177734,331.426758,1580.834106,-1156.334595,1197.106567,1750.886108,-1122.188965,1204.035645,1500.749634,,,,,,,,,,,,,,,,,,,
1,0.008333,-991.954163,316.069275,1565.009766,-1287.279907,331.38147,1581.04541,-1156.369995,1197.179565,1750.743652,-1122.897705,1203.690918,1500.450195,,,,,,,,,,,,,,,,,,,
2,0.016667,-992.029053,316.081482,1565.293213,-1287.381104,331.336884,1581.256714,-1156.398682,1197.251709,1750.603149,-1123.601563,1203.359619,1500.151733,,,,,,,,,,,,,,,,,,,
3,0.025,-992.10083,316.092102,1565.568359,-1287.479736,331.293732,1581.468384,-1156.414063,1197.322388,1750.466431,-1124.292603,1203.052246,1499.855469,,,,,,,,,,,,,,,,,,,
4,0.033333,-992.168457,316.100616,1565.831177,-1287.574951,331.252441,1581.680664,-1156.4104,1197.391357,1750.334717,-1124.959106,1202.773804,1499.562866,,,,,,,,,,,,,,,,,,,
5,0.041667,-992.231201,316.106964,1566.078247,-1287.665649,331.21347,1581.894043,-1156.383423,1197.458496,1750.20874,-1125.587402,1202.522217,1499.277344,,,,,,,,,,,,,,,,,,,
6,0.05,-992.288513,316.111267,1566.306396,-1287.750732,331.177216,1582.109253,-1156.32959,1197.52417,1750.088867,-1126.167114,1202.291138,1499.003784,,,,,,,,,,,,,,,,,,,
7,0.058333,-992.340393,316.1138,1566.512207,-1287.82959,331.14389,1582.327148,-1156.247681,1197.588989,1749.974731,-1126.696533,1202.073486,1498.745117,,,,,,,,,,,,,,,,,,,
8,0.066667,-992.38678,316.114807,1566.693481,-1287.901489,331.113678,1582.548828,-1156.138306,1197.654175,1749.865967,-1127.183594,1201.865601,1498.500244,,,,,,,,,,,,,,,,,,,
9,0.075,-992.42804,316.114563,1566.847534,-1287.966187,331.086548,1582.775635,-1156.003174,1197.720825,1749.762329,-1127.641357,1201.668213,1498.265869,,,,,,,,,,,,,,,,,,,
10,0.083333,-992.464722,316.113159,1566.972534,-1288.023071,331.062378,1583.008667,-1155.845215,1197.790039,1749.662598,-1128.082397,1201.484741,1498.038696,,,,,,,,,,,,,,,,,,,
11,0.091667,-992.497314,316.110748,1567.066772,-1288.072388,331.040863,1583.249023,-1155.667603,1197.862915,1749.565918,-1128.516602,1201.31665,1497.815918,,,,,,,,,,,,,,,,,,,
12,0.1,-992.526184,316.107422,1567.129883,-1288.113892,331.021667,1583.497314,-1155.474365,1197.939697,1749.471069,-1128.95105,1201.160522,1497.595093,,,,,,,,,,,,,,,,,,,
13,0.108333,-992.551514,316.103333,1567.161621,-1288.148071,331.004517,1583.75415,-1155.268799,1198.020752,1749.376587,-1129.391968,1201.008301,1497.373047,,,,,,,,,,,,,,,,,,,
14,0.116667,-992.573242,316.098816,1567.162598,-1288.174561,330.989197,1584.019531,-1155.055176,1198.105957,1749.281006,-1129.839844,1200.85376,1497.146973,,,,,,,,,,,,,,,,,,,
15,0.125,-992.59137,316.094086,1567.134521,-1288.193726,330.975372,1584.293091,-1154.837769,1198.19519,1749.183228,-1130.287109,1200.699829,1496.914551,,,,,,,,,,,,,,,,,,,
16,0.133333,-992.605591,316.089569,1567.079224,-1288.205444,330.962921,1584.573853,-1154.620361,1198.288452,1749.081787,-1130.720459,1200.555908,1496.674072,,,,,,,,,,,,,,,,,,,
17,0.141667,-992.61554,316.085541,1566.998901,-1288.209839,330.951385,1584.860962,-1154.407593,1198.385742,1748.975586,-1131.129639,1200.427734,1496.426392,,,,,,,,,,,,,,,,,,,
18,0.15,-992.620911,316.082184,1566.896851,-1288.206787,330.940308,1585.152466,-1154.203125,1198.487549,1748.864014,-1131.506226,1200.315063,1496.174438,,,,,,,,,,,,,,,,,,,
19,0.158333,-992.621338,316.079651,1566.775391,-1288.196411,330.928894,1585.446899,-1154.011475,1198.594849,1748.746582,-1131.841919,1200.213989,1495.923706,,,,,,,,,,,,,,,,,,,
20,0.166667,-992.616638,316.077881,1566.638062,-1288.178833,330.916351,1585.74231,-1153.836792,1198.709106,1748.623169,-1132.126587,1200.120728,1495.679199,,,,,,,,,,,,,,,,,,,
21,0.175,-992.606445,316.076843,1566.488281,-1288.154053,330.901733,1586.036865,-1153.683716,1198.832397,1748.49353,-1132.347778,1200.033081,1495.444458,,,,,,,,,,,,,,,,,,,
22,0.183333,-992.590637,316.076355,1566.328979,-1288.122437,330.884155,1586.328857,-1153.555298,1198.966187,1748.356567,-1132.493408,1199.95166,1495.221436,,,,,,,,,,,,,,,,,,,
23,0.191667,-992.569275,316.076111,1566.163818,-1288.084595,330.862701,1586.616455,-1153.452881,1199.109619,1748.208984,-1132.554443,1199.880615,1495.008179,,,,,,,,,,,,,,,,,,,
24,0.2,-992.54248,316.075745,1565.99585,-1288.041382,330.8367,1586.897827,-1153.375244,1199.260498,1748.045898,-1132.528442,1199.826538,1494.79834,,,,,,,,,,,,,,,,,,,
25,0.208333,-992.510437,316.074982,1565.828125,-1287.993408,330.805939,1587.171875,-1153.321411,1199.415405,1747.864258,-1132.421021,1199.796509,1494.585083,,,,,,,,,,,,,,,,,,,
26,0.216667,-992.473572,316.073486,1565.66333,-1287.941528,330.770538,1587.437256,-1153.291138,1199.572388,1747.663086,-1132.24585,1199.793335,1494.366943,,,,,,,,,,,,,,,,,,,
27,0.225,-992.432312,316.071106,1565.504028,-1287.886475,330.731537,1587.693115,-1153.285278,1199.72998,1747.444336,-1132.022339,1199.814087,1494.149048,,,,,,,,,,,,,,,,,,,
28,0.233333,-992.38739,316.067596,1565.352417,-1287.828491,330.690735,1587.938843,-1153.304443,1199.887207,1747.210693,-1131.772583,1199.850586,1493.935669,,,,,,,,,,,,,,,,,,,
29,0.241667,-992.339539,316.062866,1565.210449,-1287.767822,330.650421,1588.173462,-1153.349487,1200.042358,1746.965454,-1131.521851,1199.88916,1493.727905,,,,,,,,,,,,,,,,,,,
30,0.25,-992.28949,316.056702,1565.079956,-1287.704834,330.612244,1588.396606,-1153.420166,1200.194336,1746.711182,-1131.295166,1199.913696,1493.523193,,,,,,,,,,,,,,,,,,,
31,0.258333,-992.237976,316.04895,1564.962158,-1287.640137,330.577118,1588.606812,-1153.516113,1200.342163,1746.450562,-1131.112183,1199.911743,1493.319214,,,,,,,,,,,,,,,,,,,
32,0.266667,-992.185608,316.03952,1564.858521,-1287.574707,330.545105,1588.803223,-1153.635986,1200.484863,1746.185791,-1130.983276,1199.876709,1493.114746,,,,,,,,,,,,,,,,,,,
33,0.275,-992.132874,316.028412,1564.769897,-1287.509399,330.516052,1588.984375,-1153.778809,1200.621948,1745.918213,-1130.910522,1199.808105,1492.90918,,,,,,,,,,,,,,,,,,,
34,0.283333,-992.080444,316.015717,1564.696533,-1287.445435,330.489349,1589.149292,-1153.943115,1200.753052,1745.648682,-1130.890991,1199.709595,1492.703247,,,,,,,,,,,,,,,,,,,
35,0.291667,-992.028381,316.001526,1564.63855,-1287.383911,330.464203,1589.296997,-1154.127075,1200.878174,1745.377808,-1130.915771,1199.588257,1492.498169,,,,,,,,,,,,,,,,,,,
36,0.3,-991.976868,315.986084,1564.595093,-1287.325806,330.439789,1589.427124,-1154.329468,1200.996826,1745.105835,-1130.970337,1199.455688,1492.296021,,,,,,,,,,,,,,,,,,,
37,0.308333,-991.925781,315.969727,1564.56543,-1287.272339,330.415039,1589.538696,-1154.547974,1201.108887,1744.833374,-1131.034912,1199.327515,1492.099976,,,,,,,,,,,,,,,,,,,
38,0.316667,-991.875,315.952728,1564.548462,-1287.223999,330.389221,1589.631714,-1154.780762,1201.214478,1744.560303,-1131.092041,1199.217163,1491.912476,,,,,,,,,,,,,,,,,,,
39,0.325,-991.824341,315.935394,1564.542847,-1287.182251,330.361572,1589.706055,-1155.025879,1201.313354,1744.287354,-1131.136475,1199.128418,1491.733032,,,,,,,,,,,,,,,,,,,
40,0.333333,-991.773682,315.91803,1564.547363,-1287.147217,330.331604,1589.761963,-1155.28125,1201.405762,1744.014771,-1131.175659,1199.054565,1491.558105,,,,,,,,,,,,,,,,,,,
41,0.341667,-991.722839,315.900726,1564.560669,-1287.119507,330.29892,1589.800415,-1155.54541,1201.491943,1743.74292,-1131.219971,1198.987061,1491.383423,,,,,,,,,,,,,,,,,,,
42,0.35,-991.671936,315.883575,1564.581421,-1287.098999,330.263397,1589.821899,-1155.816284,1201.572144,1743.472534,-1131.276367,1198.920044,1491.206055,,,,,,,,,,,,,,,,,,,
43,0.358333,-991.621277,315.866547,1564.608276,-1287.085938,330.225128,1589.828247,-1156.092529,1201.64624,1743.203979,-1131.348267,1198.850586,1491.024048,,,,,,,,,,,,,,,,,,,
44,0.366667,-991.571045,315.849701,1564.639648,-1287.07959,330.184204,1589.820679,-1156.37207,1201.714111,1742.937866,-1131.437744,1198.77771,1490.835693,,,,,,,,,,,,,,,,,,,
45,0.375,-991.521912,315.832916,1564.674316,-1287.07959,330.140747,1589.800659,-1156.652954,1201.775513,1742.674561,-1131.546509,1198.699951,1490.639771,,,,,,,,,,,,,,,,,,,
46,0.383333,-991.474182,315.816101,1564.710938,-1287.085327,330.095093,1589.770386,-1156.933228,1201.830566,1742.414673,-1131.67688,1198.615967,1490.435669,,,,,,,,,,,,,,,,,,,
47,0.391667,-991.42865,315.799072,1564.747925,-1287.095947,330.047546,1589.731445,-1157.21106,1201.879272,1742.158325,-1131.831787,1198.523682,1490.22229,,,,,,,,,,,,,,,,,,,
48,0.4,-991.385803,315.78183,1564.784058,-1287.110718,329.998627,1589.685547,-1157.484741,1201.921875,1741.905518,-1132.014771,1198.420532,1489.999023,,,,,,,,,,,,,,,,,,,
49,0.408333,-991.346313,315.764191,1564.817749,-1287.128784,329.94873,1589.634155,-1157.75293,1201.958496,1741.656494,-1132.22937,1198.303467,1489.765137,,,,,,,,,,,,,,,,,,,
50,0.416667,-991.310425,315.746063,1564.848022,-1287.149292,329.898499,1589.578857,-1158.01416,1201.989746,1741.411255,-1132.478516,1198.169312,1489.520142,,,,,,,,,,,,,,,,,,,
51,0.425,-991.278503,315.727417,1564.873657,-1287.171875,329.848541,1589.520386,-1158.266968,1202.015625,1741.169556,-1132.764038,1198.015991,1489.26355,,,,,,,,,,,,,,,,,,,
52,0.433333,-991.250793,315.708374,1564.893921,-1287.195801,329.799347,1589.459351,-1158.510742,1202.036255,1740.931519,-1133.085083,1197.842773,1488.995361,,,,,,,,,,,,,,,,,,,
53,0.441667,-991.227478,315.689148,1564.908081,-1287.221313,329.751404,1589.395508,-1158.744751,1202.052124,1740.696655,-1133.437988,1197.651367,1488.715942,,,,,,,,,,,,,,,,,,,
54,0.45,-991.208435,315.670074,1564.915405,-1287.248535,329.705048,1589.328735,-1158.968994,1202.063354,1740.4646,-1133.813843,1197.44873,1488.42688,,,,,,,,,,,,,,,,,,,
55,0.458333,-991.193726,315.651398,1564.916016,-1287.278076,329.6604,1589.258667,-1159.183716,1202.070068,1740.234741,-1134.197998,1197.24707,1488.131592,,,,,,,,,,,,,,,,,,,
56,0.466667,-991.183044,315.633453,1564.90979,-1287.310913,329.61734,1589.184692,-1159.388916,1202.072876,1740.006714,-1134.57312,1197.061157,1487.834229,,,,,,,,,,,,,,,,,,,
57,0.475,-991.176392,315.616425,1564.897217,-1287.348022,329.57547,1589.106323,-1159.584351,1202.071777,1739.779785,-1134.925781,1196.903198,1487.537598,,,,,,,,,,,,,,,,,,,
58,0.483333,-991.173462,315.600647,1564.87854,-1287.390503,329.534271,1589.023682,-1159.770142,1202.067261,1739.553833,-1135.249146,1196.779175,1487.243896,,,,,,,,,,,,,,,,,,,
59,0.491667,-991.173889,315.586243,1564.854736,-1287.439331,329.492981,1588.937012,-1159.945679,1202.059448,1739.328369,-1135.54126,1196.69104,1486.953491,,,,,,,,,,,,,,,,,,,
60,0.5,-991.177368,315.573395,1564.826416,-1287.495605,329.450928,1588.846558,-1160.111206,1202.04895,1739.103516,-1135.802979,1196.638672,1486.66687,,,,,,,,,,,,,,,,,,,
